# time, h1_noise, l1_noise
4.272460937500000000e-01 3.102433734280929279e-22 7.269953178721487114e-23
4.277343750000000000e-01 -2.465985171462997660e-22 1.391547350694753665e-22
4.282226562500000000e-01 -2.479827841902150515e-22 1.533842255561661370e-22
4.287109375000000000e-01 -1.717264130512269361e-23 -1.206141675122915006e-22
4.291992187500000000e-01 -2.680316344460940959e-23 -6.307144589907014907e-23
4.296875000000000000e-01 -1.545282570812574412e-22 -1.278841239844831905e-22
4.301757812500000000e-01 -4.888359732986175659e-23 7.624456386064196024e-23
4.306640625000000000e-01 -4.254819110782169728e-23 8.068401315462853253e-23
4.311523437500000000e-01 -7.126357369353616738e-23 -3.322909258672269409e-23
4.316406250000000000e-01 -1.515401911498410858e-22 8.058153300678747135e-23
4.321289062500000000e-01 1.359539676269084186e-23 -8.954116781114917515e-23
4.326171875000000000e-01 -1.184688201760736634e-22 1.936085359439493858e-22
4.331054687500000000e-01 3.348051743611977741e-23 4.260153719391734156e-23
4.335937500000000000e-01 3.525139178138619331e-22 1.459791949267878798e-22
4.340820312500000000e-01 -7.317785903217886684e-23 1.062150455311738110e-22
4.345703125000000000e-01 1.621922745374208310e-23 -1.501580009699350724e-23
4.350585937500000000e-01 -4.526601614885074192e-23 5.773793988189925293e-23
4.355468750000000000e-01 1.258238454711267791e-22 -7.425426896250318077e-23
4.360351562500000000e-01 1.613509519666835460e-22 6.011412914376868496e-23
4.365234375000000000e-01 8.453212733752053592e-23 -2.053040120701719541e-22
4.370117187500000000e-01 1.463262974183824398e-22 1.821467773932729582e-22
4.375000000000000000e-01 -1.343625047605863929e-24 -9.738092107630942055e-23
4.379882812500000000e-01 -7.807743150678914169e-23 -3.008526097506320849e-22
4.384765625000000000e-01 1.513486047762009521e-22 3.796486174532347221e-23
4.389648437500000000e-01 -1.697066457164990044e-22 -9.050073970887679742e-23
4.394531250000000000e-01 5.264541914971066876e-23 -3.358898222464865758e-22
4.399414062500000000e-01 -1.720956315258247662e-22 6.595569834629799332e-23
4.404296875000000000e-01 -4.316181296045332626e-23 -5.040550743511646276e-23
4.409179687500000000e-01 2.456017613942040453e-23 -9.770008574499106766e-25
4.414062500000000000e-01 5.132088092684716661e-25 -6.797961461286911991e-23
4.418945312500000000e-01 -2.986223570766181440e-23 5.316912723690709750e-23
4.423828125000000000e-01 -1.074281559380391023e-22 -2.338642287575517695e-22
4.428710937500000000e-01 6.433600817755699831e-23 1.443617669236546927e-22
4.433593750000000000e-01 -4.804756545958020314e-23 4.784243506674206374e-23
4.438476562500000000e-01 -8.792789711994634929e-23 -2.235458839553887054e-23
4.443359375000000000e-01 2.442840765056955491e-22 1.369685733289507119e-22
4.448242187500000000e-01 -1.487981401903587958e-22 -5.693066734011907833e-23
4.453125000000000000e-01 1.802524103034331853e-22 -9.442102534779327941e-23
4.458007812500000000e-01 -1.174103674569945026e-22 3.306790072847204992e-22
4.462890625000000000e-01 -7.835537968777738258e-23 1.144523998203666151e-22
4.467773437500000000e-01 -1.082796964287059140e-22 -5.134503663760974570e-23
4.472656250000000000e-01 -1.588463206691902498e-22 -3.699707214668428991e-23
4.477539062500000000e-01 1.636983105489436071e-23 2.141972792174199435e-24
4.482421875000000000e-01 9.750403572814913117e-23 -2.638285996192468429e-22
4.487304687500000000e-01 -1.052205475243266371e-23 1.446976032855771655e-22
4.492187500000000000e-01 -1.012854427652848516e-22 -2.306191399370326807e-22
4.497070312500000000e-01 -5.144161122391849597e-23 -1.188842159668100839e-23
4.501953125000000000e-01 6.253030304260996821e-23 8.983586080227279362e-23
4.506835937500000000e-01 -2.324201624849686060e-22 5.858427222130211225e-23
4.511718750000000000e-01 1.672211994390046927e-22 1.212868627133811542e-22
4.516601562500000000e-01 -1.041071896978195476e-22 -1.051466760457848636e-22
4.521484375000000000e-01 1.666917866508814099e-23 -1.950796116497770507e-22
4.526367187500000000e-01 2.211494656377767131e-22 2.340212217837042534e-22
4.531250000000000000e-01 -4.785341354750018065e-23 1.197823518625529509e-24
4.536132812500000000e-01 -9.501514184908714682e-23 8.535277062797829073e-23
4.541015625000000000e-01 7.676093410610156416e-23 5.929927226353286646e-23
4.545898437500000000e-01 1.635635416385848078e-22 -1.442151039459062059e-22
4.550781250000000000e-01 5.202727930260943742e-23 -2.079035419142470626e-22
4.555664062500000000e-01 4.784562903565446560e-24 4.776049639186502494e-23
4.560546875000000000e-01 7.378921158934079134e-23 2.590704501413623112e-22
4.565429687500000000e-01 -4.587340467022983257e-23 -1.164552838174980653e-22
4.570312500000000000e-01 1.374194325984714909e-22 3.809026824215641340e-22
4.575195312500000000e-01 2.550132411969725680e-24 2.947677388308284877e-23
4.580078125000000000e-01 -2.219523011585061002e-22 6.168839241280891610e-23
4.584960937500000000e-01 -2.679636763980603790e-24 2.074004152984315979e-22
4.589843750000000000e-01 3.090570483347858137e-24 -1.042107764175294811e-22
4.594726562500000000e-01 -5.013292886596119859e-23 5.650065266105516544e-23
4.599609375000000000e-01 2.143101428574536546e-22 -7.201528615863782086e-23
4.604492187500000000e-01 5.446356178838374214e-23 -1.253975142588309789e-22
4.609375000000000000e-01 1.035129993908723010e-22 -9.759938581073938929e-23
4.614257812500000000e-01 -1.287429573197985661e-22 1.528847469858409649e-22
4.619140625000000000e-01 2.405248075714920041e-22 -1.912856707497923660e-22
4.624023437500000000e-01 4.744603865335267495e-23 6.517619957246397808e-23
4.628906250000000000e-01 8.283640821492009227e-23 -1.770007878755628917e-22
4.633789062500000000e-01 3.232550964085396897e-23 1.578250530730615119e-22
4.638671875000000000e-01 3.639884748460194886e-22 -6.676830315814790556e-23
4.643554687500000000e-01 2.816497889079295874e-23 8.749780295670869935e-23
4.648437500000000000e-01 -1.543940626737558101e-22 -1.351162243593388908e-22
4.653320312500000000e-01 -2.942467122896279759e-23 7.172475173035771518e-23
4.658203125000000000e-01 -1.791703556772865742e-23 -1.648591152775025071e-22
4.663085937500000000e-01 -6.444160619806439868e-23 1.333253214402691185e-22
4.667968750000000000e-01 2.276946912009404888e-23 -2.126222897450971267e-22
4.672851562500000000e-01 -7.500581979352399227e-23 2.170352007386406844e-22
4.677734375000000000e-01 2.414544261499641853e-22 -1.258580537521527794e-22
4.682617187500000000e-01 -3.332219489452242563e-22 -8.386731149219224313e-24
4.687500000000000000e-01 -2.758657082263707151e-22 1.598005153350188442e-22
4.692382812500000000e-01 -1.118121459327670424e-22 -3.702193066934001527e-22
4.697265625000000000e-01 -7.139291814263002880e-23 1.060709504231790310e-22
4.702148437500000000e-01 -3.604760487141269659e-23 -8.663477450567983850e-23
4.707031250000000000e-01 3.465696390441119983e-23 1.338728910966784138e-22
4.711914062500000000e-01 1.567575829859489116e-22 -8.295936139111961268e-24
4.716796875000000000e-01 -1.426858442884558461e-22 1.280290643300793501e-22
4.721679687500000000e-01 -3.784565352402927631e-23 3.256838886702131253e-22
4.726562500000000000e-01 1.671381401309096577e-23 3.787899915575733572e-23
4.731445312500000000e-01 -2.193525638972115847e-22 -5.730107052341732030e-23
4.736328125000000000e-01 -1.054280210937994014e-22 -1.330322685461401400e-22
4.741210937500000000e-01 -7.215552707575409231e-23 -1.104467175808714390e-23
4.746093750000000000e-01 3.560808085961221019e-23 -1.632603724050774805e-22
4.750976562500000000e-01 -4.976051986765271078e-23 -3.738656395809863751e-23
4.755859375000000000e-01 -1.881169715290976826e-22 -5.099444227446992856e-23
4.760742187500000000e-01 -1.189652240338610005e-22 -2.109241586530806637e-22
4.765625000000000000e-01 7.706353568840138444e-23 1.034972118470495199e-22
4.770507812500000000e-01 8.374190212352254930e-23 -5.622008282862342418e-23
4.775390625000000000e-01 -1.380919239743415318e-22 4.862315243503287710e-23
4.780273437500000000e-01 1.197060762525459285e-22 -7.771481254816697714e-23
4.785156250000000000e-01 -9.807709016097098398e-23 -4.666554469355211011e-23
4.790039062500000000e-01 1.474397580748609458e-22 -1.084302880500378827e-22
4.794921875000000000e-01 1.858946589559131560e-23 1.180839289922326680e-22
4.799804687500000000e-01 -7.926786859948640092e-23 -1.407039333117487959e-23
4.804687500000000000e-01 2.281737011731268797e-22 -1.390733633024639969e-22
4.809570312500000000e-01 1.787528501804634355e-24 1.090726217453586981e-22
4.814453125000000000e-01 2.952144443620044161e-23 3.916239095575691938e-23
4.819335937500000000e-01 -1.896071659588846808e-23 1.409553251211745820e-22
4.824218750000000000e-01 1.037218039866354203e-22 -1.077655874509242053e-22
4.829101562500000000e-01 2.536046704218492959e-22 9.137847494999751967e-23
4.833984375000000000e-01 -2.388400480182869928e-22 -6.080054742193259959e-23
4.838867187500000000e-01 1.280991786930016914e-22 1.528090921400204602e-22
4.843750000000000000e-01 1.159508564825425141e-22 -1.486898031220529635e-22
4.848632812500000000e-01 2.706635108877007225e-23 -1.757078514455729900e-22
4.853515625000000000e-01 1.851552263335783388e-22 4.532758321137357780e-23
4.858398437500000000e-01 1.584975216280361938e-22 1.025535009730541382e-22
4.863281250000000000e-01 -2.556685289456772432e-22 -5.535651772331650481e-24
4.868164062500000000e-01 9.564439540995788025e-24 -4.235417961303868125e-24
4.873046875000000000e-01 2.257420419750386675e-25 -4.449325743524880705e-23
4.877929687500000000e-01 8.522556975531548626e-23 2.964069706781949314e-22
4.882812500000000000e-01 -5.930740224146994472e-23 -1.708318143354473191e-22
4.887695312500000000e-01 2.093014273577145901e-22 1.567247689464421207e-22
4.892578125000000000e-01 -6.804461410199307725e-23 -1.261593811201194698e-23
4.897460937500000000e-01 -4.402946830771722420e-23 4.733656396227859048e-23
4.902343750000000000e-01 1.956951680628844359e-23 -7.789593000665251607e-23
4.907226562500000000e-01 7.875838100173753234e-23 6.492069521167096477e-23
4.912109375000000000e-01 1.843658301450731528e-23 2.503690816925274894e-22
4.916992187500000000e-01 3.604837650366665057e-23 9.193289914857661803e-23
4.921875000000000000e-01 1.009305415361085334e-22 -5.608430102844234363e-23
4.926757812500000000e-01 -1.755292292205018856e-22 1.718346718430571431e-22
4.931640625000000000e-01 -4.964901348352651871e-23 9.648402658450169824e-23
4.936523437500000000e-01 2.042702112165014321e-23 -6.230620028908306004e-23
4.941406250000000000e-01 1.713409320061063680e-22 -4.706125413870622060e-23
4.946289062500000000e-01 2.691588175084660020e-22 2.175041944683047059e-22
4.951171875000000000e-01 -1.559103267458038988e-22 -1.960495308226152581e-22
4.956054687500000000e-01 -1.521472522939689659e-22 -9.185473212157633857e-23
4.960937500000000000e-01 -2.400685211037463195e-22 -9.374800747979572365e-23
4.965820312500000000e-01 -3.010504458793528694e-22 -1.179742489684788439e-22
4.970703125000000000e-01 3.160646442072998405e-22 1.355762805033377855e-22
4.975585937500000000e-01 -1.573051850838877280e-23 -6.635034020217443664e-23
4.980468750000000000e-01 5.335167277310815587e-23 2.247099473190365862e-23
4.985351562500000000e-01 -6.131933654867808348e-23 -1.060498257085493653e-22
4.990234375000000000e-01 -6.010395239233734032e-23 3.736520280825210772e-23
4.995117187500000000e-01 -1.896716752627554812e-22 -7.477538375748561998e-23
5.000000000000000000e-01 -9.739467453717649913e-23 1.897230136273773392e-22
5.004882812500000000e-01 -2.243236754834063279e-22 9.018227863667810186e-23
5.009765625000000000e-01 -4.590394268116104953e-23 -4.093369740692420602e-23
5.014648437500000000e-01 3.227836634499971384e-22 3.799159856041363483e-23
5.019531250000000000e-01 6.517713085740450404e-23 -6.118582294506114440e-23
5.024414062500000000e-01 -9.010056847495987174e-23 -7.411736461253288723e-23
5.029296875000000000e-01 -1.167267307195341882e-22 -1.947895074982394658e-22
5.034179687500000000e-01 2.755323699682447211e-22 -9.489762051489376084e-23
5.039062500000000000e-01 -6.267169918058734097e-23 -4.618272146687813806e-23
5.043945312500000000e-01 -7.719962700101815482e-23 9.955331474909987925e-24
5.048828125000000000e-01 -9.721541759794831887e-23 -6.145096821774813847e-23
5.053710937500000000e-01 2.572001024417679430e-23 -2.481773380590511811e-22
5.058593750000000000e-01 7.051424339443065068e-23 -2.067325516415738144e-23
5.063476562500000000e-01 1.695568105358152689e-22 -1.462467463013631984e-22
5.068359375000000000e-01 -1.231569000206170946e-22 -8.855907925966674871e-23
5.073242187500000000e-01 -6.500307427773467596e-23 -5.495708507193605947e-23
5.078125000000000000e-01 1.376669563316817562e-22 -6.203596063016870447e-23
5.083007812500000000e-01 1.028739630875861328e-22 1.874757416672773297e-22
5.087890625000000000e-01 -2.396045309804618774e-22 -1.997635525083090579e-23
5.092773437500000000e-01 -3.623580257688487934e-23 9.952765778130624545e-23
5.097656250000000000e-01 -5.962119188918795502e-23 -6.043368909134428443e-23
5.102539062500000000e-01 -4.855675527020528713e-23 1.859634827584879668e-22
5.107421875000000000e-01 -7.865678589853598365e-24 7.796250846514384247e-23
5.112304687500000000e-01 1.388978810194293256e-22 -1.261602169676185443e-23
5.117187500000000000e-01 -3.328093003931065716e-23 -2.443799980480569366e-22
5.122070312500000000e-01 -1.215072550936982000e-23 1.829791826718073562e-22
5.126953125000000000e-01 -3.911245156572737287e-23 5.153665161629775211e-23
5.131835937500000000e-01 1.692189080957156587e-22 -8.201411343111855639e-23
5.136718750000000000e-01 -7.487868567866977352e-23 1.377979734532334892e-22
5.141601562500000000e-01 -1.569366948825994273e-22 3.125764033003284320e-24
5.146484375000000000e-01 1.207552742054867202e-22 1.704866831127847513e-22
5.151367187500000000e-01 -1.382538733735327392e-22 -8.469652893988493302e-23
5.156250000000000000e-01 -2.106734689183020058e-22 -6.754341763446439874e-23
5.161132812500000000e-01 7.509668761011008105e-23 1.875038699409366929e-22
5.166015625000000000e-01 -3.276396661476691075e-23 1.236668781542756266e-22
5.170898437500000000e-01 2.730642649652712694e-23 -1.576620897545583579e-23
5.175781250000000000e-01 2.821991809654614189e-22 -1.013599002386038341e-22
5.180664062500000000e-01 1.040661387470360485e-22 1.402488569240948595e-22
5.185546875000000000e-01 9.672991705654117503e-23 2.176299800666745939e-22
5.190429687500000000e-01 -1.439413748486183601e-22 -1.464669775501553517e-23
5.195312500000000000e-01 2.537461570699659118e-22 9.004146006277769951e-23
5.200195312500000000e-01 -1.492962074600261246e-23 -1.428934690683878581e-22
5.205078125000000000e-01 1.132608336448050144e-22 1.333407639566130962e-22
5.209960937500000000e-01 -1.099439129447043217e-22 1.555293720338728663e-22
5.214843750000000000e-01 1.136431430378246120e-22 -1.343526387787793837e-22
5.219726562500000000e-01 1.174464904699579688e-23 7.105116647242891194e-23
5.224609375000000000e-01 3.822649939195588051e-23 7.482885229485961593e-23
5.229492187500000000e-01 4.985013209013731834e-23 -6.684947996829343380e-23
5.234375000000000000e-01 -1.798480234045087769e-22 -8.781365284895543918e-23
5.239257812500000000e-01 7.433081570287663040e-23 1.908942610809846447e-22
5.244140625000000000e-01 1.015766944121559773e-22 -1.921112581007285025e-22
5.249023437500000000e-01 -3.604323353783672671e-23 -1.430792233625038092e-22
5.253906250000000000e-01 7.218197562886660508e-23 1.235355378455378778e-24
5.258789062500000000e-01 -4.513455515556830273e-23 -5.321848425553841036e-23
5.263671875000000000e-01 -1.282461082240320680e-22 -1.236769120868007325e-22
5.268554687500000000e-01 -6.813466262599510811e-23 -3.501389712940673034e-24
5.273437500000000000e-01 1.211082888637013842e-23 -9.089829821229564659e-23
5.278320312500000000e-01 -1.825716610886744539e-22 1.697701138555439226e-22
5.283203125000000000e-01 -1.370925374767959653e-22 -7.046662166515617127e-23
5.288085937500000000e-01 1.839613308385420849e-23 -1.130632207389235422e-22
5.292968750000000000e-01 1.932509873372867187e-22 4.114452662382341279e-23
5.297851562500000000e-01 -6.591948748679917925e-24 4.955256075040197893e-24
5.302734375000000000e-01 1.472348717537162047e-22 1.008902021453069486e-22
5.307617187500000000e-01 9.145048123439154155e-23 -6.520333220527246312e-23
5.312500000000000000e-01 3.448687490421326627e-22 6.175194963714347274e-23
5.317382812500000000e-01 -2.837130023306509852e-22 -4.145995320434441319e-22
5.322265625000000000e-01 3.813365368467588347e-23 1.166318799341679895e-22
5.327148437500000000e-01 2.123029864932126569e-22 -1.266316393346807417e-22
5.332031250000000000e-01 -5.544131082909904415e-23 -1.917563159792092694e-22
5.336914062500000000e-01 -7.711975636208496938e-23 2.128020169078915759e-22
5.341796875000000000e-01 -2.637093558644015394e-23 -1.111660204120845450e-22
5.346679687500000000e-01 5.946055207968237922e-24 1.658426934565870884e-22
5.351562500000000000e-01 -1.633419640353650727e-22 -6.360984934279672631e-23
5.356445312500000000e-01 5.821834019625455183e-23 -3.262904104800502378e-23
5.361328125000000000e-01 -7.443441824967458122e-23 3.030501723280279294e-22
5.366210937500000000e-01 -2.199750020896514208e-23 -4.434655585813114685e-23
5.371093750000000000e-01 -2.112215540368862093e-22 -3.750896757522279904e-23
5.375976562500000000e-01 -2.169167561665353881e-22 -1.777725223359392253e-22
5.380859375000000000e-01 -2.265342702347071527e-22 3.134019048432077356e-22
5.385742187500000000e-01 -1.546638355325393880e-22 -2.536071104592471576e-22
5.390625000000000000e-01 7.051124054292042414e-24 1.705608510843859828e-22
5.395507812500000000e-01 -1.314965828174970991e-23 -1.598677568937666362e-22
5.400390625000000000e-01 1.425922574133718629e-22 -4.137222801441847240e-23
5.405273437500000000e-01 -2.840735892884138027e-24 -8.252899952175738072e-24
5.410156250000000000e-01 3.906163596510859629e-22 -1.988133957234971407e-22
5.415039062500000000e-01 8.361314623729084327e-23 1.275693751440352677e-22
5.419921875000000000e-01 -2.838451422102707575e-22 4.786236321537651693e-24
5.424804687500000000e-01 8.853948030064616118e-23 2.755280015572802077e-22
5.429687500000000000e-01 -2.546315516915224753e-23 -1.873656769335021650e-22
5.434570312500000000e-01 3.684875222820117203e-24 1.250887319670036836e-22
5.439453125000000000e-01 -2.505629436986046689e-22 1.288758195685914466e-22
5.444335937500000000e-01 -5.697097190661029044e-24 -7.405236010823347004e-23
5.449218750000000000e-01 1.346079686161585705e-23 2.864579334326011209e-23
5.454101562500000000e-01 9.174655683339354388e-23 -3.253948677494405058e-23
5.458984375000000000e-01 -1.097778588538217915e-23 1.513649363732765161e-22
5.463867187500000000e-01 -1.729527610452122870e-22 1.774653533794269731e-22
5.468750000000000000e-01 6.596165694091995061e-24 -4.619579207114696690e-23
5.473632812500000000e-01 -8.795798083854294194e-23 -1.798537611670098284e-22
5.478515625000000000e-01 1.808613146259984416e-22 5.562375910582282938e-23
5.483398437500000000e-01 -1.654056572648754186e-22 5.716245631894344860e-23
5.488281250000000000e-01 1.626085850194478887e-22 -1.106796058595471675e-23
5.493164062500000000e-01 8.102041727458596960e-23 7.624014850917659006e-23
5.498046875000000000e-01 -8.656236026105832633e-23 1.196320127582465851e-22
5.502929687500000000e-01 2.045711638162881550e-22 -3.185937065564221492e-23
5.507812500000000000e-01 2.424360288946002922e-22 -2.433174318880542935e-22
5.512695312500000000e-01 5.265550735931788472e-23 5.170306985495256105e-23
5.517578125000000000e-01 1.722299045597635240e-22 3.534653046583964490e-23
5.522460937500000000e-01 4.797254647410720296e-24 -1.177826784418448798e-22
5.527343750000000000e-01 1.150070254797787984e-22 -1.203327915969313226e-23
5.532226562500000000e-01 4.616401403207292808e-23 -4.590253438097078624e-23
5.537109375000000000e-01 9.654116638428653270e-24 -1.241229860753518092e-24
5.541992187500000000e-01 1.091632017071745433e-22 1.039364436911910717e-22
5.546875000000000000e-01 -2.016819225772871701e-22 -8.914242826173597573e-23
5.551757812500000000e-01 -1.093859050544066826e-22 6.080729607888716215e-23
5.556640625000000000e-01 2.602590155205001488e-23 -1.932189324978529307e-22
5.561523437500000000e-01 1.183331007814881597e-22 1.484946524194642839e-22
5.566406250000000000e-01 -1.329965738166175666e-22 -1.483753245522253615e-22
5.571289062500000000e-01 1.354784813472498294e-22 1.194944738422129781e-22
5.576171875000000000e-01 -1.914073440706196766e-23 1.512428950957692841e-22
5.581054687500000000e-01 -1.698017016099871359e-24 2.920253341644148714e-22
5.585937500000000000e-01 -1.373733472957555039e-22 2.625550006703779681e-24
5.590820312500000000e-01 1.328205682345493447e-22 -1.009163551750365076e-22
5.595703125000000000e-01 -1.401754083656902597e-22 5.983671812549686089e-23
5.600585937500000000e-01 2.282245277982732906e-22 -4.910964586045727154e-23
5.605468750000000000e-01 -8.533234954440065556e-23 1.237550608238870199e-23
5.610351562500000000e-01 4.383581759068256127e-23 -1.132787835187201889e-23
5.615234375000000000e-01 1.359596931963998894e-22 -4.486847830706940756e-23
5.620117187500000000e-01 -4.880819518441465675e-24 -2.336800734876569660e-22
5.625000000000000000e-01 -8.061007832522248986e-23 -3.797461129203683927e-22
5.629882812500000000e-01 -8.954295322839910617e-23 2.011548566630034405e-22
5.634765625000000000e-01 -1.190178063933043543e-22 -1.711460075036923272e-22
5.639648437500000000e-01 5.340814520945472918e-23 7.541464249675634093e-23
5.644531250000000000e-01 -2.017494337258793907e-22 3.478053384986013821e-23
5.649414062500000000e-01 1.048481289650531736e-22 4.158204481722892317e-23
5.654296875000000000e-01 -8.217086065799934471e-23 2.055397020801954885e-23
5.659179687500000000e-01 -1.424540677959110514e-22 -2.478880287985591932e-23
5.664062500000000000e-01 -2.395769852966252952e-22 -1.429314414731808756e-22
5.668945312500000000e-01 6.839734619566361276e-23 -2.142967218401277551e-22
5.673828125000000000e-01 1.817410219856171755e-22 -4.764283287082877136e-23
5.678710937500000000e-01 -8.058364750941395383e-23 -3.869203459926890572e-23
5.683593750000000000e-01 -5.464968952291571554e-23 1.013792051367466941e-22
5.688476562500000000e-01 -1.823082275844202077e-22 1.103314733692037760e-23
5.693359375000000000e-01 -1.718315483647310654e-24 7.535302767241220627e-25
5.698242187500000000e-01 2.050840637480744137e-22 3.098722393784914967e-22
5.703125000000000000e-01 -1.720333095696084593e-23 -2.772318915951294630e-23
5.708007812500000000e-01 1.015554183296396531e-22 2.082565514019330274e-22
5.712890625000000000e-01 -3.654100979592267965e-23 -1.721321116393724311e-22
5.717773437500000000e-01 2.154304543220227181e-22 1.347109397632973380e-22
5.722656250000000000e-01 -8.601904897134285593e-23 -2.214138869217998654e-23
5.727539062500000000e-01 8.893875083760100417e-23 9.925119310333397272e-23
5.732421875000000000e-01 -6.460732510453147986e-23 1.096168400658755433e-23
5.737304687500000000e-01 -7.966011928611004234e-23 1.646824580600530270e-22
5.742187500000000000e-01 2.693279746293744909e-22 1.999621836206608892e-23
5.747070312500000000e-01 -1.657155131664009705e-22 1.837132876538881687e-22
5.751953125000000000e-01 -1.070222357970027357e-22 -7.073261722430185576e-23
5.756835937500000000e-01 -1.408732606044797627e-22 8.442497843852217155e-23
5.761718750000000000e-01 5.443836007126395825e-23 4.243885878642551403e-24
5.766601562500000000e-01 -1.506933130621938717e-22 -3.939462896861058892e-23
5.771484375000000000e-01 -1.484045175269586660e-22 3.837659545294797072e-24
5.776367187500000000e-01 1.321910478499565726e-22 -3.339968727636171226e-23
5.781250000000000000e-01 -2.721961223672860712e-22 -1.577472100462079859e-22
5.786132812500000000e-01 3.233124896430237956e-23 -2.936786502052764589e-22
5.791015625000000000e-01 -2.243971747559420539e-22 9.321615789426403242e-23
5.795898437500000000e-01 2.711842094952474346e-22 1.299774269658205331e-22
5.800781250000000000e-01 -2.114540320455716375e-22 -6.809936287472602501e-23
5.805664062500000000e-01 2.604346969927130879e-22 -5.222432890714554036e-23
5.810546875000000000e-01 1.018571213425852434e-22 -1.133159213690875110e-22
5.815429687500000000e-01 3.463318120971658964e-23 2.231884186760703040e-23
5.820312500000000000e-01 -2.910429424329539891e-23 2.927275375437028652e-22
5.825195312500000000e-01 -2.429705166060871746e-22 -4.353631170551313727e-22
5.830078125000000000e-01 1.298578291950363902e-22 -2.291310835434390626e-22
5.834960937500000000e-01 -5.608148727318440381e-23 -3.276394088344973664e-23
5.839843750000000000e-01 3.359711267531613753e-22 4.585488946358830876e-23
5.844726562500000000e-01 4.319232546718566707e-23 -1.697839837919061573e-22
5.849609375000000000e-01 -3.860197439787605395e-23 2.094805604982512391e-22
5.854492187500000000e-01 3.200861260042860256e-24 7.300345961547593705e-23
5.859375000000000000e-01 2.462348960530737969e-22 -2.437103410197037980e-22
5.864257812500000000e-01 2.053363061347281032e-22 1.322950578676912828e-22
5.869140625000000000e-01 8.457634423022056776e-23 1.338344719117788639e-22
5.874023437500000000e-01 1.797611847079851877e-22 2.473764438077787138e-22
5.878906250000000000e-01 -6.690463658760299904e-23 -1.022276726502755486e-23
5.883789062500000000e-01 -1.025332365833559846e-22 5.382417403400682793e-23
5.888671875000000000e-01 -6.256072487620652714e-23 5.171847243529363923e-23
5.893554687500000000e-01 -1.689141216261836629e-22 -1.947543775925392583e-23
5.898437500000000000e-01 2.035856830266347739e-22 1.261105579707726157e-22
5.903320312500000000e-01 -1.767665939303430275e-22 5.147104370217443504e-23
5.908203125000000000e-01 1.126672383244836339e-23 -7.409667025895292601e-23
5.913085937500000000e-01 2.274753395198454990e-22 3.157435011066696569e-22
5.917968750000000000e-01 1.007813407211591650e-23 -1.901435109484392829e-22
5.922851562500000000e-01 -7.457618044179410394e-23 8.183354451833013660e-23
5.927734375000000000e-01 1.623577967458123179e-22 1.785991733565603329e-22
5.932617187500000000e-01 1.358939270645463174e-22 -1.490653216543349288e-22
5.937500000000000000e-01 -1.832007385706613822e-23 -4.930090259951066201e-23
5.942382812500000000e-01 2.368703298078101950e-22 -6.296872856229339804e-25
5.947265625000000000e-01 7.128781354799210056e-23 -1.250073002974212332e-22
5.952148437500000000e-01 -8.585973075211672734e-23 -5.875555006639829818e-23
5.957031250000000000e-01 1.528229067193641034e-22 -1.720541082603650226e-23
5.961914062500000000e-01 -2.702138267878173080e-22 -2.531041544992101320e-23
5.966796875000000000e-01 -1.843132302043145691e-22 -1.001175784210139387e-22
5.971679687500000000e-01 -3.370548182962449178e-22 1.307855864462025839e-22
5.976562500000000000e-01 -6.821568293146377669e-23 -2.297462469578604151e-24
5.981445312500000000e-01 -1.561888052608497781e-22 -5.242856335411194191e-23
5.986328125000000000e-01 -1.683689887858480042e-22 -1.634939558546173724e-22
5.991210937500000000e-01 -1.718180309580758192e-22 9.496170110425743571e-23
5.996093750000000000e-01 -6.641808395936579274e-23 7.489803774516462661e-23
6.000976562500000000e-01 6.367572337028238824e-23 -1.069886298005662499e-22
6.005859375000000000e-01 -8.914535136391098530e-23 -1.150044103545441994e-22
6.010742187500000000e-01 -1.307702827589115115e-24 8.513099818729652696e-23
6.015625000000000000e-01 -1.394900551538945481e-22 -2.630257365160656382e-23
6.020507812500000000e-01 1.579912042990437156e-22 -7.851786281759049501e-23
6.025390625000000000e-01 -1.063678378961778313e-22 7.069168428589521707e-23
6.030273437500000000e-01 1.904781717827720910e-22 -1.942709123562369155e-22
6.035156250000000000e-01 -8.999561796751558343e-23 9.364113633843985845e-23
6.040039062500000000e-01 -4.353288850329750132e-23 -7.935037090396870975e-23
6.044921875000000000e-01 8.346701222550939361e-23 3.306718423747810122e-23
6.049804687500000000e-01 1.332307057562518493e-23 -2.647377754484597884e-22
6.054687500000000000e-01 -1.043955506437016075e-22 2.164845553224973822e-22
6.059570312500000000e-01 2.821554094366668732e-23 3.685687998699248370e-23
6.064453125000000000e-01 -2.236680997318167639e-23 2.794968819636775741e-23
6.069335937500000000e-01 -3.843480669056631687e-23 6.608428136967133776e-24
6.074218750000000000e-01 -2.389217131473324851e-23 8.043736998941456190e-24
6.079101562500000000e-01 6.047714732446108850e-23 1.108496395673291612e-22
6.083984375000000000e-01 -5.550977912914580270e-23 5.740236815392169712e-23
6.088867187500000000e-01 1.949472003023884726e-22 -2.637618176527976208e-22
6.093750000000000000e-01 1.475859194907706092e-22 6.742368997862944961e-23
6.098632812500000000e-01 2.145773398635219855e-22 4.638947990322526339e-25
6.103515625000000000e-01 -2.801868222372997678e-23 -2.443313399418365606e-22
6.108398437500000000e-01 1.703731558885797791e-22 -2.052802150065378181e-22
