# time, h1_noise, l1_noise
3.637695312500000000e-01 1.226662157123853893e-22 1.667346843416666499e-22
3.642578125000000000e-01 -2.827420051330948023e-22 1.000099995240649076e-22
3.647460937500000000e-01 -1.508117956655657691e-22 -5.045565845817406661e-23
3.652343750000000000e-01 3.753913504086259544e-23 1.197845974286595765e-22
3.657226562500000000e-01 2.172981373252592328e-22 3.166917272867606877e-23
3.662109375000000000e-01 -7.406160814970864635e-23 -1.686968677280189883e-23
3.666992187500000000e-01 1.335351709629369535e-23 -5.177730329964566503e-23
3.671875000000000000e-01 4.768144753995930828e-23 7.587688671453751599e-23
3.676757812500000000e-01 3.506237619116854602e-22 -2.728546389984377269e-22
3.681640625000000000e-01 -1.780342343623575303e-22 1.119716961674180383e-22
3.686523437500000000e-01 1.593307451278514632e-23 -7.195816268351713596e-23
3.691406250000000000e-01 -5.768454854773990990e-24 1.570494384362465244e-22
3.696289062500000000e-01 -9.017901214784330939e-23 -4.841328741468208751e-22
3.701171875000000000e-01 2.607612970335272554e-22 2.258066959478613958e-23
3.706054687500000000e-01 -4.290924871425791844e-24 5.880080260752698304e-23
3.710937500000000000e-01 -6.515106455021704745e-23 -6.284788682810933457e-23
3.715820312500000000e-01 -2.920458402238906281e-23 1.765053398421039882e-22
3.720703125000000000e-01 4.004441860879425840e-23 1.560736275791158959e-22
3.725585937500000000e-01 -1.454877792144619688e-22 2.897653589356075994e-23
3.730468750000000000e-01 -4.356174256471659697e-23 1.222166183833493836e-22
3.735351562500000000e-01 2.872947600793944318e-23 -1.801587074998973198e-22
3.740234375000000000e-01 2.283810815163530328e-23 1.107515236025610743e-22
3.745117187500000000e-01 1.463260487426482556e-22 -2.596013441087482536e-23
3.750000000000000000e-01 -4.178124014790634463e-23 -6.480991584146558946e-23
3.754882812500000000e-01 9.812886370578255306e-24 -5.467749352525447389e-23
3.759765625000000000e-01 -1.637137160802128367e-22 2.265718372489723207e-22
3.764648437500000000e-01 1.923665136847936648e-22 -2.658541129622433673e-22
3.769531250000000000e-01 -2.056128500660208111e-22 -2.956871302057291698e-23
3.774414062500000000e-01 1.000462610216883061e-22 1.429735497368378789e-22
3.779296875000000000e-01 -1.392676132495038143e-22 -1.143598028836721879e-22
3.784179687500000000e-01 -8.083905884372098600e-24 -9.220712320694018459e-23
3.789062500000000000e-01 -1.101271005649841909e-22 -1.287508825619752980e-22
3.793945312500000000e-01 1.776053667035763660e-24 1.780802028570854935e-23
3.798828125000000000e-01 2.038569013111027991e-22 -5.373925497771628017e-24
3.803710937500000000e-01 -6.790854933461992244e-23 6.562348980298860427e-23
3.808593750000000000e-01 6.462720216106553034e-23 -1.231147442604785009e-22
3.813476562500000000e-01 -2.990861425649348736e-22 5.833236134959420368e-23
3.818359375000000000e-01 -1.288986297076358462e-22 -6.926061391621077609e-23
3.823242187500000000e-01 -4.095745544061323448e-24 -1.582765813635920480e-22
3.828125000000000000e-01 -1.400526015655899968e-22 1.742910448845733044e-22
3.833007812500000000e-01 -1.583062120041802706e-22 2.225676440128655268e-22
3.837890625000000000e-01 1.156015385456338361e-22 2.743620301478669204e-22
3.842773437500000000e-01 1.238924179895953437e-23 -4.086957151583212398e-23
3.847656250000000000e-01 2.210998206684071748e-22 1.628490837332937054e-23
3.852539062500000000e-01 -7.511766339654661533e-23 1.087094993196724767e-23
3.857421875000000000e-01 -6.900847008295385955e-24 -1.267468810992951250e-22
3.862304687500000000e-01 9.903480211021088738e-23 2.494283990110268408e-23
3.867187500000000000e-01 -6.359189395960711901e-23 1.337923865712747662e-22
3.872070312500000000e-01 3.220427847161016997e-22 -5.384265931341843339e-23
3.876953125000000000e-01 5.528144668250900029e-23 1.525908938203594385e-22
3.881835937500000000e-01 -6.469535697581222694e-23 -4.354933096131352883e-23
3.886718750000000000e-01 -4.041210554821999096e-22 -6.200269834511515726e-24
3.891601562500000000e-01 2.517348774453084318e-22 6.742049282829443748e-23
3.896484375000000000e-01 1.439058590198572891e-23 -8.106154831142419602e-23
3.901367187500000000e-01 2.849029895669602772e-23 -2.328123353714752224e-22
3.906250000000000000e-01 -3.688524856321105944e-23 5.097712269326346154e-23
3.911132812500000000e-01 2.785078951533417602e-23 -1.106001055901341320e-23
3.916015625000000000e-01 -1.753911336404885550e-23 6.538139180149643574e-23
3.920898437500000000e-01 -2.547069739614664333e-23 2.474833336350474270e-23
3.925781250000000000e-01 8.396606015506583605e-23 -3.710278870602807193e-23
3.930664062500000000e-01 1.619215873113555058e-22 -9.945754435594172964e-23
3.935546875000000000e-01 -1.236999042175817488e-22 -1.384875890322096695e-22
3.940429687500000000e-01 -5.188592115371923063e-23 1.442980352993954118e-22
3.945312500000000000e-01 9.389797226352714881e-23 7.464523900594629192e-23
3.950195312500000000e-01 1.452699723379358391e-22 -3.729120617913757506e-23
3.955078125000000000e-01 -8.202057495961298719e-23 2.479894537905073267e-22
3.959960937500000000e-01 5.546403479766860742e-23 -1.107062556026168898e-22
3.964843750000000000e-01 -1.694829288989843331e-22 3.062857285212601695e-24
3.969726562500000000e-01 1.925461687360086923e-23 5.464050601149116364e-23
3.974609375000000000e-01 1.652126416453771444e-22 9.886509216440646804e-23
3.979492187500000000e-01 -4.648701084658992779e-23 -2.357869029545795620e-22
3.984375000000000000e-01 -5.121460105178245411e-23 1.215071179079291976e-22
3.989257812500000000e-01 2.383479538015619700e-24 -1.444118872620595874e-22
3.994140625000000000e-01 2.048719309634931323e-22 6.007548997186157620e-23
3.999023437500000000e-01 -8.793736551986868963e-23 5.837508013870306577e-23
4.003906250000000000e-01 -1.399867075623805220e-22 -6.017286632502198173e-23
4.008789062500000000e-01 1.670760468461241454e-22 6.686287187933626131e-26
4.013671875000000000e-01 -1.439715922636683179e-22 -8.443204995082365700e-23
4.018554687500000000e-01 1.559747185404132354e-22 -1.235950473745332045e-23
4.023437500000000000e-01 -1.043089801016791100e-23 3.829875434001808964e-23
4.028320312500000000e-01 4.538883530258037455e-23 -1.778557608434691702e-22
4.033203125000000000e-01 -8.665968233990169594e-24 -8.474419500849392608e-23
4.038085937500000000e-01 -1.006786826283974078e-23 -5.022297279588397068e-23
4.042968750000000000e-01 -6.469298709586772965e-23 1.009981476934521404e-22
4.047851562500000000e-01 1.638415860980142046e-23 -1.676286488974768961e-22
4.052734375000000000e-01 -1.206718557389503710e-22 4.875666662246686729e-23
4.057617187500000000e-01 -5.862276051443126797e-23 -1.480996361587610351e-22
4.062500000000000000e-01 -1.216207881412791935e-22 2.923273121915583903e-23
4.067382812500000000e-01 1.137189923374001635e-22 -5.063005306653531004e-23
4.072265625000000000e-01 -4.165966527079496643e-23 2.265263782712893952e-24
4.077148437500000000e-01 -2.602225356694973075e-23 -2.059701175601655374e-23
4.082031250000000000e-01 -1.075861789300594839e-23 -9.247368586167253178e-23
4.086914062500000000e-01 1.074256478610517153e-22 1.432708424283412985e-22
4.091796875000000000e-01 1.914057346232988660e-23 3.229661414654610281e-22
4.096679687500000000e-01 8.426963480390227452e-24 -1.210803323211509138e-22
4.101562500000000000e-01 -1.628461854499219398e-22 1.358790426885935759e-23
4.106445312500000000e-01 1.656658577826770003e-22 1.257346796049076059e-22
4.111328125000000000e-01 1.692312683642070237e-23 5.065993166060387148e-23
4.116210937500000000e-01 1.143053461035735780e-22 8.918118370538306916e-23
4.121093750000000000e-01 -1.415418416960135095e-22 -1.972391140158765483e-23
4.125976562500000000e-01 -6.531572183833354294e-23 1.982289127379716694e-22
4.130859375000000000e-01 -7.306542576702995847e-23 1.209444404304954811e-22
4.135742187500000000e-01 -9.058227155204125394e-23 -1.454854399356103645e-22
4.140625000000000000e-01 9.211705429446889869e-23 -7.954597101059997826e-23
4.145507812500000000e-01 -4.906856422647024811e-23 9.745600243323279016e-23
4.150390625000000000e-01 -2.350487990661734383e-22 -4.434558440615019597e-23
4.155273437500000000e-01 2.558989221793524493e-22 2.605971496893393453e-22
4.160156250000000000e-01 -1.712014136451941361e-22 -9.261222132871196503e-23
4.165039062500000000e-01 1.003136638611149793e-22 1.457279851612399253e-22
4.169921875000000000e-01 -2.984228335347009966e-22 -1.361294096388533241e-22
4.174804687500000000e-01 -5.770759805323827247e-23 -1.084316377543349224e-22
4.179687500000000000e-01 1.085503927022322636e-22 5.155942754202971547e-23
4.184570312500000000e-01 -1.692887829569921127e-22 -8.656482664381256113e-23
4.189453125000000000e-01 1.556197765534707082e-22 -1.132764922858625981e-22
4.194335937500000000e-01 -1.153489251830665891e-22 -4.796681527094000177e-23
4.199218750000000000e-01 1.492761143138649408e-22 -6.003441165905390811e-23
4.204101562500000000e-01 1.763675576350932404e-22 -1.405198233058103335e-22
4.208984375000000000e-01 9.982516747515592286e-23 2.076837213207073352e-22
4.213867187500000000e-01 8.385853146886887721e-23 -1.831570929820453529e-22
4.218750000000000000e-01 4.289625615966164924e-23 -1.650686229185048515e-23
4.223632812500000000e-01 4.028298048077544474e-23 2.808985412088300487e-23
4.228515625000000000e-01 7.554848672460944602e-23 1.932792290448833067e-22
4.233398437500000000e-01 3.142395179059020685e-23 4.294999752196728665e-23
4.238281250000000000e-01 2.206939910923764499e-22 2.430283784167319755e-22
4.243164062500000000e-01 8.759232962020454080e-23 -1.925841828277293528e-22
4.248046875000000000e-01 -4.952082250699752632e-25 -6.027084346527468904e-23
4.252929687500000000e-01 7.059296456669844502e-23 -1.598760691879036791e-22
4.257812500000000000e-01 5.138506666592249937e-23 6.102539624662531396e-23
4.262695312500000000e-01 -2.218126396702750575e-22 -4.512023752806189134e-23
4.267578125000000000e-01 7.818207410470060269e-23 3.616468209473062745e-22
4.272460937500000000e-01 -2.637809285114452184e-22 -2.303836071708042926e-22
4.277343750000000000e-01 1.214138054628514149e-22 -2.227772149156493111e-22
4.282226562500000000e-01 9.225154590453048355e-23 3.421943837262751078e-23
4.287109375000000000e-01 -1.513220696623613745e-22 3.365639927476208792e-23
4.291992187500000000e-01 -1.694312701346674027e-22 -9.922260193559068363e-23
4.296875000000000000e-01 6.678811241012124143e-24 -1.964781704223174927e-23
4.301757812500000000e-01 2.217313882309151336e-23 -3.026154269368278863e-22
4.306640625000000000e-01 2.614734839422246508e-23 -7.236670865629935853e-23
4.311523437500000000e-01 -1.306627955843563337e-22 1.176510152650735442e-22
4.316406250000000000e-01 1.266003103314184219e-22 -1.070011410093270764e-22
4.321289062500000000e-01 2.796852958034265385e-24 -8.997606109149037876e-23
4.326171875000000000e-01 -1.963643468507602893e-22 6.828725261061146644e-23
4.331054687500000000e-01 -9.863937221283564285e-24 1.864668432386257239e-22
4.335937500000000000e-01 -2.572142254488436419e-23 -2.931151746110290695e-23
4.340820312500000000e-01 -1.825536593510105118e-22 -2.593168139582943061e-23
4.345703125000000000e-01 1.293009774007015002e-22 6.744567681581784354e-24
4.350585937500000000e-01 -1.844070602253412253e-22 4.026254396887074255e-23
4.355468750000000000e-01 1.994673006801247955e-22 2.178720348665671114e-22
4.360351562500000000e-01 -2.713626107225131679e-22 2.972785539240342102e-24
4.365234375000000000e-01 2.086658350086699424e-22 1.795591218367631435e-23
4.370117187500000000e-01 -4.452860760191131542e-23 7.032009971258563372e-23
4.375000000000000000e-01 1.350221385300784443e-22 1.641862955910893285e-22
4.379882812500000000e-01 3.527982009878795978e-23 1.137614366688307478e-22
4.384765625000000000e-01 1.145499970936441581e-22 2.509646303058986870e-23
4.389648437500000000e-01 1.246416934743063657e-23 -1.147340929569241820e-22
4.394531250000000000e-01 4.331427401424754124e-23 -1.497819833721281354e-23
4.399414062500000000e-01 -9.152137446076393518e-23 2.012273347643006559e-22
4.404296875000000000e-01 2.538707199187190008e-23 1.525050211370634591e-22
4.409179687500000000e-01 -6.983785213524992289e-24 2.658810252423880735e-23
4.414062500000000000e-01 -5.755186613074966346e-23 1.084799801129040163e-22
4.418945312500000000e-01 -4.507869657008199610e-23 -3.748950903927130079e-23
4.423828125000000000e-01 -4.807944820009113505e-23 2.060973623478980154e-22
4.428710937500000000e-01 1.411350015384439538e-22 -2.875865914547389927e-22
4.433593750000000000e-01 -7.149156462975250478e-23 -6.657710857682438921e-23
4.438476562500000000e-01 -3.438011357414771540e-23 -2.393848226855495921e-23
4.443359375000000000e-01 2.607744872693439083e-23 -1.907778171017629114e-22
4.448242187500000000e-01 -5.730541681668712004e-23 -1.469080395458665636e-22
4.453125000000000000e-01 1.366625861624971301e-22 -2.456449999029462527e-24
4.458007812500000000e-01 9.021424582888020434e-23 9.773346287751333805e-23
4.462890625000000000e-01 -2.123576911653357500e-22 1.017448233475783306e-22
4.467773437500000000e-01 -5.999912524679822458e-23 -1.087851677526249796e-22
4.472656250000000000e-01 1.106225602548206372e-23 -5.178424503157550324e-23
4.477539062500000000e-01 -8.054729169153197011e-23 -7.249990794423507146e-23
4.482421875000000000e-01 4.785714036205841677e-23 1.712443216735006642e-22
4.487304687500000000e-01 9.955870582746766969e-23 -2.761093218469638165e-22
4.492187500000000000e-01 2.977573931001235013e-22 1.100342365422780658e-22
4.497070312500000000e-01 1.181892739258978576e-23 -4.099227646908026229e-22
4.501953125000000000e-01 2.222811191941013118e-23 1.461544115491578685e-22
4.506835937500000000e-01 5.774975705850234822e-23 -4.058848717210228869e-24
4.511718750000000000e-01 -5.040919138939217537e-23 3.072926407841985781e-23
4.516601562500000000e-01 -8.217862834591278315e-23 -1.781258140589318651e-22
4.521484375000000000e-01 1.593813406099133832e-22 1.838751272209724170e-22
4.526367187500000000e-01 1.271061151306812814e-22 -1.451420808078150342e-22
4.531250000000000000e-01 -1.167497217616668465e-22 1.961862452325408269e-22
4.536132812500000000e-01 8.510927832300867449e-23 -2.213567699013712055e-22
4.541015625000000000e-01 -1.629345930162323906e-22 -2.054805863247745978e-23
4.545898437500000000e-01 1.640415214036722354e-22 3.381031990447788040e-22
4.550781250000000000e-01 -5.701290115151524019e-23 -6.427299594165750533e-23
4.555664062500000000e-01 -4.245962643629598741e-25 -8.977930223070679881e-25
4.560546875000000000e-01 2.687454381219531933e-23 -7.121424720271795866e-23
4.565429687500000000e-01 -1.405349524267440554e-22 1.824383604073901634e-22
4.570312500000000000e-01 -1.457774965686036411e-22 5.482043818559645812e-24
4.575195312500000000e-01 1.932067419318325180e-23 -1.350472537207234467e-22
4.580078125000000000e-01 -1.938932855777669522e-26 1.639396731830487663e-22
4.584960937500000000e-01 -9.732261743731513327e-23 -2.256973815574326888e-22
4.589843750000000000e-01 -1.529574194776341867e-22 6.814296432836909079e-23
4.594726562500000000e-01 7.753590484473552452e-23 -6.492444716950891126e-23
4.599609375000000000e-01 2.517943016734665078e-24 -1.386954348952696047e-22
4.604492187500000000e-01 -1.169358460730898339e-22 1.558240615870767871e-22
4.609375000000000000e-01 -6.012403958395764583e-23 3.645960700100573989e-23
4.614257812500000000e-01 -2.795783465509718805e-22 2.266274921028375171e-23
4.619140625000000000e-01 -3.974010606475214699e-23 3.831716465388332600e-23
4.624023437500000000e-01 1.021938879620766650e-22 -3.748652198584495572e-23
4.628906250000000000e-01 -6.834883121056864994e-23 1.762382847026607805e-22
4.633789062500000000e-01 -1.494077262711152718e-22 8.089435969208576821e-23
4.638671875000000000e-01 3.863310406560843797e-23 1.065619040429629663e-23
4.643554687500000000e-01 -9.278636388832279546e-23 9.731879833588649549e-23
4.648437500000000000e-01 -5.898725921542846018e-23 -5.891022846030157413e-23
4.653320312500000000e-01 8.239294158451327736e-23 -1.079445583600071015e-22
4.658203125000000000e-01 3.472229781525926619e-22 4.536637553530026831e-23
4.663085937500000000e-01 -2.749915611626436563e-24 -6.606258657252789593e-25
4.667968750000000000e-01 3.273844000561559327e-22 4.884349654827745420e-24
4.672851562500000000e-01 -3.215025430994520062e-22 1.061436387931859636e-22
4.677734375000000000e-01 2.906137586378666818e-22 -1.700180822870001102e-23
4.682617187500000000e-01 3.535457263091608516e-23 1.654614599367117405e-22
4.687500000000000000e-01 7.277328535810082619e-23 -3.830650991793771416e-22
4.692382812500000000e-01 7.774421251764456222e-23 1.045647990597070041e-23
4.697265625000000000e-01 2.159280646504398759e-22 7.827863537186529912e-23
4.702148437500000000e-01 1.949493184257403284e-23 -8.772498371447183452e-23
4.707031250000000000e-01 -1.279887234884103681e-22 -6.478594788356049194e-23
4.711914062500000000e-01 1.189764837106842142e-22 3.212662801822774606e-23
4.716796875000000000e-01 -1.569822061923743420e-22 1.273327788323053400e-22
4.721679687500000000e-01 8.122435555184524255e-23 -1.371162078126022030e-22
4.726562500000000000e-01 9.902705084992721588e-23 -1.218320662951904715e-22
4.731445312500000000e-01 1.706237381775024003e-22 3.674329984808117002e-22
4.736328125000000000e-01 -1.035578870865941922e-22 5.574278867577031555e-23
4.741210937500000000e-01 -2.244701534962847465e-22 9.517569145787189263e-23
4.746093750000000000e-01 1.414044392077865740e-22 -1.251706611707893310e-22
4.750976562500000000e-01 2.662781442608525150e-24 -1.324474571064558613e-22
4.755859375000000000e-01 -9.583437544410108378e-24 -7.912761062023560709e-23
4.760742187500000000e-01 -3.995017775013545277e-23 1.876173699729644750e-23
4.765625000000000000e-01 -1.789578497529526664e-22 1.589912781877968739e-22
4.770507812500000000e-01 2.160107985086625004e-22 -1.452248532102408587e-22
4.775390625000000000e-01 1.554495985967326368e-22 -1.974768489390561196e-22
4.780273437500000000e-01 -3.274607680102443377e-22 8.313661439681483254e-23
4.785156250000000000e-01 8.851989947616439163e-24 1.806770369107605865e-22
4.790039062500000000e-01 -1.783603546302284999e-22 -1.242717872232955240e-22
4.794921875000000000e-01 3.279181136210096655e-23 3.199976268716466994e-23
4.799804687500000000e-01 1.504904788333071296e-23 1.299445263141632664e-22
4.804687500000000000e-01 -3.011550148531296017e-23 -2.269136093515438213e-22
4.809570312500000000e-01 1.669437595424911281e-22 1.501175114350820097e-22
4.814453125000000000e-01 1.491227501383264851e-23 -1.286394416839597449e-22
4.819335937500000000e-01 6.450931039253511834e-23 2.096055257276077868e-22
4.824218750000000000e-01 1.047285940542232668e-22 -4.665544988386217954e-23
4.829101562500000000e-01 -1.610259173950586175e-22 -2.426746378597355112e-22
4.833984375000000000e-01 -2.612028939198269011e-22 1.060788359476401660e-22
4.838867187500000000e-01 -4.106485737966625441e-24 3.653099361645809431e-23
4.843750000000000000e-01 -1.806102749003319524e-22 1.090860875538174968e-22
4.848632812500000000e-01 1.404741477696479699e-22 -1.771671272021925759e-22
4.853515625000000000e-01 -1.244188004652727908e-23 2.150569630177350152e-23
4.858398437500000000e-01 2.135261750635487601e-22 3.948409161945234780e-22
4.863281250000000000e-01 -3.408404465227609911e-23 -2.032265990501759475e-22
4.868164062500000000e-01 -1.405615005810353970e-22 9.034248800282029282e-23
4.873046875000000000e-01 -6.328131769751976073e-23 -2.361839899714818580e-22
4.877929687500000000e-01 -1.553863696114838802e-22 -3.248406426103532550e-22
4.882812500000000000e-01 1.397692226556713046e-22 -1.407627281429701515e-22
4.887695312500000000e-01 -9.585386528425360892e-23 -8.180587281650517613e-23
4.892578125000000000e-01 2.221018463069114987e-23 -1.837304757109928935e-22
4.897460937500000000e-01 -2.085442505996964482e-22 2.417168965421761664e-22
4.902343750000000000e-01 -2.030511875701405912e-22 6.311797234256170516e-23
4.907226562500000000e-01 3.415624862123624378e-23 -1.040196286811045007e-22
4.912109375000000000e-01 -3.833765478464943761e-23 1.657422758255439283e-22
4.916992187500000000e-01 -1.056709494467747946e-23 3.252702308783944842e-23
4.921875000000000000e-01 -7.028278184043952158e-23 -1.022045257878467939e-22
4.926757812500000000e-01 -1.738498242411683302e-22 -3.089624690357425883e-22
4.931640625000000000e-01 3.853286742418966924e-23 2.169191739465254019e-22
4.936523437500000000e-01 1.401443677496933276e-22 -4.888798795793629661e-23
4.941406250000000000e-01 7.364170889284106413e-23 3.285703338406335097e-22
4.946289062500000000e-01 7.861772295596794757e-23 1.612667106339423163e-22
4.951171875000000000e-01 2.373637062647393931e-23 1.945911801183911410e-22
4.956054687500000000e-01 2.056937453048229430e-22 1.183702237842581945e-22
4.960937500000000000e-01 2.599671205881968959e-22 1.011268497090307478e-22
4.965820312500000000e-01 1.075790717021433635e-22 -6.668531009017092878e-23
4.970703125000000000e-01 1.838264320645446556e-22 8.078593498029376336e-23
4.975585937500000000e-01 1.888423891610120411e-22 1.132967093813765200e-22
4.980468750000000000e-01 -4.145304961747360773e-23 -5.251647889777947711e-23
4.985351562500000000e-01 1.549858950900803362e-22 -2.714284970566617989e-22
4.990234375000000000e-01 1.832825225114656084e-22 -1.674020970741892924e-23
4.995117187500000000e-01 -1.296748458089328048e-22 -5.346781130009043142e-23
5.000000000000000000e-01 9.647863197784858740e-23 1.120401685687072580e-22
5.004882812500000000e-01 8.957577931476290321e-23 -1.095601158117885053e-22
5.009765625000000000e-01 -4.254665780915413740e-23 1.726086828538907974e-22
5.014648437500000000e-01 -7.739583002179307529e-23 -8.290014210444079994e-23
5.019531250000000000e-01 -7.986601152680574127e-23 3.394764753893266640e-22
5.024414062500000000e-01 1.940939909917085100e-23 -1.389263936683912104e-22
5.029296875000000000e-01 -4.272075667479828205e-24 -1.337879237590045294e-23
5.034179687500000000e-01 -2.544057204926293321e-22 -5.342420432386035355e-23
5.039062500000000000e-01 -8.092016653221143458e-23 3.138123297697023160e-22
5.043945312500000000e-01 -4.158471249020662674e-23 -1.947595930321501986e-22
5.048828125000000000e-01 -8.702824277932567278e-23 5.513264913654079512e-23
5.053710937500000000e-01 1.801118478299450393e-22 -7.755856133511092872e-23
5.058593750000000000e-01 -2.249089453064951990e-22 -8.021885963149958429e-24
5.063476562500000000e-01 -1.069871128516947384e-23 6.752079069827743810e-23
5.068359375000000000e-01 1.291665153057494254e-23 -2.896567128837373368e-22
5.073242187500000000e-01 9.764811435201528959e-23 3.003261920814696878e-22
5.078125000000000000e-01 -2.351115132673408420e-22 -1.377634473586090631e-22
5.083007812500000000e-01 -9.496219509550852824e-23 -9.035805641371456305e-23
5.087890625000000000e-01 -1.369198331846331503e-22 1.173725207404838930e-23
5.092773437500000000e-01 3.402879640536770138e-23 -2.171466216476955021e-23
5.097656250000000000e-01 6.214648231421105750e-23 -1.076035760046060102e-22
5.102539062500000000e-01 2.329715136458830082e-22 -1.625572991963705185e-22
5.107421875000000000e-01 4.494563702532425115e-23 -7.306778314609184321e-23
5.112304687500000000e-01 9.853495056698876376e-23 1.833836472312986847e-22
5.117187500000000000e-01 -2.657595467850704768e-22 -3.910001316267632028e-22
5.122070312500000000e-01 9.875916146083215370e-23 -2.865193952996628816e-22
5.126953125000000000e-01 -1.035414271997252926e-23 1.213566950764999903e-22
5.131835937500000000e-01 -9.587650022722172796e-23 1.098242636962723227e-22
5.136718750000000000e-01 2.158447376634957303e-23 -7.001892273309702121e-23
5.141601562500000000e-01 -3.064623300889026163e-23 -2.873953724659166361e-23
5.146484375000000000e-01 1.669643396638937134e-23 -4.228866820263823746e-23
5.151367187500000000e-01 -5.062061967227556629e-23 1.280675399827589670e-22
5.156250000000000000e-01 1.133453985909862599e-22 -1.170740704448776328e-22
5.161132812500000000e-01 -1.094022491543675841e-22 -6.626743309490912611e-23
5.166015625000000000e-01 -1.197407562156366456e-22 1.089260969371608509e-22
5.170898437500000000e-01 1.082503394498835556e-22 -8.890188814449820692e-23
5.175781250000000000e-01 3.518365755014686385e-23 1.660330246949267108e-22
5.180664062500000000e-01 -2.178555393215711870e-22 -1.141735441761105648e-22
5.185546875000000000e-01 2.184776695956259063e-22 1.069371207751987604e-22
5.190429687500000000e-01 -1.363504288228215904e-22 -2.081116086600628458e-23
5.195312500000000000e-01 -2.253923088997463752e-23 3.165724541712306141e-22
5.200195312500000000e-01 -2.364433375564125354e-23 -6.912798400790989159e-24
5.205078125000000000e-01 1.253059829131002005e-22 9.855877144053528906e-23
5.209960937500000000e-01 -6.454753816622705739e-24 8.731760680685797675e-23
5.214843750000000000e-01 1.145337823265653046e-22 -3.813956729826036973e-22
5.219726562500000000e-01 -1.525229458890659076e-22 5.703406691983444727e-23
5.224609375000000000e-01 2.548003128003788226e-23 -1.229626660902282760e-22
5.229492187500000000e-01 2.335217064771272880e-23 -4.061918965986614154e-24
5.234375000000000000e-01 1.276011972429085481e-22 -1.218816229255196299e-22
5.239257812500000000e-01 2.946531504634824961e-23 8.586040436822721260e-23
5.244140625000000000e-01 -7.694127103191833361e-23 2.133543394637815068e-22
5.249023437500000000e-01 -2.453782376537428885e-22 1.111568059624957407e-22
5.253906250000000000e-01 2.110380142127279304e-22 2.192507625834618641e-22
5.258789062500000000e-01 -3.749400402048863604e-23 -3.772730389808501190e-23
5.263671875000000000e-01 6.347160352165612655e-23 3.527699467953851809e-22
5.268554687500000000e-01 -2.432431849663773261e-22 -3.772682174761861962e-25
5.273437500000000000e-01 6.776293684675605277e-23 1.553991298747336796e-22
5.278320312500000000e-01 1.987540209692925943e-23 2.509627050877278783e-22
5.283203125000000000e-01 1.023959943788756961e-22 -2.508494188932072066e-22
5.288085937500000000e-01 2.781699506965676647e-22 3.926259017109940553e-24
5.292968750000000000e-01 -2.173452973469893994e-22 -5.618602653586875276e-23
5.297851562500000000e-01 1.801000767866392701e-22 -1.598708584463057168e-22
5.302734375000000000e-01 5.367766576122794730e-23 -1.977825639460097955e-23
5.307617187500000000e-01 -4.312211281711700477e-23 1.671326341472584704e-22
5.312500000000000000e-01 6.317484654543982421e-23 6.232498044778546142e-23
5.317382812500000000e-01 -1.138969747940925950e-22 -8.012503542930832033e-23
5.322265625000000000e-01 -1.572066378285476260e-22 -1.718877165859359001e-22
5.327148437500000000e-01 2.808129821198856826e-22 -1.038463014608350957e-22
5.332031250000000000e-01 -9.351911736130019665e-23 6.594718729783708704e-23
5.336914062500000000e-01 2.395919976543088272e-22 -1.813896393848000699e-22
5.341796875000000000e-01 -4.174239160947177031e-23 1.220346168180408252e-22
5.346679687500000000e-01 6.254710086500593168e-23 -5.031409997039938908e-23
5.351562500000000000e-01 7.159352132861010045e-23 -8.559834789498868423e-23
5.356445312500000000e-01 1.007627042220203500e-22 -1.125311310879315593e-22
5.361328125000000000e-01 1.516799057141961353e-22 1.735364468084314287e-22
5.366210937500000000e-01 -1.088879786367392316e-22 7.148474389043705486e-23
5.371093750000000000e-01 1.218265411577517137e-23 -2.668055262570522993e-22
5.375976562500000000e-01 3.127069253920718437e-23 1.358557800353708916e-22
5.380859375000000000e-01 -5.285217375817776084e-23 1.346005501849093647e-23
5.385742187500000000e-01 -5.574929733877570303e-23 -1.006427606850802566e-23
5.390625000000000000e-01 -2.885147321614156811e-22 4.850815348260186855e-23
5.395507812500000000e-01 -4.279443193520348806e-24 -6.226409684684262575e-24
5.400390625000000000e-01 -1.444925541184429910e-22 1.916833487004776715e-22
5.405273437500000000e-01 -7.146728780441931505e-23 -3.340070396777042455e-22
5.410156250000000000e-01 -9.952867250052498247e-23 -4.487002062117819574e-23
5.415039062500000000e-01 9.242282952141462832e-23 -1.089177346838989734e-22
5.419921875000000000e-01 -1.249345865125498212e-22 1.030737720716003330e-22
5.424804687500000000e-01 3.519868125450365703e-23 -1.742819396372065260e-22
5.429687500000000000e-01 -2.090736801939823300e-23 -2.099899731234527175e-22
5.434570312500000000e-01 -1.818241865581689796e-22 -1.791925552940734739e-22
5.439453125000000000e-01 -4.621698580626638791e-23 -1.878273804369119406e-22
5.444335937500000000e-01 2.008817403840097393e-22 -1.318074777309742815e-22
5.449218750000000000e-01 -9.919946089311736744e-25 3.623384176894826644e-24
5.454101562500000000e-01 -2.967859201601511455e-23 -2.118160199346238237e-23
5.458984375000000000e-01 1.152948562488080391e-22 9.438615898490098006e-23
5.463867187500000000e-01 -1.248781247287733379e-22 1.527733548763860814e-22
5.468750000000000000e-01 8.155646795120854344e-23 8.257294747041688500e-23
5.473632812500000000e-01 -1.888201740355029712e-22 -4.624897134556767303e-23
