# time, h1, l1
3.305664062500000000e-01 1.016727883105518508e-22 2.345129280364236517e-23
3.310546875000000000e-01 -8.095793166780724337e-23 -3.243594705975769180e-23
3.315429687500000000e-01 -1.902426168864538597e-22 5.637698479584606582e-23
3.320312500000000000e-01 1.193929411159480661e-23 -1.063498161392253536e-23
3.325195312500000000e-01 -1.330701988745588760e-22 -4.778315992388008176e-23
3.330078125000000000e-01 -2.126779225765054683e-22 -1.567104805823511313e-23
3.334960937500000000e-01 -2.122230588184959026e-22 3.151451270697701300e-22
3.339843750000000000e-01 5.382601207382234772e-23 -1.270590397312510375e-22
3.344726562500000000e-01 2.752748266906844772e-23 4.063181477326801276e-23
3.349609375000000000e-01 -3.679849936963085690e-23 3.936106496613759677e-23
3.354492187500000000e-01 -1.764125536375510623e-22 3.155177680775972490e-22
3.359375000000000000e-01 -1.434858361015874404e-22 -1.054789705498941163e-22
3.364257812500000000e-01 -1.916135558795540591e-22 1.694876707892611188e-22
3.369140625000000000e-01 -2.526466673800392182e-24 4.199713686283193208e-23
3.374023437500000000e-01 6.118236357147113554e-25 4.798090401853232670e-23
3.378906250000000000e-01 1.885108004334018093e-22 -2.409703705978574780e-23
3.383789062500000000e-01 9.147199954029059882e-24 -9.509125430363917939e-23
3.388671875000000000e-01 -8.809253024443353187e-23 -1.025418316473376676e-22
3.393554687500000000e-01 -3.011025912891352772e-23 6.495887461091560010e-23
3.398437500000000000e-01 -8.768912506825455627e-24 1.189869764088168083e-24
3.403320312500000000e-01 2.038318738670485772e-22 -1.661353383596016514e-22
3.408203125000000000e-01 1.352112533025885101e-22 1.117975887691317756e-22
3.413085937500000000e-01 7.122025989252735855e-23 -1.872550153405258205e-22
3.417968750000000000e-01 -1.092691924187997383e-22 -8.402413014133769921e-23
3.422851562500000000e-01 1.245634398833863083e-22 -2.731682120719603393e-23
3.427734375000000000e-01 5.742941890332679536e-23 3.928755526064585205e-23
3.432617187500000000e-01 2.976592109714728021e-23 4.668652620760789670e-23
3.437500000000000000e-01 1.957641977349876559e-23 1.240491865717509579e-22
3.442382812500000000e-01 8.986408826932781062e-23 1.635565774785356020e-22
3.447265625000000000e-01 6.912646102121230168e-24 -1.547763272736311907e-22
3.452148437500000000e-01 2.670640207257133480e-22 3.031964628962138324e-23
3.457031250000000000e-01 4.427258331012701714e-23 -1.368528842901570604e-22
3.461914062500000000e-01 -8.946735096958177159e-23 -1.817814958713077142e-22
3.466796875000000000e-01 2.180905322436192781e-22 7.826275811898923317e-24
3.471679687500000000e-01 1.549573764651500743e-22 -4.113431341464016566e-23
3.476562500000000000e-01 1.423651512344046543e-23 2.114709733492808932e-22
3.481445312500000000e-01 -1.124559046766677058e-23 -5.036889324290379141e-23
3.486328125000000000e-01 -5.031944421191215170e-23 -3.579344025110297997e-23
3.491210937500000000e-01 1.206073264073491782e-22 8.731846452888331993e-23
3.496093750000000000e-01 -2.875178366505208950e-25 -1.948773169145898768e-22
3.500976562500000000e-01 -5.929251153704854494e-24 -2.588585451979642375e-23
3.505859375000000000e-01 9.119051067825733648e-24 1.663301075305347511e-22
3.510742187500000000e-01 6.184071794144582925e-23 6.102684198048655250e-23
3.515625000000000000e-01 4.891227357698497937e-23 -1.961243788301000467e-23
3.520507812500000000e-01 -9.693679510749627520e-23 2.507519703708882925e-23
3.525390625000000000e-01 -4.199165321556890612e-23 3.005720957737649443e-23
3.530273437500000000e-01 -7.128372176128952510e-23 -1.406215588545443982e-23
3.535156250000000000e-01 -2.180583903337894420e-22 -1.153680243598215398e-22
3.540039062500000000e-01 -8.839016913954958644e-23 -2.388180440275556726e-22
3.544921875000000000e-01 -1.801360631461215912e-22 7.062047655338973056e-23
3.549804687500000000e-01 -1.189239942829609203e-22 4.207115579583907802e-23
3.554687500000000000e-01 3.479568488663874350e-23 2.528052718429391824e-22
3.559570312500000000e-01 -3.606096706311430197e-22 -5.540926234996373297e-23
3.564453125000000000e-01 2.292373077823555100e-24 -6.979117004543754435e-23
3.569335937500000000e-01 -1.997626708611099079e-22 3.034533055482484774e-23
3.574218750000000000e-01 -2.122976311597639290e-22 -3.552607749953741410e-22
3.579101562500000000e-01 1.869986367544649163e-22 2.829732769121755112e-22
3.583984375000000000e-01 1.841046849363301134e-22 -1.523715978198110414e-22
3.588867187500000000e-01 -1.109960818693560363e-22 -5.212304105131331626e-23
3.593750000000000000e-01 -1.260564462987253887e-22 9.186284843004921835e-23
3.598632812500000000e-01 1.444767616048696957e-22 5.908159269638278230e-23
3.603515625000000000e-01 6.450968729885563244e-23 8.822129381693040546e-23
3.608398437500000000e-01 3.383458618951575699e-23 1.260177974293833001e-22
3.613281250000000000e-01 1.191403491395347766e-22 -1.361293584788887878e-24
3.618164062500000000e-01 -2.208710120653146203e-22 -2.058058919379998143e-22
3.623046875000000000e-01 -2.399863862319973942e-22 1.249312483067108571e-22
3.627929687500000000e-01 1.504731824324567985e-22 2.657138495025095709e-22
3.632812500000000000e-01 1.017213046580951832e-22 -1.093675794695702492e-22
3.637695312500000000e-01 7.970483884187861850e-23 -2.481295983513847701e-24
3.642578125000000000e-01 2.855768755453293605e-22 -3.361370153147496147e-23
3.647460937500000000e-01 3.773911417895492761e-23 6.445807731238664692e-23
3.652343750000000000e-01 1.091669020047763539e-22 9.383734820022484719e-23
3.657226562500000000e-01 1.700595650605105451e-22 -5.178935933645503978e-23
3.662109375000000000e-01 1.239705223028986982e-22 -3.591971350911271797e-23
3.666992187500000000e-01 -1.113020256026356757e-22 1.900428145729595120e-22
3.671875000000000000e-01 -3.128554974846969850e-24 -1.438071322339347805e-22
3.676757812500000000e-01 3.340992974197751593e-22 -3.624079659539895896e-23
3.681640625000000000e-01 -2.066700872077545371e-23 -4.876708216124487123e-24
3.686523437500000000e-01 -1.452557129486655412e-22 1.111172396632438486e-22
3.691406250000000000e-01 -9.993761557280265846e-23 4.876263772896824555e-23
3.696289062500000000e-01 -7.232063157019449161e-23 -4.193724508805515930e-23
3.701171875000000000e-01 1.756648387238019538e-22 -7.363082872637186768e-23
3.706054687500000000e-01 -6.361747695809998723e-23 7.591063597790687614e-24
3.710937500000000000e-01 -2.138774639835087104e-22 1.516201684998567895e-22
3.715820312500000000e-01 -1.563296167309665496e-23 -3.237095854618560156e-22
3.720703125000000000e-01 5.889266842589446563e-23 1.022102543848816232e-22
3.725585937500000000e-01 -7.136860974028508491e-23 9.991688643675935923e-23
3.730468750000000000e-01 1.096548063547222313e-23 -2.190124265609350806e-22
3.735351562500000000e-01 -7.621559862713461828e-23 1.223317152702477510e-22
3.740234375000000000e-01 -5.012777566727284746e-23 -2.208686188332524100e-22
3.745117187500000000e-01 2.521984229603217578e-23 -1.028961647875243001e-22
3.750000000000000000e-01 2.419822213456593425e-24 2.016641706335686774e-23
3.754882812500000000e-01 2.402617197215712936e-23 9.884368462478807661e-24
3.759765625000000000e-01 5.091926512746851012e-23 9.926352526658157056e-23
3.764648437500000000e-01 -2.334161917710391464e-23 -9.245754417511629542e-23
3.769531250000000000e-01 -3.080930628732341895e-23 9.661097766546040377e-23
3.774414062500000000e-01 -2.313644078752648197e-22 -9.658837504314646237e-23
3.779296875000000000e-01 -1.619880512461672874e-22 -3.721960970231671021e-23
3.784179687500000000e-01 -3.520460481667464171e-23 1.263751019966791807e-22
3.789062500000000000e-01 1.574280139837445667e-22 5.596088916067610956e-23
3.793945312500000000e-01 2.476865923403499617e-22 3.765324621521194926e-24
3.798828125000000000e-01 -6.532532124258751342e-23 -2.052654380777033473e-22
3.803710937500000000e-01 -3.514235613728435324e-23 1.876842115270335537e-23
3.808593750000000000e-01 5.449771985998206445e-23 5.558175966585626614e-23
3.813476562500000000e-01 3.914551894091145450e-23 -2.200790607159085052e-22
3.818359375000000000e-01 -2.077219540072356228e-22 1.365525543121723929e-22
3.823242187500000000e-01 1.558949544613379471e-22 4.520422140994133617e-24
3.828125000000000000e-01 -3.386887286023405711e-24 9.362471743253583874e-23
3.833007812500000000e-01 -4.567417614395827494e-23 -2.246411845260492302e-22
3.837890625000000000e-01 1.053562946398111029e-22 8.862404777252412080e-23
3.842773437500000000e-01 6.499680228889557201e-23 -8.937066172300798013e-23
3.847656250000000000e-01 2.389995857188696071e-22 9.414897232038547097e-23
3.852539062500000000e-01 8.061536407799897710e-24 -3.519403895448827884e-23
3.857421875000000000e-01 -6.828242095291759011e-23 2.160949733584769634e-23
3.862304687500000000e-01 -9.918289814693085265e-23 1.469773363302196791e-22
3.867187500000000000e-01 1.855687596204828306e-22 2.427442601833404262e-23
3.872070312500000000e-01 1.130044527168798190e-23 7.702832532097331319e-23
3.876953125000000000e-01 -1.668289868198032725e-22 2.957172761865272620e-22
3.881835937500000000e-01 6.608259246571020619e-23 -1.717857933584310255e-23
3.886718750000000000e-01 -1.208964210696853910e-23 -2.126338961079282564e-22
3.891601562500000000e-01 -2.119502853084801165e-22 1.188998249214835715e-22
3.896484375000000000e-01 1.997815944764877218e-22 -1.201754104411706194e-22
3.901367187500000000e-01 -1.574463304485974873e-22 1.025733777697941805e-22
3.906250000000000000e-01 1.610189820078477123e-22 -4.630240885976113358e-23
3.911132812500000000e-01 -3.583634894164960599e-23 -1.009818180348368909e-22
3.916015625000000000e-01 1.983788297570705657e-22 1.126112275183401927e-22
3.920898437500000000e-01 -2.586118693134671294e-22 -1.353448246720803426e-22
3.925781250000000000e-01 2.137849741695390774e-22 -2.353155332169387185e-22
3.930664062500000000e-01 -3.546383790979977025e-22 1.513046510011607924e-22
3.935546875000000000e-01 2.510971176719085534e-22 1.805061236173109008e-22
3.940429687500000000e-01 -6.107314038132523135e-23 5.140362362509776908e-24
3.945312500000000000e-01 5.035001823186018277e-23 8.462779917293053224e-23
3.950195312500000000e-01 -9.012375491675740736e-23 -1.638673063370411815e-22
3.955078125000000000e-01 -1.151473129925022635e-22 1.452696050637277429e-22
3.959960937500000000e-01 -3.323909859132034369e-23 5.549045459599761337e-23
3.964843750000000000e-01 -1.118598526112491154e-22 -1.705973901667539646e-22
3.969726562500000000e-01 -1.136965607813461130e-22 7.055479183585077816e-23
3.974609375000000000e-01 1.034058382048093972e-22 1.338992833262450037e-24
3.979492187500000000e-01 -2.567222955448344438e-22 1.293001285698724049e-22
3.984375000000000000e-01 2.013831468608538421e-22 -1.398817846768832334e-22
3.989257812500000000e-01 -1.181620131188093867e-23 2.320480737055666692e-23
3.994140625000000000e-01 8.005937716546623579e-23 -1.734084745275773295e-23
3.999023437500000000e-01 -1.491732392411534668e-22 8.335418374356628900e-23
4.003906250000000000e-01 1.036300420065071616e-22 -6.405163594110308030e-23
4.008789062500000000e-01 -1.339182259868933283e-22 -1.507048730229279933e-22
4.013671875000000000e-01 3.253680072177594045e-22 2.226493559946041171e-22
4.018554687500000000e-01 -1.798965003821687820e-22 -1.786251460593263962e-23
4.023437500000000000e-01 2.163260791934131110e-22 6.907195851906582974e-24
4.028320312500000000e-01 -1.097636506957519867e-22 2.748554149443959623e-23
4.033203125000000000e-01 -1.871558405172322206e-22 -2.037296047202090833e-22
4.038085937500000000e-01 -5.384294408768735846e-23 -5.869179972996193002e-24
4.042968750000000000e-01 1.437067205244156132e-22 -4.199213796507571299e-23
4.047851562500000000e-01 7.814995284211408860e-23 -2.404912796230753564e-23
4.052734375000000000e-01 -1.293821869438272554e-23 9.081117164470639398e-23
4.057617187500000000e-01 -9.247320259386188379e-23 -2.047017233845016506e-22
4.062500000000000000e-01 -4.372165407826345922e-23 1.758186523194278027e-22
4.067382812500000000e-01 1.887575854794219435e-22 -2.529719442259340303e-22
4.072265625000000000e-01 3.057667084474556561e-23 1.962946155882515591e-22
4.077148437500000000e-01 -5.073401264314938480e-23 -8.138937912510959280e-23
4.082031250000000000e-01 8.948158093089677867e-23 6.551472256540486164e-23
4.086914062500000000e-01 7.276490552026131062e-24 -4.383586737284195813e-23
4.091796875000000000e-01 -6.831924955837463316e-23 4.745073562053521882e-24
4.096679687500000000e-01 -1.941956249875093072e-22 -6.582175210411626430e-23
4.101562500000000000e-01 9.969704939957654025e-23 2.474730280504841494e-22
4.106445312500000000e-01 -9.429529867957104930e-23 -7.130664201357182778e-24
4.111328125000000000e-01 -1.252231783811616924e-22 -1.436322737100074899e-22
4.116210937500000000e-01 2.977638971886533963e-22 1.353133459567519026e-22
4.121093750000000000e-01 -1.164399860409196349e-22 3.974649945064798294e-23
4.125976562500000000e-01 1.757040623261664368e-22 -1.047480908039605502e-22
4.130859375000000000e-01 -8.878392193429983190e-23 -5.066165012352275045e-23
4.135742187500000000e-01 3.145794461880015733e-22 1.125895918406654381e-22
4.140625000000000000e-01 9.377743299589217899e-23 -4.163168564030259915e-23
4.145507812500000000e-01 1.749593302810521283e-23 -1.091352862185747151e-22
4.150390625000000000e-01 -9.577867364654177660e-23 2.098077328586345285e-22
4.155273437500000000e-01 1.494857635574541250e-22 -2.499966409903986549e-23
4.160156250000000000e-01 -1.983847183751926607e-22 -2.052003954812193797e-22
4.165039062500000000e-01 2.801402716951213882e-22 5.198047624223396307e-23
4.169921875000000000e-01 -1.686790202715276355e-22 -1.028039432061730008e-22
4.174804687500000000e-01 1.509726796726842800e-23 -6.952871371785260604e-23
4.179687500000000000e-01 -1.636545836061457832e-23 3.450338517176121749e-23
4.184570312500000000e-01 -3.299109872176009331e-23 -9.614021008499589029e-23
4.189453125000000000e-01 1.394747834674319480e-22 4.222078474793726269e-23
4.194335937500000000e-01 -8.425339807263107204e-23 -1.439442797154522436e-22
4.199218750000000000e-01 6.952090785979342208e-24 2.200947972388941119e-23
4.204101562500000000e-01 5.902010948155085727e-23 -2.527048288520633279e-23
4.208984375000000000e-01 1.098181980703331697e-22 1.791245231562935791e-23
4.213867187500000000e-01 -1.034813295680723560e-22 -2.341565851331709745e-23
4.218750000000000000e-01 -2.433258030783232205e-22 1.918496857340387636e-22
4.223632812500000000e-01 -1.132595108753050109e-22 1.757191875925355279e-22
4.228515625000000000e-01 -1.367950014219134399e-22 -6.454410441301542983e-23
4.233398437500000000e-01 -7.957103272679352237e-23 1.435985827545462813e-22
4.238281250000000000e-01 1.446959511745881685e-22 -1.411720284303801304e-22
4.243164062500000000e-01 -1.051617716083033102e-22 -1.038313931612310358e-23
4.248046875000000000e-01 -1.008649753418342124e-22 7.861943752359850469e-23
4.252929687500000000e-01 1.273025035794601592e-22 1.358460920046608021e-22
4.257812500000000000e-01 -9.853394163454075429e-23 1.491333357030691827e-22
4.262695312500000000e-01 4.051972524892156912e-23 7.904275063655247619e-23
4.267578125000000000e-01 -1.224219541800371566e-23 -1.830903849406826747e-22
4.272460937500000000e-01 1.125877308469050793e-22 1.834470298995876564e-22
4.277343750000000000e-01 6.486940750476642544e-23 1.783036544940655738e-23
4.282226562500000000e-01 9.556565711046682502e-23 7.112489174603905123e-23
4.287109375000000000e-01 -9.629792165230764852e-23 -8.096841359747835300e-23
4.291992187500000000e-01 2.417794057680492252e-22 5.670601524723690633e-25
4.296875000000000000e-01 -1.377098712324620512e-22 4.580607615154492199e-23
4.301757812500000000e-01 3.562920742685001331e-23 4.745547643289799052e-23
4.306640625000000000e-01 2.924604780900503574e-23 9.669255054212362881e-24
4.311523437500000000e-01 -9.271035557355902360e-23 -1.361477047620284325e-22
4.316406250000000000e-01 -1.394717478985104941e-22 -6.132215287688207961e-24
4.321289062500000000e-01 2.624369002375915193e-23 -7.403630272062506210e-23
4.326171875000000000e-01 5.027766568286655742e-23 4.856693232265091566e-24
4.331054687500000000e-01 -1.509667141590413481e-22 -4.776798076999538432e-23
4.335937500000000000e-01 -1.676643627235244021e-22 1.239533399707065971e-23
4.340820312500000000e-01 4.782884868733225389e-24 -7.146513323699808178e-23
4.345703125000000000e-01 -3.579366843280561295e-23 2.403823303785668694e-22
4.350585937500000000e-01 -5.287328713898687358e-23 -3.056358814911959820e-22
4.355468750000000000e-01 7.792052803696775941e-23 8.953268689722962870e-23
4.360351562500000000e-01 2.250634979554296622e-23 5.646568592505824403e-23
4.365234375000000000e-01 -8.127899147747291282e-23 -7.963118118650057333e-24
4.370117187500000000e-01 3.786248395920411051e-23 -2.271918571557216108e-23
4.375000000000000000e-01 -4.335462182724011973e-24 -8.611634800274251882e-23
4.379882812500000000e-01 -3.572281171774437076e-23 6.431300968656589063e-23
4.384765625000000000e-01 2.261630454988106918e-22 -1.554722861792654153e-22
4.389648437500000000e-01 7.197526699026831208e-23 -1.439996247509765782e-22
4.394531250000000000e-01 8.974544953685688080e-25 -1.767352132608726961e-22
4.399414062500000000e-01 -2.543812563779108572e-23 5.872982636733361595e-23
4.404296875000000000e-01 -2.021134003033217762e-22 -2.789471117726328948e-23
4.409179687500000000e-01 3.384394369371900070e-22 -9.359933937834275024e-23
4.414062500000000000e-01 -1.560340478836393059e-22 1.311115887501702187e-23
4.418945312500000000e-01 5.044695461811893340e-23 -3.637372899347708753e-23
4.423828125000000000e-01 -8.481403364929697877e-23 -9.744099008636702706e-23
4.428710937500000000e-01 1.689856500309051898e-22 -9.597835472600146865e-24
4.433593750000000000e-01 -9.962976299381456385e-23 -3.617556620163477307e-23
4.438476562500000000e-01 4.312306034313409901e-23 1.138441312569421146e-22
4.443359375000000000e-01 -3.820182240515768946e-22 1.007172882119977482e-22
4.448242187500000000e-01 8.262081692082439504e-23 -1.347732038447260024e-22
4.453125000000000000e-01 7.659334474552290723e-23 3.618660200182813574e-23
4.458007812500000000e-01 1.638164731439723119e-22 2.161358637192150526e-22
4.462890625000000000e-01 1.438679183554812956e-22 1.737486805699595173e-22
4.467773437500000000e-01 1.313293958783267304e-22 1.207667326168606422e-22
4.472656250000000000e-01 4.360675345016507697e-23 -8.953944279265686996e-23
4.477539062500000000e-01 5.390846379840553413e-23 -6.368465336976192642e-23
4.482421875000000000e-01 -1.389960005027587497e-23 -1.548314049308810902e-22
4.487304687500000000e-01 4.639365401458661410e-23 -1.461684808664982182e-22
4.492187500000000000e-01 9.263751625708110928e-23 1.269134191345028287e-22
4.497070312500000000e-01 -3.141938658213845380e-23 -1.206748441187416643e-22
4.501953125000000000e-01 1.363348044585098032e-23 5.050923084132436812e-23
4.506835937500000000e-01 3.255977186965523134e-23 1.939188456878946828e-22
4.511718750000000000e-01 1.849283186582596830e-22 1.025154971945037655e-22
4.516601562500000000e-01 -1.978500585400041773e-22 8.782864659216130277e-23
4.521484375000000000e-01 -4.491840254215264679e-23 -1.434371546715695258e-22
4.526367187500000000e-01 2.513441255294335388e-22 -8.456327581493915763e-23
4.531250000000000000e-01 -4.374820203274688657e-23 4.633433706303360668e-23
4.536132812500000000e-01 5.209667186953145570e-23 8.153481370529680033e-23
4.541015625000000000e-01 -2.920596354177923640e-22 2.026194894070254547e-22
4.545898437500000000e-01 -8.691870584867539269e-24 1.331903256517655521e-22
4.550781250000000000e-01 3.621949430436201495e-23 4.857714301639510920e-23
4.555664062500000000e-01 -2.298940160916685529e-23 1.025296727105862687e-22
4.560546875000000000e-01 -2.856238593697373370e-22 1.325708208190667158e-22
4.565429687500000000e-01 -7.651118989750907732e-23 -8.784602646386329454e-25
4.570312500000000000e-01 -3.293618707450574293e-23 -9.436295443606550489e-24
4.575195312500000000e-01 3.076940319745248597e-22 -2.120714761825348910e-23
4.580078125000000000e-01 -5.258402578498918187e-23 4.075250258255854754e-23
4.584960937500000000e-01 -2.219575815397254993e-23 -3.057931399929432003e-24
4.589843750000000000e-01 -2.160196792146491909e-23 -3.465050448856221847e-23
4.594726562500000000e-01 -7.028197847093911043e-24 4.988270631745593038e-23
4.599609375000000000e-01 1.125113267269934042e-22 1.435792699932931808e-22
4.604492187500000000e-01 6.031811785094703740e-23 -3.045038016746872178e-22
4.609375000000000000e-01 -3.065878647259173664e-23 1.023484503354987558e-23
4.614257812500000000e-01 3.761483034569461039e-23 -6.783010414256678853e-23
4.619140625000000000e-01 -2.610506196886908310e-22 -6.207023058749622429e-23
4.624023437500000000e-01 -9.935744970513357408e-23 -7.943878420271000507e-23
4.628906250000000000e-01 -3.712635487853039726e-22 2.184717097500712902e-22
4.633789062500000000e-01 -1.750482512259484304e-24 -2.513264933176411422e-22
4.638671875000000000e-01 -2.193518724936384849e-22 9.528545447572924177e-23
4.643554687500000000e-01 2.947129322329935399e-23 -4.493573559969039860e-24
4.648437500000000000e-01 -1.372481448566905767e-22 -2.068326786919580038e-22
4.653320312500000000e-01 4.045677041577932139e-22 -7.125611808406511462e-23
4.658203125000000000e-01 3.107542851806778201e-23 -3.427207618376131433e-23
4.663085937500000000e-01 -2.899115523429396763e-22 -2.030832426793912869e-22
4.667968750000000000e-01 9.990116371655699546e-23 -3.002284020067793368e-22
4.672851562500000000e-01 1.577562720396860683e-23 5.851021661041658273e-23
4.677734375000000000e-01 -9.235258715667406135e-23 -2.518661361550919144e-22
4.682617187500000000e-01 -6.011829249272227079e-23 7.798179604580276302e-23
4.687500000000000000e-01 9.170737179434657490e-23 -8.999969861701358878e-23
4.692382812500000000e-01 -1.728091731673280583e-23 2.289462416844715837e-22
4.697265625000000000e-01 2.247096491215822362e-22 -1.582884679970606690e-22
4.702148437500000000e-01 5.324958161343551998e-23 -2.333734456966647796e-22
4.707031250000000000e-01 8.859113662858134340e-23 1.986819440945742445e-22
4.711914062500000000e-01 -4.903325662722697768e-23 6.801673728900606760e-24
4.716796875000000000e-01 1.159465002083121999e-22 -2.039725313224952433e-23
4.721679687500000000e-01 -1.136657876846531981e-22 -7.395719365063690581e-23
4.726562500000000000e-01 -8.757320224016231769e-23 5.366344485603980299e-23
4.731445312500000000e-01 1.712505692483120324e-22 2.186636287029323811e-22
4.736328125000000000e-01 -3.854803681027311950e-23 1.438163090148032571e-22
4.741210937500000000e-01 1.219048078521417756e-22 7.123898085350938354e-24
4.746093750000000000e-01 1.834520090148369566e-23 1.644260827630749458e-22
4.750976562500000000e-01 6.792103900618473630e-23 1.459313995613420682e-22
4.755859375000000000e-01 2.414770485099861154e-22 -1.763667023411461473e-23
4.760742187500000000e-01 -1.149842089020754350e-22 4.270584950235483721e-23
4.765625000000000000e-01 -8.604189617904246128e-23 -1.252454076550957881e-23
4.770507812500000000e-01 1.693757453644418627e-22 -9.759422077585190023e-23
4.775390625000000000e-01 1.090995983156549686e-22 2.880427789126653180e-22
4.780273437500000000e-01 -1.670226634946776552e-22 -9.983484874557512568e-23
4.785156250000000000e-01 -1.424037840857034534e-23 3.791147718584990929e-22
4.790039062500000000e-01 -4.185147277689398388e-23 -3.395764697459775148e-23
4.794921875000000000e-01 1.198952185528363514e-22 9.713201006726195120e-24
4.799804687500000000e-01 -6.298284700269159894e-23 2.505712813550899348e-23
4.804687500000000000e-01 5.015120004607798245e-23 2.036823914276967599e-23
4.809570312500000000e-01 6.262061638592763800e-23 -1.517822470714224039e-22
4.814453125000000000e-01 -5.687851201102543922e-23 -4.983581957370109768e-23
4.819335937500000000e-01 2.076926907781049238e-22 2.259877073954730290e-22
4.824218750000000000e-01 4.070579247172255769e-23 -1.394281992522667966e-22
4.829101562500000000e-01 -3.394810283916312705e-23 1.414420926922121862e-22
4.833984375000000000e-01 -1.625841945958285997e-22 -8.403373242956707189e-23
4.838867187500000000e-01 3.294233621996782960e-23 -1.382756814785050788e-23
4.843750000000000000e-01 -3.368999365376417128e-23 -1.100402942545059784e-22
4.848632812500000000e-01 2.353841956606016326e-22 8.457298973040927659e-24
4.853515625000000000e-01 -7.769373644698542426e-23 1.310509247947630959e-22
4.858398437500000000e-01 8.583140686468091633e-23 -1.471309374555577780e-22
4.863281250000000000e-01 1.984878363424788136e-23 -1.513194934549249790e-22
4.868164062500000000e-01 6.506005456850747685e-23 1.997487616149683537e-23
4.873046875000000000e-01 -9.511286954364624368e-23 -5.895489295371995700e-23
4.877929687500000000e-01 2.119975857010517823e-22 1.450935692849254705e-22
4.882812500000000000e-01 6.422460298977076234e-23 -6.453500448956213066e-23
4.887695312500000000e-01 -1.541858128943649181e-22 -9.718981717881169047e-23
4.892578125000000000e-01 2.399760201931913589e-23 4.224053466194934977e-23
4.897460937500000000e-01 -1.178549407270249789e-22 -4.901718481893997742e-23
4.902343750000000000e-01 -2.357986041539313260e-22 -1.996715817905449155e-23
4.907226562500000000e-01 6.806871804767889557e-23 -1.524567701006699607e-22
4.912109375000000000e-01 -1.297850265108037514e-22 -5.934743944422817463e-23
4.916992187500000000e-01 -3.570267651629468201e-22 -5.805907059474759481e-24
4.921875000000000000e-01 -5.411529868453339712e-23 2.691791989040169133e-23
4.926757812500000000e-01 -7.796605157363591466e-23 1.365061637974702435e-22
4.931640625000000000e-01 -4.652152646344006231e-23 1.022724343438035383e-22
4.936523437500000000e-01 -1.252583669841635930e-22 9.167130122343966748e-23
4.941406250000000000e-01 1.021542314778662584e-22 6.678565156854462644e-23
4.946289062500000000e-01 -8.710485601948100871e-23 -1.993910575208038428e-23
4.951171875000000000e-01 -5.403465328609582263e-23 -2.154975280978413604e-24
4.956054687500000000e-01 -2.983364361041727238e-22 -2.423862760057297692e-22
4.960937500000000000e-01 2.443336044243280763e-22 8.904912506139632165e-23
4.965820312500000000e-01 -1.265371397815723690e-22 -7.110954530622558504e-23
4.970703125000000000e-01 1.221458522488766594e-22 -1.535671879785186337e-22
4.975585937500000000e-01 -1.146096536529215083e-22 9.036331056245433423e-24
4.980468750000000000e-01 -7.661867887447378218e-23 -8.243989880615860731e-23
4.985351562500000000e-01 -1.047823140782599374e-22 1.055628697967324257e-22
4.990234375000000000e-01 -4.861305928287910129e-23 -2.524371190875830322e-22
4.995117187500000000e-01 1.531828337366720568e-22 -1.495436666381344410e-22
5.000000000000000000e-01 2.314921284422089710e-22 7.857128951603893973e-23
5.004882812500000000e-01 -1.496648369035963946e-25 4.537023731770496552e-23
5.009765625000000000e-01 7.231461295465790743e-23 2.652457013768868156e-22
5.014648437500000000e-01 3.749527886867591455e-23 2.198128411483756547e-24
5.019531250000000000e-01 1.211861134565080545e-22 -3.207650793211393526e-22
5.024414062500000000e-01 6.434542970526827369e-23 1.900394912054316178e-23
5.029296875000000000e-01 -7.365743803302367480e-24 2.915370942115452918e-23
5.034179687500000000e-01 9.074443841461047182e-23 4.047081325385998823e-23
5.039062500000000000e-01 -1.035312799125572383e-22 9.576895625298584112e-23
5.043945312500000000e-01 -3.825700401308380907e-25 -5.113111243409561775e-23
5.048828125000000000e-01 8.817323130485741316e-23 -3.495981967108300696e-23
5.053710937500000000e-01 -4.850545794754047904e-23 5.651157081696940124e-23
5.058593750000000000e-01 -7.947563640674082278e-23 -2.247441732757108148e-22
5.063476562500000000e-01 7.336228220019387239e-23 1.467258333543411664e-22
5.068359375000000000e-01 1.451458307339385482e-22 -4.055438728993276390e-23
5.073242187500000000e-01 1.349178035131422042e-22 2.703314850535148140e-22
5.078125000000000000e-01 -5.474829415398529968e-23 -1.527588455152812695e-22
5.083007812500000000e-01 2.627187368771168417e-22 2.458626421500075855e-22
5.087890625000000000e-01 -9.332471316644784953e-23 -9.159226098476850224e-23
5.092773437500000000e-01 1.142884413121088340e-22 -7.568929601165293423e-23
5.097656250000000000e-01 5.463984677242650731e-23 1.250488119281100428e-22
5.102539062500000000e-01 -1.041415782496132842e-22 -4.640641735534514976e-24
5.107421875000000000e-01 -1.149721937523598991e-22 -7.331070395348395146e-24
5.112304687500000000e-01 7.385228743666952135e-23 1.550057433485114797e-22
5.117187500000000000e-01 1.225897817953161250e-22 1.373691502224030200e-23
5.122070312500000000e-01 7.992146926799056315e-23 5.185306347504373294e-23
5.126953125000000000e-01 3.022365720048506298e-23 1.372552843395284296e-22
5.131835937500000000e-01 8.567525795094889985e-23 8.529804823474204515e-23
5.136718750000000000e-01 -3.802034670881605990e-22 4.422653214284935189e-23
5.141601562500000000e-01 1.442046061650283211e-22 3.025113496470828185e-22
5.146484375000000000e-01 7.931411533205385229e-23 2.938926406967295597e-23
