# time, h1_noise
4.545898437500000000e-01 3.381031990447788040e-22
4.550781250000000000e-01 -6.427299594165750533e-23
4.555664062500000000e-01 -8.977930223070679881e-25
4.560546875000000000e-01 -7.121424720271795866e-23
4.565429687500000000e-01 1.824383604073901634e-22
4.570312500000000000e-01 5.482043818559645812e-24
4.575195312500000000e-01 -1.350472537207234467e-22
4.580078125000000000e-01 1.639396731830487663e-22
4.584960937500000000e-01 -2.256973815574326888e-22
4.589843750000000000e-01 6.814296432836909079e-23
4.594726562500000000e-01 -6.492444716950891126e-23
4.599609375000000000e-01 -1.386954348952696047e-22
4.604492187500000000e-01 1.558240615870767871e-22
4.609375000000000000e-01 3.645960700100573989e-23
4.614257812500000000e-01 2.266274921028375171e-23
4.619140625000000000e-01 3.831716465388332600e-23
4.624023437500000000e-01 -3.748652198584495572e-23
4.628906250000000000e-01 1.762382847026607805e-22
4.633789062500000000e-01 8.089435969208576821e-23
4.638671875000000000e-01 1.065619040429629663e-23
4.643554687500000000e-01 9.731879833588649549e-23
4.648437500000000000e-01 -5.891022846030157413e-23
4.653320312500000000e-01 -1.079445583600071015e-22
4.658203125000000000e-01 4.536637553530026831e-23
4.663085937500000000e-01 -6.606258657252789593e-25
4.667968750000000000e-01 4.884349654827745420e-24
4.672851562500000000e-01 1.061436387931859636e-22
4.677734375000000000e-01 -1.700180822870001102e-23
4.682617187500000000e-01 1.654614599367117405e-22
4.687500000000000000e-01 -3.830650991793771416e-22
4.692382812500000000e-01 1.045647990597070041e-23
4.697265625000000000e-01 7.827863537186529912e-23
4.702148437500000000e-01 -8.772498371447183452e-23
4.707031250000000000e-01 -6.478594788356049194e-23
4.711914062500000000e-01 3.212662801822774606e-23
4.716796875000000000e-01 1.273327788323053400e-22
4.721679687500000000e-01 -1.371162078126022030e-22
4.726562500000000000e-01 -1.218320662951904715e-22
4.731445312500000000e-01 3.674329984808117002e-22
4.736328125000000000e-01 5.574278867577031555e-23
4.741210937500000000e-01 9.517569145787189263e-23
4.746093750000000000e-01 -1.251706611707893310e-22
4.750976562500000000e-01 -1.324474571064558613e-22
4.755859375000000000e-01 -7.912761062023560709e-23
4.760742187500000000e-01 1.876173699729644750e-23
4.765625000000000000e-01 1.589912781877968739e-22
4.770507812500000000e-01 -1.452248532102408587e-22
4.775390625000000000e-01 -1.974768489390561196e-22
4.780273437500000000e-01 8.313661439681483254e-23
4.785156250000000000e-01 1.806770369107605865e-22
4.790039062500000000e-01 -1.242717872232955240e-22
4.794921875000000000e-01 3.199976268716466994e-23
4.799804687500000000e-01 1.299445263141632664e-22
4.804687500000000000e-01 -2.269136093515438213e-22
4.809570312500000000e-01 1.501175114350820097e-22
4.814453125000000000e-01 -1.286394416839597449e-22
4.819335937500000000e-01 2.096055257276077868e-22
4.824218750000000000e-01 -4.665544988386217954e-23
4.829101562500000000e-01 -2.426746378597355112e-22
4.833984375000000000e-01 1.060788359476401660e-22
4.838867187500000000e-01 3.653099361645809431e-23
4.843750000000000000e-01 1.090860875538174968e-22
4.848632812500000000e-01 -1.771671272021925759e-22
4.853515625000000000e-01 2.150569630177350152e-23
4.858398437500000000e-01 3.948409161945234780e-22
4.863281250000000000e-01 -2.032265990501759475e-22
4.868164062500000000e-01 9.034248800282029282e-23
4.873046875000000000e-01 -2.361839899714818580e-22
4.877929687500000000e-01 -3.248406426103532550e-22
4.882812500000000000e-01 -1.407627281429701515e-22
4.887695312500000000e-01 -8.180587281650517613e-23
4.892578125000000000e-01 -1.837304757109928935e-22
4.897460937500000000e-01 2.417168965421761664e-22
4.902343750000000000e-01 6.311797234256170516e-23
4.907226562500000000e-01 -1.040196286811045007e-22
4.912109375000000000e-01 1.657422758255439283e-22
4.916992187500000000e-01 3.252702308783944842e-23
4.921875000000000000e-01 -1.022045257878467939e-22
4.926757812500000000e-01 -3.089624690357425883e-22
4.931640625000000000e-01 2.169191739465254019e-22
4.936523437500000000e-01 -4.888798795793629661e-23
4.941406250000000000e-01 3.285703338406335097e-22
4.946289062500000000e-01 1.612667106339423163e-22
4.951171875000000000e-01 1.945911801183911410e-22
4.956054687500000000e-01 1.183702237842581945e-22
4.960937500000000000e-01 1.011268497090307478e-22
4.965820312500000000e-01 -6.668531009017092878e-23
4.970703125000000000e-01 8.078593498029376336e-23
4.975585937500000000e-01 1.132967093813765200e-22
4.980468750000000000e-01 -5.251647889777947711e-23
4.985351562500000000e-01 -2.714284970566617989e-22
4.990234375000000000e-01 -1.674020970741892924e-23
4.995117187500000000e-01 -5.346781130009043142e-23
5.000000000000000000e-01 1.120401685687072580e-22
5.004882812500000000e-01 -1.095601158117885053e-22
5.009765625000000000e-01 1.726086828538907974e-22
5.014648437500000000e-01 -8.290014210444079994e-23
5.019531250000000000e-01 3.394764753893266640e-22
5.024414062500000000e-01 -1.389263936683912104e-22
5.029296875000000000e-01 -1.337879237590045294e-23
5.034179687500000000e-01 -5.342420432386035355e-23
5.039062500000000000e-01 3.138123297697023160e-22
5.043945312500000000e-01 -1.947595930321501986e-22
5.048828125000000000e-01 5.513264913654079512e-23
5.053710937500000000e-01 -7.755856133511092872e-23
5.058593750000000000e-01 -8.021885963149958429e-24
5.063476562500000000e-01 6.752079069827743810e-23
5.068359375000000000e-01 -2.896567128837373368e-22
5.073242187500000000e-01 3.003261920814696878e-22
5.078125000000000000e-01 -1.377634473586090631e-22
5.083007812500000000e-01 -9.035805641371456305e-23
5.087890625000000000e-01 1.173725207404838930e-23
5.092773437500000000e-01 -2.171466216476955021e-23
5.097656250000000000e-01 -1.076035760046060102e-22
5.102539062500000000e-01 -1.625572991963705185e-22
5.107421875000000000e-01 -7.306778314609184321e-23
5.112304687500000000e-01 1.833836472312986847e-22
5.117187500000000000e-01 -3.910001316267632028e-22
5.122070312500000000e-01 -2.865193952996628816e-22
5.126953125000000000e-01 1.213566950764999903e-22
5.131835937500000000e-01 1.098242636962723227e-22
5.136718750000000000e-01 -7.001892273309702121e-23
5.141601562500000000e-01 -2.873953724659166361e-23
5.146484375000000000e-01 -4.228866820263823746e-23
5.151367187500000000e-01 1.280675399827589670e-22
5.156250000000000000e-01 -1.170740704448776328e-22
5.161132812500000000e-01 -6.626743309490912611e-23
5.166015625000000000e-01 1.089260969371608509e-22
5.170898437500000000e-01 -8.890188814449820692e-23
5.175781250000000000e-01 1.660330246949267108e-22
5.180664062500000000e-01 -1.141735441761105648e-22
5.185546875000000000e-01 1.069371207751987604e-22
5.190429687500000000e-01 -2.081116086600628458e-23
5.195312500000000000e-01 3.165724541712306141e-22
5.200195312500000000e-01 -6.912798400790989159e-24
5.205078125000000000e-01 9.855877144053528906e-23
5.209960937500000000e-01 8.731760680685797675e-23
5.214843750000000000e-01 -3.813956729826036973e-22
5.219726562500000000e-01 5.703406691983444727e-23
5.224609375000000000e-01 -1.229626660902282760e-22
5.229492187500000000e-01 -4.061918965986614154e-24
5.234375000000000000e-01 -1.218816229255196299e-22
5.239257812500000000e-01 8.586040436822721260e-23
5.244140625000000000e-01 2.133543394637815068e-22
5.249023437500000000e-01 1.111568059624957407e-22
5.253906250000000000e-01 2.192507625834618641e-22
5.258789062500000000e-01 -3.772730389808501190e-23
5.263671875000000000e-01 3.527699467953851809e-22
5.268554687500000000e-01 -3.772682174761861962e-25
5.273437500000000000e-01 1.553991298747336796e-22
5.278320312500000000e-01 2.509627050877278783e-22
5.283203125000000000e-01 -2.508494188932072066e-22
5.288085937500000000e-01 3.926259017109940553e-24
5.292968750000000000e-01 -5.618602653586875276e-23
5.297851562500000000e-01 -1.598708584463057168e-22
5.302734375000000000e-01 -1.977825639460097955e-23
5.307617187500000000e-01 1.671326341472584704e-22
5.312500000000000000e-01 6.232498044778546142e-23
5.317382812500000000e-01 -8.012503542930832033e-23
5.322265625000000000e-01 -1.718877165859359001e-22
5.327148437500000000e-01 -1.038463014608350957e-22
5.332031250000000000e-01 6.594718729783708704e-23
5.336914062500000000e-01 -1.813896393848000699e-22
5.341796875000000000e-01 1.220346168180408252e-22
5.346679687500000000e-01 -5.031409997039938908e-23
5.351562500000000000e-01 -8.559834789498868423e-23
5.356445312500000000e-01 -1.125311310879315593e-22
5.361328125000000000e-01 1.735364468084314287e-22
5.366210937500000000e-01 7.148474389043705486e-23
5.371093750000000000e-01 -2.668055262570522993e-22
5.375976562500000000e-01 1.358557800353708916e-22
5.380859375000000000e-01 1.346005501849093647e-23
5.385742187500000000e-01 -1.006427606850802566e-23
5.390625000000000000e-01 4.850815348260186855e-23
5.395507812500000000e-01 -6.226409684684262575e-24
5.400390625000000000e-01 1.916833487004776715e-22
5.405273437500000000e-01 -3.340070396777042455e-22
5.410156250000000000e-01 -4.487002062117819574e-23
5.415039062500000000e-01 -1.089177346838989734e-22
5.419921875000000000e-01 1.030737720716003330e-22
5.424804687500000000e-01 -1.742819396372065260e-22
5.429687500000000000e-01 -2.099899731234527175e-22
5.434570312500000000e-01 -1.791925552940734739e-22
5.439453125000000000e-01 -1.878273804369119406e-22
5.444335937500000000e-01 -1.318074777309742815e-22
5.449218750000000000e-01 3.623384176894826644e-24
5.454101562500000000e-01 -2.118160199346238237e-23
5.458984375000000000e-01 9.438615898490098006e-23
5.463867187500000000e-01 1.527733548763860814e-22
5.468750000000000000e-01 8.257294747041688500e-23
5.473632812500000000e-01 -4.624897134556767303e-23
5.478515625000000000e-01 1.064865807045392296e-22
5.483398437500000000e-01 2.426932419316616444e-22
5.488281250000000000e-01 2.536487758951826674e-23
5.493164062500000000e-01 6.344169873046944622e-23
5.498046875000000000e-01 1.260479613928628206e-22
5.502929687500000000e-01 1.634806374833228499e-22
5.507812500000000000e-01 2.636167858783171922e-23
5.512695312500000000e-01 8.821278547119945936e-23
5.517578125000000000e-01 8.258207676575640453e-23
5.522460937500000000e-01 3.512572183850898610e-23
5.527343750000000000e-01 -5.628410282608872193e-23
5.532226562500000000e-01 -2.267820998149207692e-22
5.537109375000000000e-01 -7.698505573235143506e-23
5.541992187500000000e-01 2.833884423402290654e-22
5.546875000000000000e-01 -1.477380490804045135e-22
5.551757812500000000e-01 3.405236210538740043e-23
5.556640625000000000e-01 3.701709398209354271e-23
5.561523437500000000e-01 1.187754342839446874e-22
5.566406250000000000e-01 5.005937274592848629e-23
5.571289062500000000e-01 -1.112452444262445017e-22
5.576171875000000000e-01 1.196911503090394521e-23
5.581054687500000000e-01 9.865077563230445585e-23
5.585937500000000000e-01 -2.695146821044571048e-22
5.590820312500000000e-01 1.901962686610718011e-22
5.595703125000000000e-01 7.455268720540627368e-23
5.600585937500000000e-01 -5.927182169253842441e-25
5.605468750000000000e-01 4.439518700805926773e-23
5.610351562500000000e-01 -7.379854656599629944e-23
5.615234375000000000e-01 -5.092269452476820955e-24
5.620117187500000000e-01 1.055470312932588202e-22
5.625000000000000000e-01 2.160302122911668841e-23
5.629882812500000000e-01 -2.541573041024195267e-23
5.634765625000000000e-01 -1.888777647923273741e-22
5.639648437500000000e-01 -5.263376403602755666e-23
5.644531250000000000e-01 -1.591109518538430654e-23
5.649414062500000000e-01 -7.073042420049687740e-23
5.654296875000000000e-01 5.229109897696799150e-23
5.659179687500000000e-01 1.211692054019756820e-22
5.664062500000000000e-01 -1.245916945290362660e-23
5.668945312500000000e-01 -2.422141534029105397e-23
5.673828125000000000e-01 1.391138061572988625e-23
5.678710937500000000e-01 -2.351491426061879854e-22
5.683593750000000000e-01 -5.454729437297134149e-23
5.688476562500000000e-01 -5.588226636474186111e-23
5.693359375000000000e-01 -5.553666406506844945e-24
5.698242187500000000e-01 1.592159534691023762e-23
5.703125000000000000e-01 -2.882910805586513150e-22
5.708007812500000000e-01 8.800482026006708809e-23
5.712890625000000000e-01 -1.801492480078592270e-22
5.717773437500000000e-01 1.485822409365197706e-22
5.722656250000000000e-01 1.174006836550770039e-22
5.727539062500000000e-01 1.174003218500011722e-22
5.732421875000000000e-01 -2.407996462034089648e-22
5.737304687500000000e-01 6.059585316431275811e-23
5.742187500000000000e-01 -1.262794768009686540e-22
5.747070312500000000e-01 1.221295468686491111e-22
5.751953125000000000e-01 1.554652839719811054e-22
5.756835937500000000e-01 -2.375717183378436564e-23
5.761718750000000000e-01 1.361929694177261716e-22
5.766601562500000000e-01 1.336326161483288376e-22
5.771484375000000000e-01 1.111483533999260785e-22
5.776367187500000000e-01 -9.744194131314993940e-23
5.781250000000000000e-01 9.153100583419170222e-23
5.786132812500000000e-01 -3.124362200701868505e-24
5.791015625000000000e-01 -2.140176335108133856e-22
5.795898437500000000e-01 6.497346579744899341e-23
5.800781250000000000e-01 -8.108479203043860409e-23
5.805664062500000000e-01 -3.770561885606556323e-23
5.810546875000000000e-01 -1.029664512659627463e-22
5.815429687500000000e-01 -9.115420324688963789e-23
5.820312500000000000e-01 4.844027359744990389e-23
5.825195312500000000e-01 -4.458387293871900656e-24
5.830078125000000000e-01 -1.018940355755761715e-22
5.834960937500000000e-01 1.264202202197529232e-22
5.839843750000000000e-01 1.644018866185995755e-22
5.844726562500000000e-01 4.919742911734530852e-23
5.849609375000000000e-01 -1.283368266745312099e-22
5.854492187500000000e-01 -6.684446366828263542e-23
5.859375000000000000e-01 1.058769198927206592e-22
5.864257812500000000e-01 -2.671731296508892515e-22
5.869140625000000000e-01 6.056772654473122765e-23
5.874023437500000000e-01 1.569423532257684795e-23
5.878906250000000000e-01 -1.301723608991261157e-22
5.883789062500000000e-01 7.586525681910462253e-23
5.888671875000000000e-01 -1.294005760490983077e-22
5.893554687500000000e-01 3.559526408476090644e-22
5.898437500000000000e-01 8.871344370401595676e-23
5.903320312500000000e-01 2.922329248757941785e-23
5.908203125000000000e-01 -7.115981015973484142e-23
5.913085937500000000e-01 2.461200195194641364e-22
5.917968750000000000e-01 2.226432624456408769e-22
5.922851562500000000e-01 -6.833472245004071032e-23
5.927734375000000000e-01 1.906565804328179315e-22
5.932617187500000000e-01 -1.412090877873982564e-22
5.937500000000000000e-01 1.712917106090898499e-22
5.942382812500000000e-01 -1.588134497091616250e-22
5.947265625000000000e-01 7.899761086801871370e-24
5.952148437500000000e-01 -3.147805300235713136e-23
5.957031250000000000e-01 2.294115523024964436e-22
5.961914062500000000e-01 -1.870778392113044794e-23
5.966796875000000000e-01 -3.872818449732283005e-23
5.971679687500000000e-01 1.029669249565305254e-22
5.976562500000000000e-01 -4.186160028239478080e-23
5.981445312500000000e-01 -3.893957349313521882e-23
5.986328125000000000e-01 -2.584107475782667950e-22
5.991210937500000000e-01 -2.393511438331755204e-23
5.996093750000000000e-01 -1.487488566171724119e-22
6.000976562500000000e-01 -1.103210762147850987e-22
6.005859375000000000e-01 -1.221848174464122715e-22
6.010742187500000000e-01 1.974434939624242887e-22
6.015625000000000000e-01 -1.157112922246558622e-22
6.020507812500000000e-01 3.191869500828715310e-23
6.025390625000000000e-01 -7.758544655819770002e-23
6.030273437500000000e-01 6.873807911047590119e-23
6.035156250000000000e-01 -1.527113298359575840e-22
6.040039062500000000e-01 2.100571303841084998e-23
6.044921875000000000e-01 -1.739256468994619780e-22
6.049804687500000000e-01 -1.669190417585861095e-22
6.054687500000000000e-01 2.699720676780220777e-23
6.059570312500000000e-01 -3.936397300121821531e-23
6.064453125000000000e-01 2.790913263039895014e-22
6.069335937500000000e-01 -1.145018721089615024e-22
6.074218750000000000e-01 4.051998880620519657e-23
6.079101562500000000e-01 -2.870770126443475154e-22
6.083984375000000000e-01 -2.167674292088850023e-23
6.088867187500000000e-01 -1.296628548266444630e-22
6.093750000000000000e-01 -9.281928910094462701e-23
6.098632812500000000e-01 -5.960754540011732118e-24
6.103515625000000000e-01 -3.127485548591504340e-23
6.108398437500000000e-01 -3.824951297467794230e-23
6.113281250000000000e-01 1.286230721186023539e-22
6.118164062500000000e-01 7.877791047509305308e-23
6.123046875000000000e-01 2.673820124729871788e-22
6.127929687500000000e-01 8.108730914434778001e-24
6.132812500000000000e-01 1.052334367522883406e-22
6.137695312500000000e-01 -6.287213689172653412e-24
6.142578125000000000e-01 9.608733735319610179e-23
6.147460937500000000e-01 4.815646884893733804e-22
6.152343750000000000e-01 -3.605439944828008152e-23
6.157226562500000000e-01 -4.396747334357102318e-23
6.162109375000000000e-01 1.452460734911460450e-22
6.166992187500000000e-01 3.513883147031692420e-22
6.171875000000000000e-01 -1.851762175049576879e-22
6.176757812500000000e-01 -2.081640772298047280e-22
6.181640625000000000e-01 -4.835633616444681143e-23
6.186523437500000000e-01 -1.322581393338661116e-22
6.191406250000000000e-01 6.008530812140739806e-23
6.196289062500000000e-01 -7.612775686078974945e-23
6.201171875000000000e-01 -5.646040893558869209e-23
6.206054687500000000e-01 -1.370485758864152105e-23
6.210937500000000000e-01 6.446616334146555977e-23
6.215820312500000000e-01 2.476855004718779220e-22
6.220703125000000000e-01 -5.678129710888639903e-23
6.225585937500000000e-01 8.480239797125767579e-23
6.230468750000000000e-01 1.380138961007436823e-23
6.235351562500000000e-01 -1.867703927086441250e-23
6.240234375000000000e-01 6.164481228561751946e-23
6.245117187500000000e-01 4.742694716161069644e-23
6.250000000000000000e-01 -2.465539681279418618e-23
6.254882812500000000e-01 -7.167254205391288260e-23
6.259765625000000000e-01 6.939560932229349252e-23
6.264648437500000000e-01 -1.601166612969698934e-22
6.269531250000000000e-01 2.898758519628788590e-22
6.274414062500000000e-01 -2.100848383411824043e-22
6.279296875000000000e-01 2.886144298536344091e-23
6.284179687500000000e-01 9.028034546765984742e-23
6.289062500000000000e-01 -3.229939396272136933e-22
6.293945312500000000e-01 3.149879043214217083e-23
6.298828125000000000e-01 -1.098096304885533787e-22
6.303710937500000000e-01 -1.634197913026723121e-22
6.308593750000000000e-01 6.748939129588288945e-23
6.313476562500000000e-01 -1.516878202163827788e-22
6.318359375000000000e-01 -2.793982865790705454e-22
6.323242187500000000e-01 -2.247985551713463636e-22
6.328125000000000000e-01 1.142053202583885403e-22
6.333007812500000000e-01 1.060267470526416243e-22
6.337890625000000000e-01 -1.937471257060862559e-22
6.342773437500000000e-01 -1.193200700838935333e-22
6.347656250000000000e-01 2.180441912691065676e-22
6.352539062500000000e-01 -1.647651869265942330e-22
6.357421875000000000e-01 -1.451321046195386527e-23
6.362304687500000000e-01 -2.314910925976133270e-24
6.367187500000000000e-01 7.282872962342137249e-23
6.372070312500000000e-01 7.897474536824201860e-23
6.376953125000000000e-01 5.638890445220099644e-23
6.381835937500000000e-01 2.009296994361307084e-22
6.386718750000000000e-01 5.216188583351554870e-23
6.391601562500000000e-01 4.930387376265343780e-23
6.396484375000000000e-01 -9.478265635662875958e-23
6.401367187500000000e-01 2.814040105635930805e-22
6.406250000000000000e-01 1.350241897244342253e-22
6.411132812500000000e-01 2.096625040096511604e-22
6.416015625000000000e-01 -7.319364096312559657e-23
6.420898437500000000e-01 1.109367732769083029e-22
6.425781250000000000e-01 -1.363632877865063489e-23
6.430664062500000000e-01 -1.555340986524384815e-22
6.435546875000000000e-01 1.084980328632247853e-22
6.440429687500000000e-01 -8.291065523390481117e-23
6.445312500000000000e-01 -5.959977444024841212e-23
6.450195312500000000e-01 -1.915135799999550312e-22
6.455078125000000000e-01 7.596663016810603797e-23
6.459960937500000000e-01 -8.387740952169536565e-24
6.464843750000000000e-01 -3.936393610898378779e-24
6.469726562500000000e-01 1.514322719750004446e-22
6.474609375000000000e-01 -5.977960096351967337e-23
6.479492187500000000e-01 -4.533458926132488753e-23
6.484375000000000000e-01 -1.916016699513069110e-22
6.489257812500000000e-01 -4.066980192371987653e-23
6.494140625000000000e-01 2.809012281461262514e-23
6.499023437500000000e-01 -1.721652067330781139e-22
6.503906250000000000e-01 3.620265097431761198e-23
6.508789062500000000e-01 9.895075454341478322e-23
6.513671875000000000e-01 1.180806432256863109e-22
6.518554687500000000e-01 1.671757557746816429e-22
6.523437500000000000e-01 2.629579363687911883e-22
6.528320312500000000e-01 2.881863946734814478e-24
6.533203125000000000e-01 -6.229241779488693361e-23
6.538085937500000000e-01 4.911337225111397757e-23
6.542968750000000000e-01 -7.934597953530555716e-23
6.547851562500000000e-01 -1.346962988862805940e-22
6.552734375000000000e-01 -2.456635066477918743e-22
6.557617187500000000e-01 -1.894318097424440742e-23
6.562500000000000000e-01 1.221432341801593727e-22
6.567382812500000000e-01 3.738815884125983315e-23
6.572265625000000000e-01 -1.822099083934713647e-22
6.577148437500000000e-01 2.819878775526440924e-22
6.582031250000000000e-01 -9.254391166419691636e-23
6.586914062500000000e-01 -9.391740430288159566e-24
6.591796875000000000e-01 -1.286049194184422919e-22
6.596679687500000000e-01 -1.838542292227772057e-23
6.601562500000000000e-01 -3.547212086269199009e-23
6.606445312500000000e-01 -1.313540296325140215e-23
6.611328125000000000e-01 1.056519868851194761e-22
6.616210937500000000e-01 -1.799542405755003190e-22
6.621093750000000000e-01 1.008326464935558179e-22
6.625976562500000000e-01 -3.754555052493044670e-23
6.630859375000000000e-01 -7.986279870336798138e-23
6.635742187500000000e-01 6.683973764110327926e-23
6.640625000000000000e-01 4.418597311341386939e-23
6.645507812500000000e-01 1.385603017600845311e-22
6.650390625000000000e-01 2.375531682495883147e-23
6.655273437500000000e-01 -1.606754246586942483e-23
6.660156250000000000e-01 9.853747599058427926e-23
6.665039062500000000e-01 -1.035353075776148239e-22
6.669921875000000000e-01 -9.950558385140627740e-24
6.674804687500000000e-01 -1.646595292662325327e-22
6.679687500000000000e-01 1.628135675462487741e-22
6.684570312500000000e-01 -1.462463520048152401e-22
6.689453125000000000e-01 -1.599804293673924825e-22
6.694335937500000000e-01 -2.682615270066366634e-23
6.699218750000000000e-01 2.568812958911537428e-23
6.704101562500000000e-01 2.279824047022285325e-22
6.708984375000000000e-01 5.325617154879557645e-25
6.713867187500000000e-01 2.015725968785319494e-22
6.718750000000000000e-01 -1.931295168700643614e-22
6.723632812500000000e-01 1.595065302356890428e-22
6.728515625000000000e-01 2.238496212838914190e-22
6.733398437500000000e-01 -6.433862280522993534e-23
6.738281250000000000e-01 -1.422748971274472649e-22
6.743164062500000000e-01 1.688258749502912711e-22
6.748046875000000000e-01 -7.335333048072851514e-24
6.752929687500000000e-01 -2.345646067499044469e-22
6.757812500000000000e-01 9.897806580730832276e-23
6.762695312500000000e-01 -2.206614903713294450e-22
6.767578125000000000e-01 3.778553227427485903e-24
6.772460937500000000e-01 1.250439632190497366e-22
6.777343750000000000e-01 -6.167533364631910723e-23
6.782226562500000000e-01 -2.030171453063859505e-22
6.787109375000000000e-01 -6.271767902985892911e-23
6.791992187500000000e-01 -1.341627893895367087e-23
6.796875000000000000e-01 -2.106871049455757319e-23
6.801757812500000000e-01 -8.362364072117045526e-23
6.806640625000000000e-01 1.078141175949143371e-22
6.811523437500000000e-01 3.228195108501796291e-23
6.816406250000000000e-01 -6.528496081443472889e-23
6.821289062500000000e-01 3.880122805913304556e-23
6.826171875000000000e-01 7.057490391302058959e-23
6.831054687500000000e-01 -2.269282778145971294e-24
6.835937500000000000e-01 6.792337202665524587e-23
6.840820312500000000e-01 -2.635056295977629660e-23
6.845703125000000000e-01 1.514413271624193681e-22
6.850585937500000000e-01 1.175478365004081465e-22
6.855468750000000000e-01 -6.219543711898695833e-23
6.860351562500000000e-01 -3.607693556209659832e-22
6.865234375000000000e-01 1.972478384580780502e-22
6.870117187500000000e-01 -3.085990704469530644e-23
6.875000000000000000e-01 1.066598924583428885e-22
6.879882812500000000e-01 2.264702372817310893e-22
6.884765625000000000e-01 -1.248123180388732092e-23
6.889648437500000000e-01 -6.199126404535813220e-23
6.894531250000000000e-01 1.894573965534909097e-22
6.899414062500000000e-01 -1.958885965061298796e-22
6.904296875000000000e-01 3.290889857929654077e-23
6.909179687500000000e-01 3.424308360557339724e-22
6.914062500000000000e-01 -9.292026576591899335e-23
6.918945312500000000e-01 -1.243507507293415337e-22
6.923828125000000000e-01 6.168366435129102438e-23
6.928710937500000000e-01 1.711397205462345020e-23
6.933593750000000000e-01 6.279678817809545378e-23
6.938476562500000000e-01 -2.728612590608189769e-22
6.943359375000000000e-01 -3.607187749692441178e-23
6.948242187500000000e-01 5.163192980661960573e-23
6.953125000000000000e-01 -2.174627101837449015e-22
6.958007812500000000e-01 1.033243017826279610e-22
6.962890625000000000e-01 -3.542786789133173530e-24
6.967773437500000000e-01 2.393532219348553006e-22
6.972656250000000000e-01 -3.426712236530810351e-22
6.977539062500000000e-01 1.676114031029579122e-22
6.982421875000000000e-01 1.142742808270607223e-22
6.987304687500000000e-01 -6.523458699272541114e-23
6.992187500000000000e-01 8.138901701811889872e-23
6.997070312500000000e-01 -2.701823867763990094e-22
7.001953125000000000e-01 4.605246494156181369e-23
7.006835937500000000e-01 -8.344186573358275163e-23
7.011718750000000000e-01 -1.344729055058052847e-22
7.016601562500000000e-01 -2.880947622271604058e-23
7.021484375000000000e-01 2.732441833944237992e-23
7.026367187500000000e-01 -7.687564002940718413e-24
7.031250000000000000e-01 -2.424561180685706739e-22
7.036132812500000000e-01 9.451492581810877453e-24
7.041015625000000000e-01 1.342984624154305674e-22
7.045898437500000000e-01 6.911333841385161968e-23
7.050781250000000000e-01 7.251834751935162124e-23
7.055664062500000000e-01 6.116278198251738246e-23
7.060546875000000000e-01 -1.040288744766799940e-22
7.065429687500000000e-01 -7.590381475855982930e-25
7.070312500000000000e-01 1.145622701407968903e-23
7.075195312500000000e-01 1.781264214584719536e-23
7.080078125000000000e-01 9.727734297669409419e-23
7.084960937500000000e-01 -5.972250847642908657e-24
7.089843750000000000e-01 -4.051220508850302309e-23
7.094726562500000000e-01 4.583678952364113245e-23
7.099609375000000000e-01 2.300749577692810620e-22
7.104492187500000000e-01 -5.946164812377808946e-23
7.109375000000000000e-01 -2.665831214560590241e-23
7.114257812500000000e-01 -3.960893757447589832e-23
7.119140625000000000e-01 -1.016955958630550435e-22
7.124023437500000000e-01 2.492794428894879287e-22
7.128906250000000000e-01 -1.528805475610861347e-22
7.133789062500000000e-01 6.960706877382701940e-23
7.138671875000000000e-01 1.135743661539269236e-22
7.143554687500000000e-01 -1.207657933737711222e-22
7.148437500000000000e-01 8.089385336293663534e-23
7.153320312500000000e-01 -2.019716579278573362e-23
7.158203125000000000e-01 3.797574946633575963e-23
7.163085937500000000e-01 -1.536311796834211428e-23
7.167968750000000000e-01 -7.215470224252565408e-23
7.172851562500000000e-01 -2.307273533878461445e-22
7.177734375000000000e-01 2.167148638327278655e-22
7.182617187500000000e-01 1.424704578747571640e-22
7.187500000000000000e-01 -4.647961460636409687e-22
7.192382812500000000e-01 5.530135387730901734e-24
7.197265625000000000e-01 1.472816879253916691e-23
7.202148437500000000e-01 5.219538867373351035e-23
7.207031250000000000e-01 1.052963506497217567e-22
7.211914062500000000e-01 1.549423138757128059e-23
7.216796875000000000e-01 6.206158484474207345e-23
7.221679687500000000e-01 -1.109373342129982189e-22
7.226562500000000000e-01 5.634726356951324850e-23
7.231445312500000000e-01 -8.827242707249219798e-23
7.236328125000000000e-01 3.498484110171214864e-22
7.241210937500000000e-01 -3.145119528764809558e-24
7.246093750000000000e-01 6.689165886075296206e-23
7.250976562500000000e-01 -2.061237085687383652e-22
7.255859375000000000e-01 8.301248762250888781e-23
7.260742187500000000e-01 -2.332247977646108441e-22
7.265625000000000000e-01 -2.525012874162646804e-23
7.270507812500000000e-01 9.043538185507549454e-23
7.275390625000000000e-01 2.131168363547929727e-23
7.280273437500000000e-01 1.703177735557024760e-23
7.285156250000000000e-01 1.756675829051452820e-22
7.290039062500000000e-01 1.030627620622380011e-22
7.294921875000000000e-01 -9.892405063673990326e-23
7.299804687500000000e-01 1.531529923442800517e-22
7.304687500000000000e-01 3.834247808116509085e-23
7.309570312500000000e-01 -8.656007991704526059e-23
7.314453125000000000e-01 -8.767822251820439169e-23
7.319335937500000000e-01 -6.868971419736664271e-23
7.324218750000000000e-01 -1.739621531633653739e-22
