# times, data
5.566406250000000000e-01 -1.316321023241264460e-22
5.576171875000000000e-01 4.087812460905305311e-22
5.585937500000000000e-01 -1.848673060173731696e-22
5.595703125000000000e-01 4.715201331609644123e-22
5.605468750000000000e-01 -1.589719871268714008e-22
5.615234375000000000e-01 -4.724549861527413001e-22
5.625000000000000000e-01 2.410270613728436003e-23
5.634765625000000000e-01 -2.883822493785050453e-22
5.644531250000000000e-01 2.892104144632966531e-23
5.654296875000000000e-01 6.740433307940066769e-23
5.664062500000000000e-01 2.172197480768785620e-22
5.673828125000000000e-01 2.627467907839004335e-23
5.683593750000000000e-01 2.039215468961560586e-22
5.693359375000000000e-01 -2.355268759808070711e-22
5.703125000000000000e-01 -5.871226949779779285e-23
5.712890625000000000e-01 5.111450683322913482e-22
5.722656250000000000e-01 2.554813430292555463e-22
5.732421875000000000e-01 -4.770448574343151299e-24
5.742187500000000000e-01 2.893161011074131135e-22
5.751953125000000000e-01 2.859311652465215080e-22
5.761718750000000000e-01 1.063025755892832054e-22
5.771484375000000000e-01 1.437033293008917327e-22
5.781250000000000000e-01 -1.188847538502324198e-23
5.791015625000000000e-01 -2.207508382316045206e-23
5.800781250000000000e-01 4.012859192274554190e-23
5.810546875000000000e-01 -7.458631160871692303e-23
5.820312500000000000e-01 4.919706675328242233e-22
5.830078125000000000e-01 -2.649604156688725560e-22
5.839843750000000000e-01 2.755454905617450870e-22
5.849609375000000000e-01 -1.386361048027305378e-22
5.859375000000000000e-01 -2.663566491816537939e-24
5.869140625000000000e-01 -4.065132669696234348e-22
5.878906250000000000e-01 -3.815388362804159013e-22
5.888671875000000000e-01 -8.005469119209456684e-23
5.898437500000000000e-01 3.049323422899729022e-22
5.908203125000000000e-01 -1.702886943064621795e-22
5.917968750000000000e-01 6.248681138002174330e-23
5.927734375000000000e-01 -2.294081871455938584e-22
5.937500000000000000e-01 2.103017358190087657e-22
5.947265625000000000e-01 -1.310328614148696437e-22
5.957031250000000000e-01 -1.567735669120994656e-22
5.966796875000000000e-01 -3.046059127943970941e-22
5.976562500000000000e-01 3.896082655678837103e-22
5.986328125000000000e-01 2.463661003367378670e-22
5.996093750000000000e-01 -2.643704746166553377e-22
6.005859375000000000e-01 1.488685928749359020e-22
6.015625000000000000e-01 1.502324966483409821e-22
6.025390625000000000e-01 5.951244160073298972e-22
6.035156250000000000e-01 -7.366671438446211240e-23
6.044921875000000000e-01 -5.743892025195659137e-22
6.054687500000000000e-01 -7.387136576655440887e-23
6.064453125000000000e-01 2.889004655410227434e-23
6.074218750000000000e-01 1.235869841412916728e-22
6.083984375000000000e-01 5.727257525574976914e-23
6.093750000000000000e-01 4.912736948734863043e-22
6.103515625000000000e-01 6.092250405827383815e-22
6.113281250000000000e-01 -9.417830922957117504e-23
6.123046875000000000e-01 -9.127887501022088550e-23
6.132812500000000000e-01 3.432906949114525285e-22
6.142578125000000000e-01 2.652477932631176804e-22
6.152343750000000000e-01 -2.848823181819495508e-22
6.162109375000000000e-01 -3.290094587158515485e-22
6.171875000000000000e-01 -4.068140453781946083e-22
6.181640625000000000e-01 -2.167264324692799282e-22
6.191406250000000000e-01 -1.578450224083131701e-22
6.201171875000000000e-01 7.322430979412911644e-23
6.210937500000000000e-01 2.156841864924942267e-22
6.220703125000000000e-01 2.129315399253900415e-22
6.230468750000000000e-01 6.386886365169785744e-24
6.240234375000000000e-01 -1.484125364433000878e-22
6.250000000000000000e-01 4.961358969269524516e-23
6.259765625000000000e-01 -1.034174009470298607e-22
6.269531250000000000e-01 3.174075574087655538e-22
6.279296875000000000e-01 -2.445933502515362663e-22
6.289062500000000000e-01 5.565093866914718129e-23
6.298828125000000000e-01 1.882142092364860286e-22
6.308593750000000000e-01 -1.010837859479591531e-22
6.318359375000000000e-01 -2.554037693312156091e-23
6.328125000000000000e-01 1.237626872103395361e-22
6.337890625000000000e-01 3.274923823795915084e-23
6.347656250000000000e-01 -2.409319912514876489e-22
6.357421875000000000e-01 2.056281611349000590e-23
6.367187500000000000e-01 -2.328884335636735870e-22
6.376953125000000000e-01 -1.454676263841762158e-22
6.386718750000000000e-01 -7.857350615373137488e-23
6.396484375000000000e-01 2.663485193544556812e-22
6.406250000000000000e-01 6.909711580075215636e-23
6.416015625000000000e-01 -1.764378869924516378e-22
6.425781250000000000e-01 -1.482895123278311177e-22
6.435546875000000000e-01 -9.420126736547425316e-23
6.445312500000000000e-01 -7.423991286470663813e-23
6.455078125000000000e-01 -2.059497602375722998e-22
6.464843750000000000e-01 -2.698198721122368285e-22
6.474609375000000000e-01 -8.836109629839363391e-24
6.484375000000000000e-01 -2.981846371602079504e-22
6.494140625000000000e-01 3.538464488361496673e-23
6.503906250000000000e-01 1.350236651556369903e-22
6.513671875000000000e-01 2.993580823513929241e-22
6.523437500000000000e-01 1.819961034817853244e-22
6.533203125000000000e-01 2.538034073415283824e-22
6.542968750000000000e-01 -8.233291178952401760e-23
6.552734375000000000e-01 2.171024053699478873e-22
6.562500000000000000e-01 7.878509095126859261e-23
6.572265625000000000e-01 -1.305534940417661778e-22
6.582031250000000000e-01 1.912887085120155263e-22
6.591796875000000000e-01 1.953176188730750161e-22
6.601562500000000000e-01 -1.410210114586621347e-22
6.611328125000000000e-01 3.103674912946462805e-25
6.621093750000000000e-01 -3.066189326560755349e-22
6.630859375000000000e-01 -4.428440205670703610e-22
6.640625000000000000e-01 6.104003906607981036e-23
6.650390625000000000e-01 -3.633394347034931434e-22
6.660156250000000000e-01 -3.859390893626528741e-22
6.669921875000000000e-01 -1.779058799968967426e-22
6.679687500000000000e-01 -2.877969591750790361e-22
6.689453125000000000e-01 -9.393659708443457402e-23
6.699218750000000000e-01 5.531139055912351616e-23
6.708984375000000000e-01 -3.259419022482451570e-22
6.718750000000000000e-01 -8.163235803649475513e-23
6.728515625000000000e-01 -2.221764334548413148e-23
6.738281250000000000e-01 -3.451150461886687353e-23
6.748046875000000000e-01 1.648843588101843513e-22
6.757812500000000000e-01 -4.102418493335320868e-23
6.767578125000000000e-01 1.570534595032690361e-22
6.777343750000000000e-01 8.163139556363173988e-23
6.787109375000000000e-01 -1.329578858658559136e-22
6.796875000000000000e-01 1.087678983581447732e-23
6.806640625000000000e-01 -5.899370206701820883e-23
6.816406250000000000e-01 1.073336129501250600e-22
6.826171875000000000e-01 -1.561143119255797741e-22
6.835937500000000000e-01 -8.430398265288867702e-23
6.845703125000000000e-01 -1.793235863920817451e-22
6.855468750000000000e-01 -1.970782371899016802e-22
6.865234375000000000e-01 -3.255227359095605435e-22
6.875000000000000000e-01 -1.030663925359648252e-22
6.884765625000000000e-01 -2.035048142118648284e-23
6.894531250000000000e-01 -3.687743128575714645e-22
6.904296875000000000e-01 -3.508571398961116801e-22
6.914062500000000000e-01 6.513772539784419878e-23
6.923828125000000000e-01 -1.468983225409605050e-22
6.933593750000000000e-01 -6.299919979798320122e-23
6.943359375000000000e-01 -2.332815509044972344e-22
6.953125000000000000e-01 -1.085402842357572106e-22
6.962890625000000000e-01 3.061194587277852419e-22
6.972656250000000000e-01 -3.075493535984954885e-22
6.982421875000000000e-01 1.957582905707774133e-22
6.992187500000000000e-01 -2.283395641741059266e-22
7.001953125000000000e-01 -2.430745209998868179e-22
7.011718750000000000e-01 -3.046704870512117157e-22
7.021484375000000000e-01 8.239507949725699889e-23
7.031250000000000000e-01 2.962414723080456120e-22
7.041015625000000000e-01 -4.487995312214523432e-22
7.050781250000000000e-01 -2.774226262564549373e-22
7.060546875000000000e-01 1.045931928837131738e-22
7.070312500000000000e-01 -7.458432691949429013e-23
7.080078125000000000e-01 -1.890475251919470391e-22
7.089843750000000000e-01 -1.129414188232911937e-22
7.099609375000000000e-01 -9.381083459785045144e-23
7.109375000000000000e-01 -2.998674281267426931e-22
7.119140625000000000e-01 -2.168356012391004786e-22
7.128906250000000000e-01 -3.208285672169595537e-24
7.138671875000000000e-01 -3.500399171288095504e-22
7.148437500000000000e-01 2.403519696614101548e-23
7.158203125000000000e-01 -1.943335577786818606e-22
7.167968750000000000e-01 -7.497009255707335171e-23
7.177734375000000000e-01 -2.271601900755625156e-22
7.187500000000000000e-01 1.828032239745971667e-22
7.197265625000000000e-01 5.355812532965498880e-22
7.207031250000000000e-01 6.323717756472532244e-23
7.216796875000000000e-01 -5.871019304537591298e-23
7.226562500000000000e-01 2.409926546288148089e-23
7.236328125000000000e-01 6.633420994326189274e-23
7.246093750000000000e-01 -3.396095648375646982e-22
7.255859375000000000e-01 -1.514948446742166196e-22
7.265625000000000000e-01 -1.868031125184665155e-22
7.275390625000000000e-01 -3.252629840834335542e-22
7.285156250000000000e-01 3.575117696047496162e-22
7.294921875000000000e-01 2.100702740560847652e-22
7.304687500000000000e-01 -2.572708015036683957e-22
7.314453125000000000e-01 4.829664606520855619e-22
7.324218750000000000e-01 -2.800166464745122051e-22
7.333984375000000000e-01 8.620856205282638515e-24
7.343750000000000000e-01 -4.686107094515329462e-23
7.353515625000000000e-01 1.815123694088786647e-22
7.363281250000000000e-01 2.585068275180950149e-22
7.373046875000000000e-01 -1.329789147621207106e-23
7.382812500000000000e-01 -1.920508222911519159e-22
7.392578125000000000e-01 6.140678801824225413e-22
7.402343750000000000e-01 3.093725120548888452e-22
7.412109375000000000e-01 -3.057538805606479033e-22
7.421875000000000000e-01 2.976816650628106212e-22
7.431640625000000000e-01 -4.031670272314876094e-22
7.441406250000000000e-01 -5.459988643288280088e-22
7.451171875000000000e-01 -8.425459611604229210e-23
7.460937500000000000e-01 4.351392637685293485e-22
7.470703125000000000e-01 2.836000268021023078e-22
7.480468750000000000e-01 2.911186099350409086e-22
7.490234375000000000e-01 -4.103185926973028797e-22
7.500000000000000000e-01 4.383030075618565250e-22
7.509765625000000000e-01 -2.649778494848197054e-22
7.519531250000000000e-01 -9.930738388825570371e-23
7.529296875000000000e-01 1.400645665665764687e-22
7.539062500000000000e-01 2.960685388697649961e-22
7.548828125000000000e-01 4.550996997777371213e-23
7.558593750000000000e-01 -1.007680338970339054e-22
7.568359375000000000e-01 1.002325416901770251e-22
7.578125000000000000e-01 -8.630554024319465435e-23
7.587890625000000000e-01 -6.574442912040645228e-23
7.597656250000000000e-01 1.275807586479541880e-22
7.607421875000000000e-01 5.041096173415369270e-22
7.617187500000000000e-01 -1.120108780666874817e-22
7.626953125000000000e-01 4.893411617838898133e-22
7.636718750000000000e-01 -1.020003517667622094e-22
7.646484375000000000e-01 1.233346946057222603e-22
7.656250000000000000e-01 1.525064063962893699e-22
7.666015625000000000e-01 -7.646763461118880923e-23
7.675781250000000000e-01 5.387931717802760671e-22
7.685546875000000000e-01 -4.460195336258304846e-23
7.695312500000000000e-01 1.049375330689503832e-22
7.705078125000000000e-01 -2.461985557096333825e-22
7.714843750000000000e-01 -3.423919652155027676e-22
7.724609375000000000e-01 2.760743624708246352e-22
7.734375000000000000e-01 5.501618811325985741e-23
7.744140625000000000e-01 1.875443846442255976e-22
7.753906250000000000e-01 -2.310804031147774511e-22
7.763671875000000000e-01 1.866009062835358565e-22
7.773437500000000000e-01 1.087651459734087590e-22
7.783203125000000000e-01 -6.120026536473727954e-22
7.792968750000000000e-01 -1.243743632428668638e-22
7.802734375000000000e-01 1.771021395064449851e-22
7.812500000000000000e-01 -2.538275266964851525e-22
7.822265625000000000e-01 -3.241074396953755767e-22
7.832031250000000000e-01 -1.254852098388011198e-22
7.841796875000000000e-01 1.862223199155971275e-22
7.851562500000000000e-01 -4.565618345554945554e-22
7.861328125000000000e-01 9.077389495213031597e-23
7.871093750000000000e-01 1.659688678653724473e-23
7.880859375000000000e-01 2.992361636790023001e-23
7.890625000000000000e-01 -9.926696903967738975e-23
7.900390625000000000e-01 -8.771532858704102248e-23
7.910156250000000000e-01 -2.291673646651458845e-22
7.919921875000000000e-01 8.306286726647048954e-23
7.929687500000000000e-01 1.868574818045452929e-22
7.939453125000000000e-01 -4.665766802337978014e-22
7.949218750000000000e-01 1.368493467689728385e-23
7.958984375000000000e-01 1.106653648361953641e-22
7.968750000000000000e-01 3.888272372531737527e-22
7.978515625000000000e-01 3.146894295545915896e-22
7.988281250000000000e-01 -1.627090852915041063e-22
7.998046875000000000e-01 1.806275814976149797e-22
8.007812500000000000e-01 2.996171610183341681e-22
8.017578125000000000e-01 -1.637828467558204434e-22
8.027343750000000000e-01 -5.434966457119788400e-23
8.037109375000000000e-01 1.200325281684616356e-22
8.046875000000000000e-01 -1.846239624708740496e-22
8.056640625000000000e-01 4.956729495307669733e-23
8.066406250000000000e-01 1.463595749428919568e-22
8.076171875000000000e-01 -3.842796300239120237e-22
8.085937500000000000e-01 2.278549615002801581e-23
8.095703125000000000e-01 -1.474940749916085667e-22
8.105468750000000000e-01 -6.518169681531725417e-23
8.115234375000000000e-01 -2.948653647676129537e-22
8.125000000000000000e-01 8.719221779197659899e-23
8.134765625000000000e-01 -5.426914621213890312e-23
8.144531250000000000e-01 1.569079150976645136e-22
8.154296875000000000e-01 2.833973350582151227e-22
8.164062500000000000e-01 -2.554647809476088137e-22
8.173828125000000000e-01 3.347963405076626175e-22
8.183593750000000000e-01 -3.705286273609050880e-22
8.193359375000000000e-01 1.080118466681480635e-22
8.203125000000000000e-01 -6.522447888162256589e-23
8.212890625000000000e-01 -1.708138347233059309e-22
8.222656250000000000e-01 -3.154084906995034506e-23
8.232421875000000000e-01 -1.117018428947526609e-22
8.242187500000000000e-01 4.219367041551437784e-22
8.251953125000000000e-01 5.973082557717227484e-23
8.261718750000000000e-01 -1.187700980735584999e-22
8.271484375000000000e-01 -1.236468378255923822e-22
8.281250000000000000e-01 2.406528651911821728e-22
8.291015625000000000e-01 3.211871569926310703e-22
8.300781250000000000e-01 6.470366431680697437e-23
8.310546875000000000e-01 9.398435561274087283e-23
8.320312500000000000e-01 -9.993281589616981233e-23
8.330078125000000000e-01 -6.989114640554028304e-23
8.339843750000000000e-01 1.070842839349798693e-22
8.349609375000000000e-01 -2.048834828217169741e-22
8.359375000000000000e-01 -9.919070615067191430e-23
8.369140625000000000e-01 -1.815618808101672846e-22
8.378906250000000000e-01 -2.492766196159823955e-22
8.388671875000000000e-01 5.958073015769227788e-24
8.398437500000000000e-01 -4.478765955409270790e-23
8.408203125000000000e-01 -2.902038541684894140e-22
8.417968750000000000e-01 1.749030009050917058e-22
8.427734375000000000e-01 -1.235783273126347697e-22
8.437500000000000000e-01 3.020275618906864225e-22
8.447265625000000000e-01 -1.378504951323405128e-22
8.457031250000000000e-01 -1.633119949602394568e-22
8.466796875000000000e-01 -3.324864046007070300e-22
8.476562500000000000e-01 -1.946374360385563404e-22
8.486328125000000000e-01 1.263256805352512151e-22
8.496093750000000000e-01 -6.190990889406129858e-22
8.505859375000000000e-01 -9.729496570661995391e-23
8.515625000000000000e-01 2.357701982974361118e-22
8.525390625000000000e-01 1.088354513353118706e-22
8.535156250000000000e-01 -2.751817974043260835e-23
8.544921875000000000e-01 3.041972207815330586e-25
8.554687500000000000e-01 6.136954972682081672e-23
8.564453125000000000e-01 4.109714211555029416e-22
8.574218750000000000e-01 2.067162608249231357e-22
8.583984375000000000e-01 -1.434074006650380019e-22
8.593750000000000000e-01 1.463282134151751372e-22
8.603515625000000000e-01 2.056797557949087545e-22
8.613281250000000000e-01 -6.253426291152355512e-23
8.623046875000000000e-01 1.391654699369568094e-22
8.632812500000000000e-01 6.104240587325787117e-23
8.642578125000000000e-01 -2.807294323765298725e-22
8.652343750000000000e-01 2.498609821610913420e-22
8.662109375000000000e-01 1.229238774972308296e-22
8.671875000000000000e-01 -1.479817681702838160e-23
8.681640625000000000e-01 -8.513821569433203734e-23
8.691406250000000000e-01 -1.440225378058404629e-22
8.701171875000000000e-01 -2.975383564840338837e-22
8.710937500000000000e-01 -2.452861646568926713e-22
8.720703125000000000e-01 -2.374741442219314489e-22
8.730468750000000000e-01 4.035435415407432865e-23
8.740234375000000000e-01 -2.058285890690306986e-22
8.750000000000000000e-01 6.682450436990406850e-23
8.759765625000000000e-01 -1.149731863302477991e-22
8.769531250000000000e-01 6.679785027670752237e-24
8.779296875000000000e-01 -2.227925828570147801e-22
8.789062500000000000e-01 3.904523903899437667e-22
8.798828125000000000e-01 -3.178170774716216973e-23
8.808593750000000000e-01 -6.043844294297130055e-23
8.818359375000000000e-01 -2.111222110381469352e-22
8.828125000000000000e-01 -1.221653996145353491e-22
8.837890625000000000e-01 2.034358031150206122e-22
8.847656250000000000e-01 2.165758734968298999e-22
8.857421875000000000e-01 2.459981176612819293e-23
8.867187500000000000e-01 -1.363291340501170042e-23
8.876953125000000000e-01 -1.590124701537546852e-22
8.886718750000000000e-01 4.311963048791186127e-22
8.896484375000000000e-01 1.386498604477390420e-23
8.906250000000000000e-01 2.952100385403395035e-22
8.916015625000000000e-01 -6.888213728576307809e-23
8.925781250000000000e-01 2.488711280221548176e-22
8.935546875000000000e-01 4.522578970983707312e-23
8.945312500000000000e-01 2.568465153721211542e-22
8.955078125000000000e-01 4.794810884565302192e-22
8.964843750000000000e-01 2.366857102900297150e-22
8.974609375000000000e-01 7.731181582044704347e-23
8.984375000000000000e-01 -2.234394241325106340e-22
8.994140625000000000e-01 -1.666102003872931401e-22
9.003906250000000000e-01 5.511843865497719414e-24
9.013671875000000000e-01 1.157532110005870117e-22
9.023437500000000000e-01 6.550255919516050909e-23
9.033203125000000000e-01 -2.767907339964221559e-23
9.042968750000000000e-01 -7.175534094109612065e-23
9.052734375000000000e-01 2.744711441227254376e-22
9.062500000000000000e-01 7.200845899733329236e-23
9.072265625000000000e-01 -1.179870687477280154e-22
9.082031250000000000e-01 -6.059528359065419404e-22
9.091796875000000000e-01 4.232506437775880148e-25
9.101562500000000000e-01 1.282038545167663822e-22
9.111328125000000000e-01 2.311079453769797636e-22
9.121093750000000000e-01 4.285751530889672991e-22
9.130859375000000000e-01 1.900201290265390313e-22
9.140625000000000000e-01 7.418197653393630311e-23
9.150390625000000000e-01 -4.007363355713105476e-23
9.160156250000000000e-01 -1.355953728205498069e-22
9.169921875000000000e-01 1.031858604678749272e-23
9.179687500000000000e-01 7.500757675827953978e-25
9.189453125000000000e-01 -2.348129413577470735e-22
9.199218750000000000e-01 4.532129580998093411e-22
9.208984375000000000e-01 1.112653791785066308e-23
9.218750000000000000e-01 2.956304350834104209e-22
9.228515625000000000e-01 -3.800818800726560170e-22
9.238281250000000000e-01 -4.173039407512667818e-22
9.248046875000000000e-01 -1.905746125973285524e-22
9.257812500000000000e-01 2.992326989592214426e-22
9.267578125000000000e-01 -3.279828405477028415e-22
9.277343750000000000e-01 2.823699755669885185e-22
9.287109375000000000e-01 -3.173757967318380918e-22
9.296875000000000000e-01 -3.955204314018116403e-23
9.306640625000000000e-01 5.290754326788601028e-24
9.316406250000000000e-01 1.250649790841760232e-22
9.326171875000000000e-01 1.180530844263423683e-22
9.335937500000000000e-01 2.988016877837056087e-22
9.345703125000000000e-01 8.310501083917564806e-23
9.355468750000000000e-01 -2.682082021177383328e-23
9.365234375000000000e-01 1.596473736665348771e-23
9.375000000000000000e-01 2.257108716400774767e-24
9.384765625000000000e-01 -4.296579017750502303e-23
9.394531250000000000e-01 -5.587247035329889825e-23
9.404296875000000000e-01 4.208203048122920807e-23
9.414062500000000000e-01 -2.266541040990530424e-23
9.423828125000000000e-01 3.242341086013595727e-22
9.433593750000000000e-01 -6.290506055303111913e-24
9.443359375000000000e-01 3.015993511176686393e-22
9.453125000000000000e-01 4.550970548899473960e-22
9.462890625000000000e-01 2.971986898279798350e-22
9.472656250000000000e-01 -3.804504628428915277e-22
9.482421875000000000e-01 1.857258889065768317e-22
9.492187500000000000e-01 3.392471207394793002e-22
9.501953125000000000e-01 -9.416063376061307457e-23
9.511718750000000000e-01 5.267766094026592572e-23
9.521484375000000000e-01 3.739965726819838411e-22
9.531250000000000000e-01 -3.950417826215101393e-24
9.541015625000000000e-01 -1.936669144333206423e-22
9.550781250000000000e-01 -6.162688839019642910e-23
9.560546875000000000e-01 1.000663649332007279e-22
9.570312500000000000e-01 8.739466711574999908e-23
9.580078125000000000e-01 1.022298476321175844e-22
9.589843750000000000e-01 -2.867517935730180853e-22
9.599609375000000000e-01 -1.952173591132593960e-22
9.609375000000000000e-01 1.210917408318621784e-22
9.619140625000000000e-01 -1.367951850165877314e-23
9.628906250000000000e-01 -1.316131390991700049e-22
9.638671875000000000e-01 -6.944787456168349879e-22
9.648437500000000000e-01 -6.338802683828562530e-23
9.658203125000000000e-01 2.641708930203632112e-22
9.667968750000000000e-01 -3.096747125393582518e-22
9.677734375000000000e-01 -8.120497342250697925e-23
9.687500000000000000e-01 -4.454093779587144749e-22
9.697265625000000000e-01 -1.033049510187368485e-22
9.707031250000000000e-01 -3.364010081267833093e-22
9.716796875000000000e-01 -3.965606852105526852e-22
9.726562500000000000e-01 -1.576628838915275497e-22
9.736328125000000000e-01 -1.180676513882921060e-22
9.746093750000000000e-01 -3.582742149335329560e-22
9.755859375000000000e-01 -1.543739940477899790e-22
9.765625000000000000e-01 1.410791837505776638e-22
9.775390625000000000e-01 2.771983552767107203e-22
9.785156250000000000e-01 -1.357125679125530831e-22
9.794921875000000000e-01 9.185843112871812341e-23
9.804687500000000000e-01 3.821756707715783456e-22
9.814453125000000000e-01 9.129910336687359236e-23
9.824218750000000000e-01 -5.432540728563492734e-23
9.833984375000000000e-01 -5.220800093915022865e-23
9.843750000000000000e-01 3.562241214095777416e-22
9.853515625000000000e-01 7.393010332111302013e-23
9.863281250000000000e-01 1.935811879215886439e-22
9.873046875000000000e-01 -1.262137182694927783e-22
9.882812500000000000e-01 -1.797455096921474870e-22
9.892578125000000000e-01 -8.918439306407866603e-23
9.902343750000000000e-01 -2.494534613833473362e-22
9.912109375000000000e-01 -3.062995721902801117e-22
9.921875000000000000e-01 -1.110431361870444993e-22
9.931640625000000000e-01 3.107073934547817341e-22
9.941406250000000000e-01 3.095751971438203695e-22
9.951171875000000000e-01 -3.223752790480414547e-22
9.960937500000000000e-01 1.399518768195787072e-22
9.970703125000000000e-01 -4.402208998628858155e-23
9.980468750000000000e-01 5.640261194302037862e-22
9.990234375000000000e-01 -1.086401037277991825e-22
