# times, noise
5.566406250000000000e-01 5.015113815437232468e-23
5.576171875000000000e-01 -6.051246970715640060e-23
5.585937500000000000e-01 -1.801918581630863205e-22
5.595703125000000000e-01 1.520879160855819965e-22
5.605468750000000000e-01 -1.514704383086675472e-22
5.615234375000000000e-01 2.723585504277877481e-22
5.625000000000000000e-01 3.278407614932686604e-22
5.634765625000000000e-01 5.598538909333193772e-22
5.644531250000000000e-01 9.487680490107751595e-23
5.654296875000000000e-01 9.398780967942260919e-23
5.664062500000000000e-01 4.505145316207003200e-23
5.673828125000000000e-01 2.967028984586324188e-22
5.683593750000000000e-01 -2.231851128048962641e-22
5.693359375000000000e-01 -2.428990028582925908e-23
5.703125000000000000e-01 -2.001452580919022455e-22
5.712890625000000000e-01 -1.991499428422693336e-22
5.722656250000000000e-01 1.809122341159965871e-22
5.732421875000000000e-01 1.104518667023447333e-22
5.742187500000000000e-01 2.916465173892049416e-22
5.751953125000000000e-01 -2.722965881892609106e-22
5.761718750000000000e-01 8.648740492628564302e-23
5.771484375000000000e-01 -1.788061424251887150e-22
5.781250000000000000e-01 -1.476327797428373549e-22
5.791015625000000000e-01 3.616682812101499753e-22
5.800781250000000000e-01 1.027201779519560210e-22
5.810546875000000000e-01 2.159593632770028518e-22
5.820312500000000000e-01 -3.411544539603605006e-23
5.830078125000000000e-01 9.637047547978198021e-24
5.839843750000000000e-01 7.595583875056328535e-23
5.849609375000000000e-01 -2.522738649923949759e-22
5.859375000000000000e-01 3.967939169427568980e-22
5.869140625000000000e-01 -3.085730873660429852e-22
5.878906250000000000e-01 -1.810806263528569394e-22
5.888671875000000000e-01 2.067953235361648816e-22
5.898437500000000000e-01 3.160858284735160999e-22
5.908203125000000000e-01 -6.097493980785759737e-23
5.917968750000000000e-01 -7.151169070517616373e-23
5.927734375000000000e-01 -9.690835490217914066e-23
5.937500000000000000e-01 -3.484242890834806485e-22
5.947265625000000000e-01 -6.415056971810118686e-23
5.957031250000000000e-01 -2.692892802186210497e-22
5.966796875000000000e-01 -1.231402904872790795e-22
5.976562500000000000e-01 -2.460003178359811371e-22
5.986328125000000000e-01 7.361181472973447131e-23
5.996093750000000000e-01 -4.964209721403231124e-23
6.005859375000000000e-01 2.887568809515024288e-22
6.015625000000000000e-01 -4.392615134958906942e-23
6.025390625000000000e-01 1.793287783472127334e-22
6.035156250000000000e-01 -1.165355536931923362e-22
6.044921875000000000e-01 1.642899165374373843e-22
6.054687500000000000e-01 -6.287974375838746989e-22
6.064453125000000000e-01 8.164412185023233285e-23
6.074218750000000000e-01 -2.502460573041113758e-23
6.083984375000000000e-01 -1.281726018104576863e-22
6.093750000000000000e-01 -1.280425112321373316e-23
6.103515625000000000e-01 -1.626409053890249208e-22
6.113281250000000000e-01 9.933461852623338421e-24
6.123046875000000000e-01 1.556285064278736866e-22
6.132812500000000000e-01 -2.637061930140827333e-22
6.142578125000000000e-01 6.027688608294962058e-22
6.152343750000000000e-01 -8.677546000976456474e-23
6.162109375000000000e-01 -4.983610939861024119e-22
6.171875000000000000e-01 2.113258530396163920e-22
6.181640625000000000e-01 2.348773066335061692e-23
6.191406250000000000e-01 -5.365504604954813654e-22
6.201171875000000000e-01 -2.667652262222637375e-22
6.210937500000000000e-01 4.492337266904601868e-23
6.220703125000000000e-01 6.727199246070968787e-23
6.230468750000000000e-01 2.696578085835375204e-22
6.240234375000000000e-01 -8.710199149638692058e-23
6.250000000000000000e-01 8.443650753117118180e-23
6.259765625000000000e-01 -2.056566457957640174e-22
6.269531250000000000e-01 1.466291902419262797e-22
6.279296875000000000e-01 -6.335147527964158360e-23
6.289062500000000000e-01 -2.189990646808975634e-22
6.298828125000000000e-01 6.069079227812092682e-23
6.308593750000000000e-01 3.247971036033111821e-24
6.318359375000000000e-01 -1.499317816632942283e-22
6.328125000000000000e-01 4.860256636652314804e-22
6.337890625000000000e-01 -1.248609849554959670e-22
6.347656250000000000e-01 2.583715890868282541e-22
6.357421875000000000e-01 5.579475491628245038e-23
6.367187500000000000e-01 -3.372683071706760245e-23
6.376953125000000000e-01 2.167855469029374609e-23
6.386718750000000000e-01 -4.776423397189358369e-22
6.396484375000000000e-01 -3.252404490908077810e-23
6.406250000000000000e-01 1.807619917564641391e-22
6.416015625000000000e-01 -8.043542823945343177e-23
6.425781250000000000e-01 1.341408009668666077e-22
6.435546875000000000e-01 1.859867763642366820e-22
6.445312500000000000e-01 -6.271264861053118970e-23
6.455078125000000000e-01 5.524028213848824434e-23
6.464843750000000000e-01 -2.101136504298165413e-22
6.474609375000000000e-01 -9.591301153050692769e-23
6.484375000000000000e-01 -1.160878956366359806e-22
6.494140625000000000e-01 -5.075543306682260890e-22
6.503906250000000000e-01 -3.701237045737781317e-23
6.513671875000000000e-01 2.643831334086920371e-22
6.523437500000000000e-01 5.132672573033628217e-23
6.533203125000000000e-01 -6.248374315010589056e-23
6.542968750000000000e-01 -3.123005537312339244e-25
6.552734375000000000e-01 1.511777781995449545e-22
6.562500000000000000e-01 -3.195333967749508493e-23
6.572265625000000000e-01 -3.071097550276455233e-23
6.582031250000000000e-01 2.062250245870037319e-22
6.591796875000000000e-01 -6.473513935556163445e-23
6.601562500000000000e-01 2.208901025791015463e-22
6.611328125000000000e-01 -9.660497205456648751e-23
6.621093750000000000e-01 -2.322128969808963520e-22
6.630859375000000000e-01 -1.393801511848951283e-22
6.640625000000000000e-01 -1.309752493628924606e-22
6.650390625000000000e-01 1.784899108850733209e-22
6.660156250000000000e-01 3.540436996819313265e-23
6.669921875000000000e-01 2.881924574272813451e-22
6.679687500000000000e-01 -7.211072307339660820e-22
6.689453125000000000e-01 -1.598157104490459467e-22
6.699218750000000000e-01 3.711917365162556926e-22
6.708984375000000000e-01 2.046607794870921293e-23
6.718750000000000000e-01 2.200668435012443850e-22
6.728515625000000000e-01 1.265369558569361608e-22
6.738281250000000000e-01 -2.733636624753618902e-22
6.748046875000000000e-01 3.065328291827215968e-22
6.757812500000000000e-01 -3.395005341147385926e-22
6.767578125000000000e-01 -1.002750428587192793e-22
6.777343750000000000e-01 8.463679918052177940e-23
6.787109375000000000e-01 -1.978707584661032236e-22
6.796875000000000000e-01 2.846399187452116593e-22
6.806640625000000000e-01 -1.654040804205664549e-22
6.816406250000000000e-01 -4.946962668080051499e-23
6.826171875000000000e-01 4.715407969364680008e-23
6.835937500000000000e-01 3.455923929595815278e-22
6.845703125000000000e-01 1.679536576637940521e-22
6.855468750000000000e-01 -3.362337048280222447e-22
6.865234375000000000e-01 -1.125336410623497120e-22
6.875000000000000000e-01 -1.461586828231268594e-22
6.884765625000000000e-01 6.596907668899438850e-22
6.894531250000000000e-01 -1.532415682356999528e-22
6.904296875000000000e-01 4.824993238540507094e-24
6.914062500000000000e-01 -2.707743454901689332e-22
6.923828125000000000e-01 -4.163170909005946021e-22
6.933593750000000000e-01 2.830189002143873918e-23
6.943359375000000000e-01 -2.829553934147610069e-23
6.953125000000000000e-01 1.773642657242825732e-22
6.962890625000000000e-01 -7.482130247436311955e-23
6.972656250000000000e-01 2.653179831319231872e-22
6.982421875000000000e-01 2.993219651878262810e-22
6.992187500000000000e-01 -1.794597636230402872e-22
7.001953125000000000e-01 1.490541180569501787e-22
7.011718750000000000e-01 2.004968931700981392e-22
7.021484375000000000e-01 -4.290825880696186668e-22
7.031250000000000000e-01 -6.558690694770405673e-24
7.041015625000000000e-01 3.874674000965986463e-22
7.050781250000000000e-01 -1.629779832001881243e-22
7.060546875000000000e-01 5.013591901514962364e-24
7.070312500000000000e-01 -4.011057304267545411e-22
7.080078125000000000e-01 -2.040734827371007065e-22
7.089843750000000000e-01 4.608956384585275245e-23
7.099609375000000000e-01 2.919719958615329916e-22
7.109375000000000000e-01 1.583019262407615541e-23
7.119140625000000000e-01 -6.206952438957483792e-23
7.128906250000000000e-01 -1.247792522653244016e-23
7.138671875000000000e-01 -3.174382259160200149e-23
7.148437500000000000e-01 -4.958095921054278436e-22
7.158203125000000000e-01 1.221023796116639618e-22
7.167968750000000000e-01 -3.756083187343019593e-22
7.177734375000000000e-01 1.285653531754863289e-23
7.187500000000000000e-01 -1.494223673175902469e-22
7.197265625000000000e-01 -2.912005283909956851e-22
7.207031250000000000e-01 -2.757138617089632080e-22
7.216796875000000000e-01 -4.043892238599404870e-22
7.226562500000000000e-01 9.577676027353700003e-24
7.236328125000000000e-01 -1.235966841642350741e-22
7.246093750000000000e-01 2.075235295104741560e-22
7.255859375000000000e-01 -2.318204253566797101e-22
7.265625000000000000e-01 -3.534964874063871533e-22
7.275390625000000000e-01 -4.832881286642126891e-23
7.285156250000000000e-01 -3.183134416666145202e-22
7.294921875000000000e-01 5.414463824730180713e-23
7.304687500000000000e-01 -1.769175568225690339e-22
7.314453125000000000e-01 -1.385963835250971645e-22
7.324218750000000000e-01 1.613728396892712594e-22
7.333984375000000000e-01 2.857698298931499141e-22
7.343750000000000000e-01 6.738204312938519986e-22
7.353515625000000000e-01 3.142151079831786677e-22
7.363281250000000000e-01 4.498094130292565625e-22
7.373046875000000000e-01 -1.017105233499148496e-22
7.382812500000000000e-01 -2.755733546181683074e-22
7.392578125000000000e-01 -1.013985662162804059e-22
7.402343750000000000e-01 -1.495625559245430942e-22
7.412109375000000000e-01 -1.411994661298600369e-22
7.421875000000000000e-01 1.860798726435084914e-22
7.431640625000000000e-01 5.896162476872231423e-23
7.441406250000000000e-01 -4.415492702157017609e-22
7.451171875000000000e-01 -1.929564170454045032e-22
7.460937500000000000e-01 -5.398306470298463406e-22
7.470703125000000000e-01 1.103631599463460679e-22
7.480468750000000000e-01 1.158100537066280863e-22
7.490234375000000000e-01 5.552266493718681345e-23
7.500000000000000000e-01 -4.694516054753574853e-23
7.509765625000000000e-01 1.221354270099034739e-22
7.519531250000000000e-01 -1.528278081461016090e-22
7.529296875000000000e-01 3.469620381206701782e-22
7.539062500000000000e-01 9.832430689214314411e-23
7.548828125000000000e-01 3.919385020741072140e-22
7.558593750000000000e-01 -1.295189372562231712e-23
7.568359375000000000e-01 -7.810751654994085625e-23
7.578125000000000000e-01 -1.020528503254149256e-22
7.587890625000000000e-01 8.525910376367486520e-23
7.597656250000000000e-01 -4.701221471037041050e-22
7.607421875000000000e-01 -2.871230703042154139e-22
7.617187500000000000e-01 -1.059489860274022181e-22
7.626953125000000000e-01 -8.108737542544447064e-23
7.636718750000000000e-01 -8.142128578071993945e-23
7.646484375000000000e-01 -2.983871871116220533e-22
7.656250000000000000e-01 5.053772706639890734e-23
7.666015625000000000e-01 -3.121255791758553504e-23
7.675781250000000000e-01 1.541529335836512028e-22
7.685546875000000000e-01 -3.479039706404846493e-22
7.695312500000000000e-01 9.111648410202002984e-23
7.705078125000000000e-01 1.650025263492801120e-22
7.714843750000000000e-01 -5.333862375328990688e-23
7.724609375000000000e-01 9.020829049070774230e-23
7.734375000000000000e-01 7.760370608965506651e-22
7.744140625000000000e-01 -3.726254209821172965e-23
7.753906250000000000e-01 -1.937961992344718388e-23
7.763671875000000000e-01 1.220142593135124948e-22
7.773437500000000000e-01 -6.448095301100945740e-23
7.783203125000000000e-01 3.091989657601869959e-23
7.792968750000000000e-01 -8.400081818030586861e-24
7.802734375000000000e-01 -2.319945156203502807e-22
7.812500000000000000e-01 -2.113847801695569301e-22
7.822265625000000000e-01 5.073459883727068626e-22
7.832031250000000000e-01 -1.680301684099109000e-22
7.841796875000000000e-01 -8.367946192319704546e-23
7.851562500000000000e-01 -8.214175645173664106e-23
7.861328125000000000e-01 3.033392137978887408e-22
7.871093750000000000e-01 1.123030575521306289e-22
7.880859375000000000e-01 2.905037500999874520e-22
7.890625000000000000e-01 1.869720774825272675e-23
7.900390625000000000e-01 -1.530599515667680393e-22
7.910156250000000000e-01 9.752925300964410125e-23
7.919921875000000000e-01 2.167231756573251863e-22
7.929687500000000000e-01 -7.869113203189698575e-23
7.939453125000000000e-01 9.459459989964659678e-23
7.949218750000000000e-01 -1.939612689641735681e-22
7.958984375000000000e-01 -1.182021906255407904e-22
7.968750000000000000e-01 -1.101616147842681796e-22
7.978515625000000000e-01 3.125415584178174000e-22
7.988281250000000000e-01 -1.229561615587121123e-22
7.998046875000000000e-01 -1.707421965039791216e-22
8.007812500000000000e-01 -3.092813409318011063e-22
8.017578125000000000e-01 -8.251008274095951002e-23
8.027343750000000000e-01 -3.757963628951607883e-22
8.037109375000000000e-01 1.871660501985027849e-22
8.046875000000000000e-01 -1.120153238203180819e-22
8.056640625000000000e-01 9.015985871852938229e-23
8.066406250000000000e-01 1.324696542629999938e-22
8.076171875000000000e-01 2.560681774758996653e-22
8.085937500000000000e-01 3.983380064908631332e-22
8.095703125000000000e-01 -3.165591930060322174e-22
8.105468750000000000e-01 -2.481864098572889465e-22
8.115234375000000000e-01 -1.098815087359571145e-22
8.125000000000000000e-01 5.497382206140220848e-23
8.134765625000000000e-01 -1.753992439463731065e-22
8.144531250000000000e-01 1.021271871144677336e-22
8.154296875000000000e-01 -4.410160660500782746e-22
8.164062500000000000e-01 -4.639147798563637690e-22
8.173828125000000000e-01 -1.030816004862225310e-22
8.183593750000000000e-01 -2.363357224969927206e-22
8.193359375000000000e-01 2.798364486110631868e-22
8.203125000000000000e-01 1.012192078275786359e-23
8.212890625000000000e-01 -4.014815581267740884e-22
8.222656250000000000e-01 4.820381424467697211e-22
8.232421875000000000e-01 -8.119065057595689520e-23
8.242187500000000000e-01 -1.528002793730697450e-22
8.251953125000000000e-01 -6.675997269787568517e-23
8.261718750000000000e-01 -5.640264388714383102e-23
8.271484375000000000e-01 1.617170248223138417e-22
8.281250000000000000e-01 -2.210422120654009466e-22
8.291015625000000000e-01 -1.636123107451173239e-22
8.300781250000000000e-01 -2.206146139389413920e-23
8.310546875000000000e-01 7.078282510417277929e-23
8.320312500000000000e-01 3.502422082510621749e-22
8.330078125000000000e-01 -2.326263654725094289e-22
8.339843750000000000e-01 -5.948969222373044818e-23
8.349609375000000000e-01 2.876524544279610381e-22
8.359375000000000000e-01 2.509043384066738507e-22
8.369140625000000000e-01 -3.431359722324885121e-22
8.378906250000000000e-01 4.165034655791173686e-22
8.388671875000000000e-01 -2.015262443027230927e-22
8.398437500000000000e-01 6.399907834737293182e-23
8.408203125000000000e-01 -2.876022489146751342e-23
8.417968750000000000e-01 -2.038204921005118120e-23
8.427734375000000000e-01 -4.015632692236208909e-23
8.437500000000000000e-01 1.542828699066015864e-22
8.447265625000000000e-01 9.224049018567722284e-23
8.457031250000000000e-01 2.656169476181169388e-22
8.466796875000000000e-01 -1.105962880634491192e-23
8.476562500000000000e-01 -2.603863185318915524e-23
8.486328125000000000e-01 4.472320306330253414e-23
8.496093750000000000e-01 1.696114525014325825e-22
8.505859375000000000e-01 7.505366647854560796e-23
8.515625000000000000e-01 7.417252181895394405e-23
8.525390625000000000e-01 2.401524538657922466e-22
8.535156250000000000e-01 1.226910663848047825e-23
8.544921875000000000e-01 -2.172625508169271877e-22
8.554687500000000000e-01 -1.139053921380061616e-22
8.564453125000000000e-01 2.753803205784615906e-22
8.574218750000000000e-01 -3.168363624338206441e-22
8.583984375000000000e-01 4.571444275681735247e-24
8.593750000000000000e-01 -5.228802392350168269e-23
8.603515625000000000e-01 2.465845858189365076e-22
8.613281250000000000e-01 5.947792850429630524e-25
8.623046875000000000e-01 3.508814927777690872e-22
8.632812500000000000e-01 -1.579276143972551827e-22
8.642578125000000000e-01 6.315708764410003411e-22
8.652343750000000000e-01 8.433036747076489106e-23
8.662109375000000000e-01 -9.367737904247995761e-23
8.671875000000000000e-01 1.534648640363245150e-22
8.681640625000000000e-01 5.213555429937756907e-22
8.691406250000000000e-01 1.229285992821276806e-22
8.701171875000000000e-01 1.492674182996639830e-22
8.710937500000000000e-01 1.864278033424054223e-22
8.720703125000000000e-01 1.015029437645278243e-22
8.730468750000000000e-01 2.824266980680071757e-23
8.740234375000000000e-01 -1.832863864371746989e-22
8.750000000000000000e-01 7.751171419922685334e-23
8.759765625000000000e-01 3.010347231670591376e-22
8.769531250000000000e-01 2.112618885431192781e-22
8.779296875000000000e-01 3.877821323946413339e-22
8.789062500000000000e-01 1.606962472942662828e-22
8.798828125000000000e-01 3.406587606346361081e-22
8.808593750000000000e-01 1.209821240826230429e-22
8.818359375000000000e-01 7.945421224147237727e-23
8.828125000000000000e-01 1.319200675669376992e-22
8.837890625000000000e-01 1.652810975304837042e-22
8.847656250000000000e-01 -8.952552311109915788e-24
8.857421875000000000e-01 -7.837932743155083925e-24
8.867187500000000000e-01 -6.009728889948714857e-23
8.876953125000000000e-01 -2.249775314387925053e-22
8.886718750000000000e-01 3.189076093874367978e-22
8.896484375000000000e-01 -7.190089947263232594e-23
8.906250000000000000e-01 -1.700551239629768398e-22
8.916015625000000000e-01 2.131816848071130279e-22
8.925781250000000000e-01 -1.383146597017396247e-22
8.935546875000000000e-01 -1.789764824583133210e-22
8.945312500000000000e-01 2.045713941828651050e-22
8.955078125000000000e-01 -1.388320176833360062e-23
8.964843750000000000e-01 2.448380004610401353e-23
8.974609375000000000e-01 -3.277377095453298963e-22
8.984375000000000000e-01 3.829005323016915785e-22
8.994140625000000000e-01 -2.753563677755851085e-22
9.003906250000000000e-01 -3.440788092644656823e-22
9.013671875000000000e-01 -2.809721941753357952e-22
9.023437500000000000e-01 2.623115501921366211e-23
9.033203125000000000e-01 -6.436473610527807024e-23
9.042968750000000000e-01 3.146432376817259468e-23
9.052734375000000000e-01 1.601411214449054632e-22
9.062500000000000000e-01 1.583402867261261127e-22
9.072265625000000000e-01 1.342836672979378478e-22
9.082031250000000000e-01 5.121126146352734469e-22
9.091796875000000000e-01 -1.596685470536401455e-22
9.101562500000000000e-01 5.305224551614761763e-23
9.111328125000000000e-01 -1.631048437400184170e-23
9.121093750000000000e-01 -1.768740351335347006e-22
9.130859375000000000e-01 -5.833095847673767711e-23
9.140625000000000000e-01 1.199910356364693198e-22
9.150390625000000000e-01 2.592960110166729769e-22
9.160156250000000000e-01 7.027381533967414720e-23
9.169921875000000000e-01 -9.340611286984669060e-23
9.179687500000000000e-01 -4.572420103337267426e-23
9.189453125000000000e-01 5.039354708209112482e-24
9.199218750000000000e-01 -5.762180277116574149e-22
9.208984375000000000e-01 2.084257555655719195e-22
9.218750000000000000e-01 -8.651495320031356527e-23
9.228515625000000000e-01 -2.661584599964022726e-23
9.238281250000000000e-01 -1.728838097515259956e-22
9.248046875000000000e-01 4.505108047239303130e-22
9.257812500000000000e-01 2.641771500210574102e-22
9.267578125000000000e-01 -5.924662045664665559e-23
9.277343750000000000e-01 -1.657068250908753677e-22
9.287109375000000000e-01 6.150971226254930913e-23
9.296875000000000000e-01 4.671102525453061936e-22
9.306640625000000000e-01 2.165869763298331916e-22
9.316406250000000000e-01 9.965021324969312611e-23
9.326171875000000000e-01 2.203215599799327276e-23
9.335937500000000000e-01 3.776125515939700412e-23
9.345703125000000000e-01 -7.046969374339660176e-23
9.355468750000000000e-01 -7.639774811491409237e-23
9.365234375000000000e-01 9.814997602989152804e-23
9.375000000000000000e-01 3.517603663758551293e-23
9.384765625000000000e-01 -1.261548497317977227e-22
9.394531250000000000e-01 -1.043352722270517030e-22
9.404296875000000000e-01 1.271973333352719761e-22
9.414062500000000000e-01 -2.829588463403970420e-22
9.423828125000000000e-01 -1.467885106351095448e-22
9.433593750000000000e-01 3.053514853133044229e-22
9.443359375000000000e-01 4.492814336180341442e-22
9.453125000000000000e-01 -2.896347377811183716e-22
9.462890625000000000e-01 2.573816570529789729e-23
9.472656250000000000e-01 1.116579819676910018e-22
9.482421875000000000e-01 3.635220189705587224e-22
9.492187500000000000e-01 -1.704634003052477249e-23
9.501953125000000000e-01 -3.113451660125456786e-22
9.511718750000000000e-01 2.989673101720119600e-22
9.521484375000000000e-01 -9.062227618922253588e-23
9.531250000000000000e-01 -1.624852178673298431e-23
9.541015625000000000e-01 -1.154311635553139230e-22
9.550781250000000000e-01 4.005001083534443204e-22
9.560546875000000000e-01 2.895974849232596943e-24
9.570312500000000000e-01 -1.215360877970141481e-22
9.580078125000000000e-01 -8.926701149357704771e-23
9.589843750000000000e-01 -1.787083610165179250e-22
9.599609375000000000e-01 -2.181968347626491296e-22
9.609375000000000000e-01 2.085543039490566601e-22
9.619140625000000000e-01 1.660332892954690390e-22
9.628906250000000000e-01 -2.797446217513106215e-22
9.638671875000000000e-01 6.289731787590925802e-22
9.648437500000000000e-01 -1.646175522364973928e-22
9.658203125000000000e-01 -2.922045865266685523e-23
9.667968750000000000e-01 3.024908797363054482e-23
9.677734375000000000e-01 -1.905277530915943021e-23
9.687500000000000000e-01 2.110790256697612313e-23
9.697265625000000000e-01 -2.502573784297087979e-22
9.707031250000000000e-01 2.358128860839880578e-22
9.716796875000000000e-01 3.984473026583338418e-22
9.726562500000000000e-01 -3.046677845174841845e-22
9.736328125000000000e-01 -3.998287967290775282e-22
9.746093750000000000e-01 -4.165809201959716227e-23
9.755859375000000000e-01 -3.334787081333962717e-22
9.765625000000000000e-01 2.816300048657123069e-24
9.775390625000000000e-01 -9.893520145370097606e-24
9.785156250000000000e-01 -2.247737771102310458e-22
9.794921875000000000e-01 2.993796020613552255e-22
9.804687500000000000e-01 1.517222990760302020e-22
9.814453125000000000e-01 2.645484686484259363e-23
9.824218750000000000e-01 -3.900894157628048138e-22
9.833984375000000000e-01 1.526852538521826221e-22
9.843750000000000000e-01 -1.425301328100870631e-22
9.853515625000000000e-01 3.497664543050432505e-22
9.863281250000000000e-01 7.203185209743562442e-23
9.873046875000000000e-01 2.491215570055739417e-23
9.882812500000000000e-01 -7.077391704624245378e-23
9.892578125000000000e-01 3.646630358670621212e-22
9.902343750000000000e-01 9.908291042073462226e-23
9.912109375000000000e-01 -3.170168291387691611e-22
9.921875000000000000e-01 1.011948278867716310e-23
9.931640625000000000e-01 -2.069657693960887951e-22
9.941406250000000000e-01 -3.419108987256149450e-22
9.951171875000000000e-01 -1.686314410846934917e-22
9.960937500000000000e-01 -2.662511396904201745e-22
9.970703125000000000e-01 1.496073109695887589e-22
9.980468750000000000e-01 3.556336222470890142e-22
9.990234375000000000e-01 1.128928663922290263e-23
