# times, noise
5.576171875000000000e-01 1.689480829873346186e-23
5.585937500000000000e-01 -1.313910510028963398e-22
5.595703125000000000e-01 4.001584023536744299e-22
5.605468750000000000e-01 4.850477069903158191e-22
5.615234375000000000e-01 -1.795239410600964070e-22
5.625000000000000000e-01 6.543683921869487012e-23
5.634765625000000000e-01 1.218053112742774681e-22
5.644531250000000000e-01 -2.197531909285244420e-22
5.654296875000000000e-01 7.488877038950121461e-23
5.664062500000000000e-01 -2.079928072959831943e-22
5.673828125000000000e-01 3.798254809005533517e-22
5.683593750000000000e-01 6.512849982489951138e-23
5.693359375000000000e-01 1.595792181643134338e-22
5.703125000000000000e-01 1.763779101850272382e-22
5.712890625000000000e-01 -3.339421166590483275e-23
5.722656250000000000e-01 -4.698000818133113443e-23
5.732421875000000000e-01 -1.075991322123273485e-22
5.742187500000000000e-01 -3.078340692701277540e-24
5.751953125000000000e-01 2.883862790087696032e-22
5.761718750000000000e-01 -1.851303654277443390e-23
5.771484375000000000e-01 -1.849527388958325887e-22
5.781250000000000000e-01 -2.147934677184159519e-22
5.791015625000000000e-01 -1.675155897000913007e-22
5.800781250000000000e-01 4.175197461611162258e-23
5.810546875000000000e-01 -7.150130118727111927e-23
5.820312500000000000e-01 4.994921404488735560e-23
5.830078125000000000e-01 6.442001760415245253e-23
5.839843750000000000e-01 7.915040545279489217e-23
5.849609375000000000e-01 -2.214505755255829367e-22
5.859375000000000000e-01 -2.840352640202081832e-22
5.869140625000000000e-01 3.329586414123206737e-23
5.878906250000000000e-01 -1.959930686437602956e-22
5.888671875000000000e-01 5.356923044538518115e-23
5.898437500000000000e-01 -8.782107485440677306e-23
5.908203125000000000e-01 2.602938082047247439e-22
5.917968750000000000e-01 7.872920447342844502e-23
5.927734375000000000e-01 -7.098181496683268151e-23
5.937500000000000000e-01 3.144042526547966069e-23
5.947265625000000000e-01 3.427831691806657853e-23
5.957031250000000000e-01 1.181244366492525646e-22
5.966796875000000000e-01 3.932855734860539563e-22
5.976562500000000000e-01 -2.772324244061342780e-23
5.986328125000000000e-01 -2.178029240217273845e-22
5.996093750000000000e-01 1.116321415878810101e-23
6.005859375000000000e-01 -2.071815325872093816e-22
6.015625000000000000e-01 -1.221873695010192790e-22
6.025390625000000000e-01 3.041110133382355248e-22
6.035156250000000000e-01 3.244777686355011365e-22
6.044921875000000000e-01 -1.909062277607780356e-23
6.054687500000000000e-01 -1.269582367609822618e-22
6.064453125000000000e-01 2.782024239167985072e-22
6.074218750000000000e-01 1.957307577241428982e-22
6.083984375000000000e-01 -1.464119116292096049e-22
6.093750000000000000e-01 -9.294374243045806452e-23
6.103515625000000000e-01 7.504413677709110552e-23
6.113281250000000000e-01 -5.792290510930961603e-23
6.123046875000000000e-01 4.309454766981851033e-23
6.132812500000000000e-01 2.165628991306995686e-22
6.142578125000000000e-01 9.077734811960996094e-23
6.152343750000000000e-01 7.123094937221815524e-22
6.162109375000000000e-01 2.741272248140695213e-22
6.171875000000000000e-01 -5.452128291185034692e-23
6.181640625000000000e-01 -3.210132638469297526e-23
6.191406250000000000e-01 -3.397701268017590235e-22
6.201171875000000000e-01 -1.887162529004148984e-22
6.210937500000000000e-01 1.930217734876142965e-22
6.220703125000000000e-01 5.990415431166252139e-23
6.230468750000000000e-01 -1.933485100816381423e-22
6.240234375000000000e-01 -5.194348747676603511e-23
6.250000000000000000e-01 -2.420223160964635472e-23
6.259765625000000000e-01 -2.075551330048791736e-23
6.269531250000000000e-01 -1.518786779163062823e-22
6.279296875000000000e-01 6.520533168931971639e-23
6.289062500000000000e-01 1.824948132590563306e-22
6.298828125000000000e-01 -4.534972612563916669e-22
6.308593750000000000e-01 3.497845242663293157e-22
6.318359375000000000e-01 6.245818898597277123e-23
6.328125000000000000e-01 9.631103497443893827e-23
6.337890625000000000e-01 -8.887047675867012070e-23
6.347656250000000000e-01 -4.582709167157562261e-22
6.357421875000000000e-01 4.404972847306525765e-22
6.367187500000000000e-01 4.500472468608378372e-22
6.376953125000000000e-01 1.222037971360132333e-22
6.386718750000000000e-01 2.500920520018812256e-23
6.396484375000000000e-01 1.902887172438263848e-22
6.406250000000000000e-01 8.488728743467953888e-23
6.416015625000000000e-01 3.249775983372486070e-22
6.425781250000000000e-01 9.604835448053117159e-23
6.435546875000000000e-01 1.177792537464269865e-22
6.445312500000000000e-01 1.916205227540556427e-22
6.455078125000000000e-01 -1.466947004550930152e-23
6.464843750000000000e-01 6.824549560934036216e-23
6.474609375000000000e-01 4.817106499701861547e-23
6.484375000000000000e-01 1.467964657057922550e-22
6.494140625000000000e-01 -9.856967702947284989e-24
6.503906250000000000e-01 2.437598719849556413e-22
6.513671875000000000e-01 -1.282307305568894394e-22
6.523437500000000000e-01 -4.396783404297961909e-23
6.533203125000000000e-01 -4.990404017518452637e-22
6.542968750000000000e-01 -2.634385989612419630e-22
6.552734375000000000e-01 -3.975062620648185625e-22
6.562500000000000000e-01 -2.536739157547901081e-22
6.572265625000000000e-01 -8.101931785183906329e-23
6.582031250000000000e-01 -3.463648040860275949e-22
6.591796875000000000e-01 -1.979013842588459117e-23
6.601562500000000000e-01 3.467742328540536562e-23
6.611328125000000000e-01 2.309254012404588835e-22
6.621093750000000000e-01 1.513725018209893626e-22
6.630859375000000000e-01 -1.662069679776336171e-22
6.640625000000000000e-01 -2.135317814403866738e-22
6.650390625000000000e-01 -3.285791901876196120e-23
6.660156250000000000e-01 1.275605966304414732e-22
6.669921875000000000e-01 -1.092618466198540916e-23
6.679687500000000000e-01 -2.063371696156146865e-22
6.689453125000000000e-01 1.631887577106850968e-22
6.699218750000000000e-01 -4.647866237356646359e-23
6.708984375000000000e-01 -1.324008274939356727e-22
6.718750000000000000e-01 3.119928715276549249e-22
6.728515625000000000e-01 -8.394791533528102905e-23
6.738281250000000000e-01 2.944803101049755240e-22
6.748046875000000000e-01 -1.965612817127802245e-22
6.757812500000000000e-01 -9.007532953078722988e-23
6.767578125000000000e-01 2.163442613213216708e-22
6.777343750000000000e-01 5.698344987754238557e-23
6.787109375000000000e-01 5.516588944959353708e-23
6.796875000000000000e-01 2.370910453698517689e-22
6.806640625000000000e-01 1.280805260081018397e-22
6.816406250000000000e-01 6.838666117299091936e-23
6.826171875000000000e-01 2.037290647689962874e-22
6.835937500000000000e-01 1.764330223160492646e-23
6.845703125000000000e-01 9.576714552524614852e-23
6.855468750000000000e-01 1.383608815680603747e-22
6.865234375000000000e-01 6.243645391467737728e-23
6.875000000000000000e-01 -1.730700411544721839e-22
6.884765625000000000e-01 -4.714934697219353190e-22
6.894531250000000000e-01 -4.577204233828040816e-23
6.904296875000000000e-01 -1.073658001905328263e-22
6.914062500000000000e-01 1.246530574276774272e-22
6.923828125000000000e-01 2.545358627835509220e-22
6.933593750000000000e-01 1.769691180569896365e-22
6.943359375000000000e-01 -6.837171527603978629e-23
6.953125000000000000e-01 3.082290364254302405e-23
6.962890625000000000e-01 -5.563995252314895335e-23
6.972656250000000000e-01 -1.118579814295549434e-22
6.982421875000000000e-01 -5.131353439524633045e-23
6.992187500000000000e-01 9.972041376199869074e-24
7.001953125000000000e-01 5.770816358835498545e-23
7.011718750000000000e-01 -1.861118875382504078e-23
7.021484375000000000e-01 1.663770857673904333e-22
7.031250000000000000e-01 1.176599997888052906e-22
7.041015625000000000e-01 8.408346278770304829e-23
7.050781250000000000e-01 4.226210762843164062e-23
7.060546875000000000e-01 3.182731606930279908e-23
7.070312500000000000e-01 -3.486508146412612356e-22
7.080078125000000000e-01 1.393632687375247809e-23
7.089843750000000000e-01 -9.190233296769367910e-23
7.099609375000000000e-01 3.352200314627945760e-24
7.109375000000000000e-01 -1.348677171057870564e-22
7.119140625000000000e-01 8.607238922726301403e-23
7.128906250000000000e-01 1.898784171134521332e-22
7.138671875000000000e-01 -4.378041816873138634e-22
7.148437500000000000e-01 -3.249421087912246902e-22
7.158203125000000000e-01 3.797162915093115990e-24
7.167968750000000000e-01 -6.619247008323373509e-23
7.177734375000000000e-01 -8.861121964962851919e-23
7.187500000000000000e-01 1.533516345942482993e-22
7.197265625000000000e-01 4.560805924498204529e-24
7.207031250000000000e-01 -1.513185271602421505e-22
7.216796875000000000e-01 1.429724825083730776e-22
7.226562500000000000e-01 -1.798821452163734326e-22
7.236328125000000000e-01 7.662529568435684948e-23
7.246093750000000000e-01 -1.711781386222458205e-22
7.255859375000000000e-01 -2.534278791804917636e-22
7.265625000000000000e-01 -3.221279555351673545e-22
7.275390625000000000e-01 -3.534561641933758955e-22
7.285156250000000000e-01 2.754007700931753071e-22
7.294921875000000000e-01 1.432439841963959816e-22
7.304687500000000000e-01 -8.121973613284328993e-23
7.314453125000000000e-01 -3.709588986835668171e-23
7.324218750000000000e-01 -1.105190923427295933e-22
7.333984375000000000e-01 -4.465332842507070711e-22
7.343750000000000000e-01 2.584154508646320384e-22
7.353515625000000000e-01 4.334100160994454521e-22
7.363281250000000000e-01 1.865773395712501881e-22
7.373046875000000000e-01 -3.992235432979998836e-23
7.382812500000000000e-01 3.086143323945164967e-22
7.392578125000000000e-01 -1.165720559316444565e-22
7.402343750000000000e-01 7.835408062969082970e-23
7.412109375000000000e-01 -4.656173200825108072e-22
7.421875000000000000e-01 3.431462050254044055e-23
7.431640625000000000e-01 -6.836244470982810555e-23
7.441406250000000000e-01 7.568020864135494150e-24
7.451171875000000000e-01 3.138403015011261411e-22
7.460937500000000000e-01 -1.390489755800485356e-22
7.470703125000000000e-01 -2.204530333656807893e-22
7.480468750000000000e-01 8.415892366653160673e-24
7.490234375000000000e-01 -2.300324646454588230e-22
7.500000000000000000e-01 1.706759852884319029e-22
7.509765625000000000e-01 -9.716134283964132957e-23
7.519531250000000000e-01 -5.405439969600963748e-23
7.529296875000000000e-01 8.795868511531207492e-23
7.539062500000000000e-01 -8.299614588789238915e-23
7.548828125000000000e-01 -4.276324733768593317e-22
7.558593750000000000e-01 2.397900174479844947e-22
7.568359375000000000e-01 1.589444645966863208e-22
7.578125000000000000e-01 3.494826657424338316e-23
7.587890625000000000e-01 -2.887175079786920661e-22
7.597656250000000000e-01 3.271679547621342637e-22
7.607421875000000000e-01 -4.521751661543295172e-22
7.617187500000000000e-01 -1.683358424429334781e-22
7.626953125000000000e-01 -3.504363624926933616e-23
7.636718750000000000e-01 2.814104396798805792e-22
7.646484375000000000e-01 -2.051915598983414148e-22
7.656250000000000000e-01 -8.143923411065992433e-23
7.666015625000000000e-01 -4.166892306655201174e-23
7.675781250000000000e-01 -1.755951286986354503e-22
7.685546875000000000e-01 3.572074163159230851e-22
7.695312500000000000e-01 1.028088156824888283e-22
7.705078125000000000e-01 2.230838594381395986e-22
7.714843750000000000e-01 2.769020000949969459e-22
7.724609375000000000e-01 5.468925528710748787e-23
7.734375000000000000e-01 -3.903124839816457040e-22
7.744140625000000000e-01 -2.724297701036948418e-23
7.753906250000000000e-01 -2.515539219017113737e-22
7.763671875000000000e-01 -3.684696721995333318e-22
7.773437500000000000e-01 2.260398972273622794e-22
7.783203125000000000e-01 2.243690434638028756e-23
7.792968750000000000e-01 1.670236205609437767e-22
7.802734375000000000e-01 1.716871895196919828e-22
7.812500000000000000e-01 -1.792455416957314980e-23
7.822265625000000000e-01 -1.048032405232895574e-22
7.832031250000000000e-01 -7.998439614052563957e-24
7.841796875000000000e-01 4.047998519082619708e-22
7.851562500000000000e-01 1.293539334140016980e-22
7.861328125000000000e-01 2.649262855577156109e-22
7.871093750000000000e-01 -3.760020350603364018e-23
7.880859375000000000e-01 -2.677354295958367259e-23
7.890625000000000000e-01 -6.705293199782037437e-23
7.900390625000000000e-01 2.903381476422590538e-22
7.910156250000000000e-01 1.228864872710186435e-22
7.919921875000000000e-01 -1.629515489346537896e-22
7.929687500000000000e-01 6.664604076255711007e-24
7.939453125000000000e-01 2.121107536267292807e-22
7.949218750000000000e-01 -4.321696911702651693e-22
7.958984375000000000e-01 -5.799803253795390923e-23
7.968750000000000000e-01 -2.295469659210793013e-22
7.978515625000000000e-01 -2.933645280339111616e-22
7.988281250000000000e-01 -3.961117963641215393e-22
7.998046875000000000e-01 5.101899767033707729e-23
8.007812500000000000e-01 1.675634082545952801e-22
8.017578125000000000e-01 1.095310562251648779e-22
8.027343750000000000e-01 1.009785206518719349e-22
8.037109375000000000e-01 1.460539786574373863e-22
8.046875000000000000e-01 -1.717677979989105755e-22
8.056640625000000000e-01 7.757731312750769004e-23
8.066406250000000000e-01 8.462264284435685781e-23
8.076171875000000000e-01 3.167153760241634274e-22
8.085937500000000000e-01 -2.738174505049277865e-22
8.095703125000000000e-01 -1.155180166659100026e-22
8.105468750000000000e-01 8.836908497318721084e-24
8.115234375000000000e-01 2.296072595098370840e-22
8.125000000000000000e-01 8.578083307015862056e-23
8.134765625000000000e-01 4.212795384564207161e-22
8.144531250000000000e-01 -2.627780286156002750e-22
8.154296875000000000e-01 2.169276435144942812e-23
8.164062500000000000e-01 -2.264420955193305682e-22
8.173828125000000000e-01 -3.778088302523337233e-23
8.183593750000000000e-01 3.107930865738036992e-22
8.193359375000000000e-01 -2.142105393854429559e-22
8.203125000000000000e-01 9.826998268383790755e-25
8.212890625000000000e-01 -1.901720143418891513e-22
8.222656250000000000e-01 -2.047526516536242951e-23
8.232421875000000000e-01 -8.894649861764961465e-23
8.242187500000000000e-01 -1.274853323639373952e-22
8.251953125000000000e-01 -4.857207535072158150e-23
8.261718750000000000e-01 -2.982292005765363764e-22
8.271484375000000000e-01 -2.919405807048839498e-22
8.281250000000000000e-01 -1.584870920729199965e-23
8.291015625000000000e-01 9.310051848302833171e-23
8.300781250000000000e-01 6.893767589401396923e-23
8.310546875000000000e-01 -5.518280776983161626e-23
8.320312500000000000e-01 3.880433805951407465e-22
8.330078125000000000e-01 2.694768654729494551e-22
8.339843750000000000e-01 2.588843564980072770e-22
8.349609375000000000e-01 1.398184206377068112e-22
8.359375000000000000e-01 -1.513630392070484994e-22
8.369140625000000000e-01 -2.937796350672557222e-22
8.378906250000000000e-01 -3.497747074948188009e-22
8.388671875000000000e-01 -9.252253323741342625e-24
8.398437500000000000e-01 4.314676564818689647e-22
8.408203125000000000e-01 1.569838004799159648e-22
8.417968750000000000e-01 -2.097420785423457308e-22
8.427734375000000000e-01 -4.388837538321845044e-22
8.437500000000000000e-01 4.299676558407867885e-22
8.447265625000000000e-01 -3.977546972056171971e-22
8.457031250000000000e-01 -6.153341230679453374e-23
8.466796875000000000e-01 -6.512111610744895371e-22
8.476562500000000000e-01 1.811937089801461885e-22
8.486328125000000000e-01 2.734557851029393672e-22
8.496093750000000000e-01 9.561692342032572286e-23
8.505859375000000000e-01 2.767538578618631310e-23
8.515625000000000000e-01 5.175306196006534949e-23
8.525390625000000000e-01 -4.610522101209788404e-23
8.535156250000000000e-01 -1.923301574595001150e-22
8.544921875000000000e-01 9.670155477611251454e-23
8.554687500000000000e-01 8.172268112665572454e-23
8.564453125000000000e-01 1.497054486572865493e-22
8.574218750000000000e-01 3.321594087306793691e-22
8.583984375000000000e-01 -2.562556988644278512e-22
8.593750000000000000e-01 -1.168802051058737834e-22
8.603515625000000000e-01 -5.337981783141890046e-23
8.613281250000000000e-01 -1.010562742052201615e-22
8.623046875000000000e-01 -4.393732761106031636e-22
8.632812500000000000e-01 -2.271488044006397002e-22
8.642578125000000000e-01 -1.128302863664026876e-22
8.652343750000000000e-01 1.152744232288468036e-24
8.662109375000000000e-01 -1.029940981182744613e-22
8.671875000000000000e-01 -1.720316565414730617e-22
8.681640625000000000e-01 -5.676011811325447772e-22
8.691406250000000000e-01 5.202269254043363936e-23
8.701171875000000000e-01 2.265371869212453964e-22
8.710937500000000000e-01 2.185142921299727637e-22
8.720703125000000000e-01 -3.123345903378725840e-22
8.730468750000000000e-01 -2.171926525962169789e-22
8.740234375000000000e-01 2.729783683912493569e-22
8.750000000000000000e-01 2.813310171379652549e-23
8.759765625000000000e-01 -2.872047897399172963e-22
8.769531250000000000e-01 -5.618541141882046259e-22
8.779296875000000000e-01 7.624683762301591178e-23
8.789062500000000000e-01 1.697058139519544438e-22
8.798828125000000000e-01 -3.813116986557564671e-23
8.808593750000000000e-01 3.009035262225207430e-22
8.818359375000000000e-01 -2.243182903177497784e-22
8.828125000000000000e-01 -1.369197670481491366e-22
8.837890625000000000e-01 -2.024149740323946638e-22
8.847656250000000000e-01 -4.733232100634181267e-23
8.857421875000000000e-01 -1.297203455688922072e-22
8.867187500000000000e-01 -1.286994783254879455e-22
8.876953125000000000e-01 4.216076720036959845e-22
8.886718750000000000e-01 1.449509511821337628e-22
8.896484375000000000e-01 2.362814101823216345e-22
8.906250000000000000e-01 -1.260603676647493591e-22
8.916015625000000000e-01 3.699343266996907668e-22
8.925781250000000000e-01 2.757398180054702091e-22
8.935546875000000000e-01 2.557681701332276924e-25
8.945312500000000000e-01 -3.249180722313291127e-23
8.955078125000000000e-01 -7.664407745681802704e-23
8.964843750000000000e-01 2.421272118325860517e-23
8.974609375000000000e-01 -1.419996014580186892e-22
8.984375000000000000e-01 -2.205315296363671809e-22
8.994140625000000000e-01 -1.934831605513553395e-22
9.003906250000000000e-01 -2.687075948414410886e-22
9.013671875000000000e-01 -1.998580913729160224e-22
9.023437500000000000e-01 -5.170526201865101480e-23
9.033203125000000000e-01 3.474043945863834115e-22
9.042968750000000000e-01 -3.349812520725486563e-23
9.052734375000000000e-01 2.974260784969000841e-22
9.062500000000000000e-01 -2.829611218647208160e-22
9.072265625000000000e-01 4.524932779871633073e-22
9.082031250000000000e-01 -1.524083954839259536e-22
9.091796875000000000e-01 1.074241392603049029e-22
9.101562500000000000e-01 3.323608134014000102e-23
9.111328125000000000e-01 1.053537302843326930e-22
9.121093750000000000e-01 -3.572872050208396823e-22
9.130859375000000000e-01 2.481844977501766812e-22
9.140625000000000000e-01 1.734967140186970569e-22
9.150390625000000000e-01 4.431514232166636846e-23
9.160156250000000000e-01 -1.437979187714531338e-22
9.169921875000000000e-01 -1.628443641547340408e-22
9.179687500000000000e-01 -1.584695626419262069e-22
9.189453125000000000e-01 -1.444260490109778781e-22
9.199218750000000000e-01 1.128947107569478183e-22
9.208984375000000000e-01 4.276791842886015115e-23
9.218750000000000000e-01 2.978510314766991385e-22
9.228515625000000000e-01 1.644206625595663093e-22
9.238281250000000000e-01 1.317247648560119788e-22
9.248046875000000000e-01 1.797521151400523743e-22
9.257812500000000000e-01 -4.827008724846624588e-22
9.267578125000000000e-01 7.943762735155031080e-23
9.277343750000000000e-01 4.031395465430085949e-23
9.287109375000000000e-01 1.050096145559411648e-22
9.296875000000000000e-01 -2.186743768719852658e-23
9.306640625000000000e-01 -1.892237424172940463e-22
9.316406250000000000e-01 -2.302549303327288675e-22
9.326171875000000000e-01 -7.600907586374292009e-23
9.335937500000000000e-01 5.090387874046442985e-23
9.345703125000000000e-01 7.996961493390675936e-23
9.355468750000000000e-01 1.831915365256475613e-22
9.365234375000000000e-01 3.064225250470027313e-22
9.375000000000000000e-01 -1.501489134539144069e-22
9.384765625000000000e-01 -2.381210592495514668e-22
9.394531250000000000e-01 -2.152645255286952913e-22
9.404296875000000000e-01 -3.544222047546867220e-22
9.414062500000000000e-01 -1.053621470478498618e-22
9.423828125000000000e-01 -2.314326911794014650e-22
9.433593750000000000e-01 -6.192467231587188220e-23
9.443359375000000000e-01 1.932286093358253581e-24
9.453125000000000000e-01 -9.285318369014174447e-23
9.462890625000000000e-01 -2.693269026303665942e-22
9.472656250000000000e-01 -4.905563972628813368e-23
9.482421875000000000e-01 -3.515442947500518359e-23
9.492187500000000000e-01 2.033407675603820915e-24
9.501953125000000000e-01 -3.788778992468828480e-22
9.511718750000000000e-01 2.338977268437685508e-22
9.521484375000000000e-01 6.698790603494687334e-23
9.531250000000000000e-01 5.693454798647035638e-23
9.541015625000000000e-01 -1.651698903910771531e-22
9.550781250000000000e-01 8.534551614760019476e-23
9.560546875000000000e-01 -1.042896561989734498e-22
9.570312500000000000e-01 -1.808997147434981649e-22
9.580078125000000000e-01 -2.338495678236959782e-23
9.589843750000000000e-01 2.175971195230059706e-23
9.599609375000000000e-01 1.841290066910644541e-22
9.609375000000000000e-01 -4.770142715933267540e-22
9.619140625000000000e-01 1.904425892794498509e-22
9.628906250000000000e-01 2.925199088062216561e-22
9.638671875000000000e-01 9.734521538353722073e-23
9.648437500000000000e-01 1.355321897819793383e-23
9.658203125000000000e-01 1.182286862537961998e-22
9.667968750000000000e-01 -2.737705426461323744e-22
9.677734375000000000e-01 -1.042751233658720596e-22
9.687500000000000000e-01 2.159215016605813539e-22
9.697265625000000000e-01 2.349194692775118442e-22
9.707031250000000000e-01 3.808428271713620092e-22
9.716796875000000000e-01 9.398797945851096678e-23
9.726562500000000000e-01 2.621362338261465233e-22
9.736328125000000000e-01 1.428466268468131168e-22
9.746093750000000000e-01 1.367288067424590518e-22
9.755859375000000000e-01 -1.910186294083397226e-22
9.765625000000000000e-01 4.774497566017868195e-22
9.775390625000000000e-01 -2.712145125369233020e-22
9.785156250000000000e-01 2.854442286286148330e-22
9.794921875000000000e-01 5.017666083440827806e-25
9.804687500000000000e-01 6.221570613234020828e-23
9.814453125000000000e-01 -3.696631296886343071e-23
9.824218750000000000e-01 2.490366787741184088e-22
9.833984375000000000e-01 1.398574498890646334e-22
9.843750000000000000e-01 1.109339567081364550e-22
9.853515625000000000e-01 -2.086095463197253217e-22
9.863281250000000000e-01 -3.001203509920427234e-23
9.873046875000000000e-01 -1.620493805784009050e-22
9.882812500000000000e-01 -1.898856028811550365e-22
9.892578125000000000e-01 -8.059038201791699490e-23
9.902343750000000000e-01 1.081866699077352114e-23
9.912109375000000000e-01 1.907717210982425116e-22
9.921875000000000000e-01 -8.440638888624008778e-23
9.931640625000000000e-01 5.941864897120569779e-23
9.941406250000000000e-01 -3.046494019924322962e-22
9.951171875000000000e-01 1.397968269929899481e-22
9.960937500000000000e-01 4.293114120693891256e-23
9.970703125000000000e-01 1.316114904422857699e-22
9.980468750000000000e-01 -2.623866232071396917e-22
9.990234375000000000e-01 -2.077397271024778960e-22
